seconds_elapsed,microphone_dBFS,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,class
50,-18.66666667,-0.946171769,-0.121325759,0.098356185,0.2831456959247589,0.1228869919059346,-0.289185476,2.5779974159685155,9.873552794595367,2.219305265,-0.781416309,0.069937563,-0.008969966,0.008786119,-52.74974884,-6.991697879,-71.55068085,2.2496280670166016,1.0682696104049683,1.1139179468154907,3.9000000953674316,5.451164722442627,53.07637023925781,160.5,-86.9154326,40.3843827,37.31016147613526,-3.511769948,-5.61004787,0.048405198,0.004315962,0.009244254,0.3556447167998379,-0.63431337,0.39405057615446815,9.873552794595367,2.219305265,-0.781416309,Drive
51,-21.375,-0.936027439,-0.119778722,0.087701912,0.3188635518828642,0.091688679,-0.284001376,2.498073075581523,9.704431584248177,1.8363648398192778,-0.301691219,0.026347977145421274,0.018156397,-0.008139688,-51.97602505,-5.409723892,-72.23217262,2.3673791885375977,1.0682696104049683,1.1239179372787476,3.9000000953674316,5.947627067565918,46.16118621826172,160.5,-86.9153466,40.3843996,38.08388538360596,-1.929673964,-6.292637877,0.004815611,0.031442325,-0.00768007,0.14996101323840688,-0.961332106,0.5763624330747474,9.704431584248177,1.8363648398192778,-0.301691219,Drive
52,-23.66666667,-0.924235471,-0.106198763,0.06744748,0.3598195004810407,0.050126170902286916,-0.246962601,2.4055127889207264,9.733819600447868,2.0688652471431253,-0.044711517,0.011248781917689061,-0.034186689,0.002060868,-50.46090706,-2.01983193,-73.19133636,2.5148537158966064,0.9980981945991516,1.1339179277420044,3.9000000953674316,5.339212417602539,40.10710906982422,160.5,-86.9152617,40.3844033,39.59888114929199,1.4602179795503616,-7.251313868,-0.010283584,-0.020900762,0.002519004,0.081810211,-0.37639592,0.4364047818681569,9.733819600447868,2.0688652471431253,-0.044711517,Drive
53,-17.125,-0.916167729,-0.109824643,0.045263112,0.3827676012099368,-0.001174358,-0.238126174,2.3499446030959343,9.668388626,2.4315230603356963,0.3708468542470443,-0.01981547,-0.010049327,0.002891146,-49.695723,-2.327027944,-74.02349838,2.6072490215301514,1.1300442218780518,1.1439180374145508,3.9000000953674316,7.066838741,37.866390228271484,160.5,-86.9151812,40.3844398,40.36430923461914,1.1531439739465714,-8.084085884,-0.041347836,0.003236601,0.003349281,0.006549724,0.085112228,0.3575083725696918,9.668388626,2.4315230603356963,0.3708468542470443,Drive
54,-14.44444444,-0.911839176,-0.119245696,0.027576336745642922,0.3918271999335983,-0.044460417,-0.241406319,2.324494373451159,9.599246544,2.3431280099072502,0.6600560616086988,-0.044806833,-0.01360766,-0.002410771,-48.47852913,-3.996597915,-74.74793457,2.7747702598571777,1.4190490245819092,1.1539180278778076,3.9000000953674316,7.249577522277832,36.09856414794922,160.5,-86.9151163,40.3844797,41.58138103485108,-0.516791985,-8.807789788,-0.066339199,-3.22E-04,-0.001952636,-0.045982065,-0.030256649,0.23698624086032793,9.599246544,2.3431280099072502,0.6600560616086988,Drive
55,-15.625,-0.915093244,-0.122917465,0.018924476687335275,0.3835491251598284,-0.061481034,-0.241824674,2.340332906223038,9.780232832,2.3306789554438545,0.5661145426034566,-0.038401832,-0.003347799,0.004195869,-48.43326729,-3.914491942,-76.71457451,2.858875274658203,1.0575915575027466,1.1639180183410645,3.9000000953674316,7.5210795402526855,36.25734329223633,160.5,-86.9150504,40.3845167,41.62700901031494,-0.434808003,-10.77418577,-0.059934198,0.009938129,0.004654004,0.1898365391110911,-0.045546975,-0.029105186,9.780232832,2.3306789554438545,0.5661145426034566,Drive
56,-16.33333333,-0.91971501,-0.121332318,0.023115331217503317,0.3726345140200395,-0.049382281,-0.242780724,2.3656603602262645,9.645264792210847,2.280894308414274,0.22650215004398985,-0.006966008,0.004616596,-5.29E-04,-49.09450699,-5.110457885,-74.03118423,13.704887390136719,1.502664328,1.1739180088043213,3.921999931335449,7.1056132316589355,37.09538269042969,160.5,-86.9149958,40.3845412,40.96564712524414,-1.630529955,-8.090673823,-0.028498374,0.017902523737015705,-7.05E-05,0.036027757021097034,-0.09846489,-0.249632437,9.645264792210847,2.280894308414274,0.22650215004398985,Drive
57,-19.875,-0.921960925,-0.115996448,0.029072533045144913,0.3683404919591922,-0.032777229,-0.23752926,2.377490784358052,9.665943543887833,2.2559351770623217,0.10509544038620677,0.001060087,0.004824507,-0.003691771,-49.34228901,-5.376783891,-73.75058479,15.224563598632812,1.5744205713272095,1.1839179992675781,3.9779999256134033,6.565927982330322,45.148353576660156,160.5,-86.9149275,40.3845511,40.717499237060544,-1.896611927,-7.810561833,-0.020472279,0.018110435311931176,-0.003233635,0.037738874,-0.076355725,-0.210589575,9.665943543887833,2.2559351770623217,0.10509544038620677,Drive
58,-18.66666667,-0.923335532,-0.113872166,0.028294231,0.36562657674539434,-0.031886727,-0.233079544,2.3837795095536314,9.706133685065705,2.2230048411100816,0.21184901582999427,0.001937809,-0.002576827,0.002855563,-49.15758106,-5.204641891,-73.90003456,8.826151847839355,1.435896873474121,1.193917989730835,4.077000141143799,7.1417622566223145,61.72089767456055,160.5,-86.9148112,40.3845574,40.90220733642578,-1.723981946,-7.95988986,-0.019594557,0.010709101520139652,0.003313698,0.04623926,-0.071366279,-0.096274658,9.706133685065705,2.2230048411100816,0.21184901582999427,Drive
59,-18.11111111,-0.923620726,-0.112311437,0.031613998,0.365116933,-0.024271069,-0.232644828,2.3858419460000344,9.720720041145398,2.202146044055235,0.1462699957191944,-2.92E-04,0.003780729,0.001752479,-49.10548725,-5.381297879,-74.07986282,2.845418930053711,1.0020978450775146,1.2039179801940918,4.113999843597412,8.854293823242188,85.72783660888672,160.5,-86.9146537,40.3845371,40.95491107940674,-1.900759948,-8.139961796,-0.021824446,0.017066657431853156,0.002210615,0.051059413,-0.089604451,-0.088452533,9.720720041145398,2.202146044055235,0.1462699957191944,Drive
60,-18,-0.92426989,-0.109148817,0.035972998,0.3640181514823321,-0.013320214,-0.229974017,2.3896737422757934,9.667532013457956,2.1472679324520443,0.1197514815764045,-0.005937969,0.014965757815782162,-0.003134299,-49.48698101,-5.421557875,-73.46644669,5.532513618469238,1.4582524299621582,1.2139179706573486,4.079999923706055,9.699960708618164,86.87086486816406,160.5,-86.9144983,40.3845249,40.57317325592041,-1.940653938,-7.527155848,-0.027470335,0.028251685966167926,-0.002676163,-0.009766824,-0.118575561,-0.009164739,9.667532013457956,2.1472679324520443,0.1197514815764045,Drive
61,-19.44444444,-0.925290123,-0.105935432,0.037705466766091225,0.3622023578986381,-0.007143719,-0.225257132,2.3945635823370184,9.759869153683002,2.150327903720049,0.07370584,-0.002225441,-0.006087716,0.002476007,-49.52870529,-5.373367901,-72.7758046,2.200789213180542,1.0360019207000732,1.2239179611206055,4.079999923706055,10.321111679077148,89.63722229003906,160.5,-86.9143482,40.384513,40.531571044921876,-1.893805959,-6.836025863,-0.023757807,0.007198212,0.002934143,0.078840895,-0.076215477,4.979560459123074E-4,9.759869153683002,2.150327903720049,0.07370584,Drive
62,-19,-0.925814728,-0.104741627,0.039539496,0.3610059381688683,-0.00247715,-0.224365761,2.3977126797426096,9.641492630671529,2.1169975689313945,0.061696492348010966,-0.008499969,0.016080702402972553,-0.002161688,-49.38315903,-5.412895896,-73.61492058,1.716604471206665,0.9840731620788574,1.2339179515838623,4.021999835968018,10.727743148803711,90.86471557617188,160.5,-86.9142034,40.3844998,40.67699539,-1.932723972,-7.674775848,-0.030032335,0.02936663,-0.001703552,-0.044375596,-0.087169448,0.050356916,9.641492630671529,2.1169975689313945,0.061696492348010966,Drive
63,-16.55555556,-0.927257696,-0.101255235,0.044000463180460976,0.3577730759833623,0.009373515,-0.221060176,2.4061523571755123,9.740411429729276,2.1206622968599635,0.019409739,-0.009508164,0.002665785,-5.04E-05,-49.89421692,-5.878691902,-72.58682663,2.2105066776275635,1.170683503,1.2439179420471191,5.110000133514404,10.94878101348877,91.80214691,160.5,-86.9140654,40.3844919,40.16593730926514,-2.39864197,-6.646925869,-0.03104053,0.015951712974641038,4.077257104760524E-4,0.065123206,-0.059101417,0.10428533207588983,9.740411429729276,2.1206622968599635,0.019409739,Drive
64,-16.875,-0.928695812,-0.098466173,0.049914259,0.354006421,0.023565204,-0.219994155,2.4158280011519646,9.728917788533332,2.1079780123766185,-0.322325408,-0.001264691,0.023671814057415405,0.001325479,-50.11101093,-6.216265883,-72.10126656,2.4885478019714355,1.0744765996932983,1.253917932510376,6.318999767303467,11.309440612792969,92.75431060791016,160.5,-86.9139145,40.3844819,39.949021339416504,-2.736459951,-6.161731887,-0.022797057,0.036957742,0.001783615,0.075457466,-0.049678781,-0.088709754,9.728917788533332,2.1079780123766185,-0.322325408,Drive
65,-17.55555556,-0.928224535,-0.095490412,0.055122487,0.3552895309855637,0.035330518,-0.218171605,2.4143449542591875,9.698717098791622,1.9928408444506451,-0.489181224,0.018638254477850443,-0.003798521,-0.004510188,-50.41564503,-6.193939886,-71.73648674,0.9697709679603577,0.916787863,1.2639179229736328,6.921000003814697,11.409246444702148,89.15790557861328,160.5,-86.9137668,40.3844737,39.644631156921385,-2.713645937,-5.796463909,-0.002894111,0.009487407,-0.004052052,0.013409318,-0.147737656,-0.145098008,9.698717098791622,1.9928408444506451,-0.489181224,Drive
66,-15.5,-0.926672134,-0.094277393,0.052739252,0.36000845523980946,0.030565690231294587,-0.214338406,2.403780017907803,9.641062819841997,2.2131460488421246,-0.369281652,0.017068482,0.00287803,0.001844289,-51.77008915,-7.934147863,-72.66966484,1.0126086473464966,1.0153324604034424,1.2739180326461792,7.925000190734863,11.5670805,88.05150604248047,160.5,-86.9136185,40.3844698,38.29006519317627,-4.454829895,-6.729885845,-0.004463884,0.016163958371460188,0.002302424,-0.020405467,0.1056479479257877,-0.080016439,9.641062819841997,2.2131460488421246,-0.369281652,Drive
67,-18.55555556,-0.92631264,-0.090378937,0.060384278,0.3607167633413111,0.047762438835738934,-0.212603688,2.4040089232250326,9.769947172368614,2.042224763087856,-0.563480695,0.015459476581331595,0.019639036057571186,0.001598285,-52.19416088,-7.317437835,-72.07552452,1.0190457105636597,1.0065783262252808,1.283918023109436,8.930999755859375,11.80009651184082,87.02927399,160.5,-86.9134702,40.3844684,37.865627403259275,-3.838363936,-6.135379853,-0.006072889,0.032924964,0.00205642,0.096869496,-0.048352292,-0.101081206,9.769947172368614,2.042224763087856,-0.563480695,Drive
68,-17.5,-0.924011974,-0.088891962,0.062967629,0.36650279829803023,0.05240911,-0.212017348,2.3919529613939305,9.664488727606615,2.0071629349467823,-0.779845294,0.039241006,-0.001461882,-0.003158021,-52.27821915,-6.82138587,-72.07210854,0.663565993,0.916787863,1.2939180135726929,9.935999870300293,11.939093589782715,85.04582214355469,160.5,-86.9133222,40.3844694,37.78193531036377,-3.341457927,-6.131719851,0.01770864,0.011824046014649883,-0.002699886,-0.017717361,-0.079818854,-0.271960888,9.664488727606615,2.0071629349467823,-0.779845294,Drive
69,-18.11111111,-0.919158916,-0.086883436,0.063371456,0.3788875248825666,0.051807499,-0.209282549,2.3650591952129476,9.716317639767546,2.0037885811722393,-0.808846651,0.047342145146386135,0.009497785,-0.002315882,-52.3010331,-5.334083881,-72.46324074,0.762382984,0.985951304,1.3039180040359497,9.935999870300293,12.08604907989502,82.15554809570312,160.5,-86.9131743,40.3844732,37.758755378723144,-1.85452195,-6.522851882,0.025809779,0.022783713466126145,-0.001857747,0.027015787883869654,-0.056936052,-0.306412025,9.716317639767546,2.0037885811722393,-0.808846651,Drive
70,-17,-0.911469972,-0.084480487,0.069905566,0.396421028,0.061859947,-0.211002498,2.327650466011566,9.732334430401142,2.0137788309500766,-1.085665627,0.069818952,0.005109174,0.001289896,-52.33702297,-3.381961923,-72.55754684,0.740990162,0.949999988,1.3139179944992065,9.93500042,12.268330574035645,79.20373535,160.5,-86.9130257,40.3844849,37.72264320373535,0.098941996,-6.617279887,0.048286586,0.018395102,0.001748031,0.04234976,-0.064545151,-0.485910875,9.732334430401142,2.0137788309500766,-1.085665627,Drive
71,-18.55555556,-0.90049579,-0.080825645,0.076656665,0.42027672315106807,0.071782033,-0.211612255,2.2758842093273275,9.719038653142244,2.0310156565268063,-0.859833519,0.057412229,0.016436536,-0.001497465,-52.46073105,-1.470953961,-72.62623222,0.803782046,0.9935793876647949,1.3239179849624634,9.93500042,12.355273246765137,74.76260375976562,160.5,-86.9128821,40.3845053,37.59869141,2.0093399548530577,-6.685965896,0.035879863,0.029722463687682905,-0.00103933,0.03092807,-0.061792749,-0.174237923,9.719038653142244,2.0310156565268063,-0.859833519,Drive
72,-17.33333333,-0.889140447,-0.080346964,0.072696975,0.4444966611352939,0.059204360741434744,-0.208959578,2.2206554181367446,9.698937823471514,2.006280149070962,-0.26310595,5.619202133548419E-4,0.011893729912117124,-0.003300354,-52.53002728,-0.659165993,-72.33599449,0.7697350382804871,0.9027181267738342,1.3339179754257202,9.93500042,12.426979064941406,73.22379302978516,160.5,-86.9127346,40.3845317,37.53012718200684,2.820029921531677,-6.395727878,-0.020970446,0.025179658058547025,-0.002842219,-0.007364625,-0.051574032,0.31914609656171894,9.698937823471514,2.006280149070962,-0.26310595,Drive
73,-17,-0.883363169,-0.079615044,0.068677074,0.45673536039093166,0.049667273693293046,-0.204818541,2.1923239508878836,9.775217676625669,2.0070903393828754,-0.391153905,0.013609143162770107,-0.006206327,0.002689507,-52.61310894,-0.261811999,-72.25096024,0.708331287,0.9231467843055725,1.343917965888977,9.93500042,12.362799644470215,73.08261108398438,160.5,-86.912588,40.3845566,37.44667934417725,3.2182379484176638,-6.31105988,-0.007923223,0.007079601,0.003147643,0.044391137,-0.017243435,0.087380179,9.775217676625669,2.0070903393828754,-0.391153905,Drive
74,-18.66666667,-0.881010655,-0.081173397,0.064532911,0.46157670339334356,0.039609159,-0.204024253,2.1804451687822066,9.774459764795395,1.8169015970044924,-0.147065669,-0.00488233,0.005583618,0.00165759,-52.5087991,-0.097233997,-72.53375671,0.5117665529251099,0.9027181267738342,1.3539179563522339,9.93500042,12.521021842956543,73.79477692,160.5,-86.9124371,40.3845799,37.551355056762695,3.382205936908722,-6.593977885,-0.026414696,0.018869546303091553,0.002115726,0.034589703,-0.203687615,0.24092002401074158,9.774459764795395,1.8169015970044924,-0.147065669,Drive
75,-21.875,-0.877180704,-0.075961742,0.06591728,0.4694910794496536,0.045208042,-0.196434216,2.1631813759987173,9.709868107027221,1.6219765729117162,-0.235411354,-0.004875031,0.011747062755882954,-0.005462384,-52.73096092,-0.33647599,-72.17031853,0.4895024299621582,0.9090654253959656,1.3639179468154907,9.93500042,12.489288330078125,74.00043487548828,160.5,-86.9122878,40.3846033,37.328827438354494,3.1438179349899293,-6.230295887,-0.026407397,0.025032990598657098,-0.005004249,-0.007723597,-0.305008962,0.20384271772435078,9.709868107027221,1.6219765729117162,-0.235411354,Drive
76,-20,-0.873300077,-0.071797319,0.064434813,0.47751921386394686,0.044786084,-0.188044164,2.145052956145944,9.866275648468907,1.5173689834050184,-0.276757234,-0.003885997,0.00208459,2.461181675508908E-4,-51.24158527,-0.867785975,-71.50224686,0.5619950890541077,1.1898319721221924,1.3739179372787476,9.93500042,12.65372085571289,73.84851074,160.5,-86.9121379,40.384626,38.81808116912842,2.6131179690361024,-5.561979923,-0.025418363,0.015370518448355706,7.042534478704978E-4,0.1126601071033663,-0.340555888,0.16035838092415078,9.866275648468907,1.5173689834050184,-0.276757234,Drive
77,-23.125,-0.868431579,-0.063004425,0.06572148,0.4873635543202891,0.05358457,-0.174378214,2.123473935914271,9.876003737588531,1.2131959275134558,-0.332823046,-0.009342108,0.007813507,0.002167618,-51.40616299,-1.269287967,-70.92835823,0.4602542221546173,0.9027181267738342,1.383918046951294,9.93500042,11.955269813537598,75.26944732666016,160.5,-86.9119964,40.3846475,38.65399136,2.2097859561443327,-4.988213911,-0.030874474,0.021099435,0.002625754,0.10700409620710948,-0.510245193,0.19116021880825745,9.876003737588531,1.2131959275134558,-0.332823046,Drive
