seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,class
222,-0.881950797,-0.017805648,0.003196603,0.470994108,-0.011141088,-0.034425384,2.160391295997842,-0.021599084,0.011966379332238609,5.263368134585761E-4,-141.4790054,-25.5597316,-31.53992746,0.006866437,-8.05E-04,6.264316153179095E-4,9.932801311455885,0.3433235885159483,0.11094101553854026,9.932801311455885,0.3433235885159483,0.11094101553854026,-92.39913818,-67.43928093,-4.659545903,-30.625,-6.67E-05,2.0756945466098275E-4,-2.37E-04,45,1.5,5.960045815,74.15899658203125,5.466643810272217,284.1560974121094,158.59999084472656,-86.910818,40.4251124,Garage
223,-0.881992485,-0.017828016,0.003156531,0.47091546018146774,-0.011229828,-0.034428095,2.160567816021373,-0.021610945,0.011812184928256331,6.805312694321631E-4,-141.526707,-25.59181747,-31.5715254,-0.00586543,-0.001181582,0.001273333,9.930074589923748,0.34145637232701753,0.111588588,9.930074589923748,0.34145637232701753,0.111588588,-92.44696198,-67.47185425,-4.691509919,-30.66666667,-7.86E-05,5.337499868739577E-5,-8.30E-05,45,1.5,5.960045815,74.15899658203125,5.466643810272217,284.1560974121094,158.59999084472656,-86.910818,40.4251124,Garage
224,-0.882067998,-0.017777235,0.003133894,0.47077608223144823,-0.011216453,-0.034318936,2.1608857420774608,-0.021555859,0.011876280526988782,0.001033742,-141.546593,-25.5777874,-31.50723154,-0.020953683,-0.003153519,-8.23E-04,9.882984744692312,0.33562822263796355,0.11105426789252358,9.882984744692312,0.33562822263796355,0.11105426789252358,-92.46636017,-67.45806862,-4.626971927,-29.875,-2.35E-05,1.1747062895805217E-4,2.7018244145438075E-4,45,1.5,5.960045815,74.15899658203125,5.466643810272217,284.1560974121094,158.59999084472656,-86.910818,40.4251124,Garage
225,-0.882179416,-0.017709209,0.003096671,0.4705700871435184,-0.011210019,-0.034166464,2.1613551690740493,-0.021492334,0.011776601561137195,8.110035023227045E-4,-141.49755,-25.60121155,-31.49539734,0.002570347,1.49530548493839E-4,0.001185536,9.893589843824072,0.3382475500546613,0.11207063628125538,9.893589843824072,0.3382475500546613,0.11207063628125538,-92.41707184,-67.48051682,-4.61525991,-29.77777778,4.0031251841161433E-5,1.7791672257109754E-5,4.7444447296337016E-5,45,1.5,5.960045815,74.15899658203125,5.466643810272217,284.1560974121094,158.59999084472656,-86.910818,40.4251124,Garage
226,-0.882123267,-0.017790841,0.003089539,0.4706723027437636,-0.011303526,-0.034302498,2.161119537446105,-0.021373723,0.011551240450042544,9.177535160860607E-4,-141.4162973,-25.61731544,-31.52687347,0.00832016,8.711169645624254E-4,-0.001418997,9.910153787,0.3406955472473959,0.11051414033072521,9.910153787,0.3406955472473959,0.11051414033072521,-92.33606407,-67.49747459,-4.647711902,-30.66666667,1.5864237008200399E-4,-2.08E-04,1.541944537130953E-4,45,1.5,5.960045815,74.15899658203125,5.466643810272217,284.1560974121094,158.59999084472656,-86.910818,40.4251124,Garage
227,-0.881877322,-0.017875642,0.003207315,0.47112893624213137,-0.01119351,-0.034557255,2.1600825254199574,-0.021385584,0.011693573837141388,9.177535115650774E-4,-141.4409418,-25.57632336,-31.45879734,0.019081754591858503,0.001137756,-0.001490282,9.945700534,0.3443631859658991,0.10962263946574027,9.945700534,0.3443631859658991,0.10962263946574027,-92.36107376,-67.45709259,-4.578537884,-31.25,1.4678125712767388E-4,-6.52E-05,1.541944537130953E-4,45,1.5,5.960045815,74.15899658203125,5.466643810272217,284.1560974121094,158.59999084472656,-86.910818,40.4251124,Garage
228,-0.881864523,-0.017888465,0.003208822,0.4711523735986173,-0.011203882,-0.034581002,2.160028793279407,-0.021480473,0.011776601597305062,7.872812798047818E-4,-141.4561916,-25.58559542,-31.43708141,-0.017782508,-0.003202628,-1.42E-05,9.918830789052523,0.3404509207377067,0.11029704516001332,9.918830789052523,0.3404509207377067,0.11029704516001332,-92.37644592,-67.46636429,-4.556699896,-31.22222222,5.189236253499985E-5,1.7791674517601437E-5,2.3722223648168508E-5,45,1.5,5.576244831085205,60.74399948120117,0.7343587875366211,284.4693298339844,155.6999969482422,-86.910758,40.4251012,Garage
229,-0.88214435,-0.017745602,0.003100195,0.4706344138650061,-0.011240603,-0.034233183,2.161207719913964,-0.021575362,0.011895212706503937,8.110035011924587E-4,-141.5096274,-25.59254948,-31.46209141,-0.008604911,7.332019435549246E-4,5.983333419827582E-5,9.888086939320981,0.338535039,0.11247428030044618,9.888086939320981,0.338535039,0.11247428030044618,-92.4297599,-67.47148872,-4.58122191,-30.5,-4.30E-05,1.364027904979523E-4,1.0378484148532152E-5,45,1.5,5.576244831085205,60.74399948120117,0.7343587875366211,284.4693298339844,155.6999969482422,-86.910758,40.4251012,Garage
230,-0.882111571,-0.017755657,0.003116592,0.4706953520913726,-0.011223507,-0.034265595,2.161069423249624,-0.021539778,0.01187149,8.821701755277017E-4,-141.4554593,-25.51117554,-31.48075745,-7.73E-04,-3.15E-04,0.001117644,9.897324312080457,0.3406868351315989,0.11254106974229217,9.897324312080457,0.3406868351315989,0.11254106974229217,-92.37583618,-67.39182266,-4.600619903,-30.33333333,-7.41E-06,1.1268057137076716E-4,-3.41E-05,45,1.5,5.576244831085205,60.74399948120117,0.7343587875366211,284.4693298339844,155.6999969482422,-86.910758,40.4251012,Garage
231,-0.882074556,-0.017736629,0.003151715,0.4707651358206295,-0.011146309,-0.034264237,2.160912733633541,-0.021599084,0.012144296041246757,6.805312779090068E-4,-141.4143462,-25.52215548,-31.58189535,0.012316694537412774,0.001424326,0.001040049,9.914509606592864,0.34094528333075996,0.10992754985424645,9.914509606592864,0.34094528333075996,0.10992754985424645,-92.33423416,-67.40268044,-4.701879911,-30.5,-6.67E-05,3.854861410642133E-4,-2.36E-04,45,1.5,5.576244831085205,60.74399948120117,0.7343587875366211,284.4693298339844,155.6999969482422,-86.910758,40.4251012,Garage
232,-0.881793138,-0.017813184,0.003297721,0.47128822568517464,-0.010981278,-0.034530319,2.159725948021962,-0.021485377,0.011970257046274267,6.930766847709982E-4,-141.54269,-25.59242748,-31.58970348,0.019678052,0.002326787,0.001815835,9.955019219407758,0.3451995139995825,0.11196028779360276,9.955019219407758,0.3451995139995825,0.11196028779360276,-92.46233391,-67.47270851,-4.709321904,-30.44444444,4.698824453113887E-5,2.1144713257224514E-4,-2.23E-04,45,1.5,10.810957908630371,70.46900177001953,13.686986923217773,97.16973114013672,158.09999084472656,-86.9097364,40.4250022,Garage
233,-0.881982549,-0.017911519,0.003117436,0.4709311058220354,-0.011378215,-0.034538398,2.1605276598513705,-0.021314417,0.011278435,0.001131254,-141.6817696,-25.69990932,-31.54102535,-0.019342534,-0.002350284,-9.21E-04,9.914733276,0.3409365707809485,0.1121141947941511,9.914733276,0.3409365707809485,0.1121141947941511,-92.60239029,-67.57933632,-4.662351918,-29.875,2.1794792920242526E-4,-4.80E-04,2.1498269589111498E-4,45,1.5,10.810957908630371,70.46900177001953,13.686986923217773,97.16973114013672,158.09999084472656,-86.9097364,40.4250022,Garage
234,-0.882145385,-0.017853637,0.003040409,0.47062877428184435,-0.01144775,-0.034367595,2.161214323877131,-0.02133814,0.011515657091965375,0.001071948,-141.6745711,-25.67794949,-31.46575132,-0.008153489,-0.001655895,-0.003071416,9.901073279890042,0.33906354950469675,0.11037475236429317,9.901073279890042,0.33906354950469675,0.11037475236429317,-92.59470459,-67.55603516,-4.586345887,-29.77777778,1.9422570555425675E-4,-2.43E-04,1.5567714072655417E-4,45,1.5,10.810957908630371,70.46900177001953,13.686986923217773,97.16973114013672,158.09999084472656,-86.9097364,40.4250022,Garage
235,-0.882271698,-0.017789247,0.002991099,0.4703943688892624,-0.011465166,-0.034210602,2.161747559760381,-0.021136501,0.011408907099111566,9.296146177379324E-4,-141.631749,-25.65098742,-31.47185129,-0.011513821,-0.005855578,-0.001620716,9.879816610836288,0.3326923686613157,0.11178895742044721,9.879816610836288,0.3326923686613157,0.11178895742044721,-92.55212616,-67.53078079,-4.591713891,-30.33333333,3.9586460147758275E-4,-3.50E-04,1.3343799402666034E-5,45,1.5,10.810957908630371,70.46900177001953,13.686986923217773,97.16973114013672,158.09999084472656,-86.9097364,40.4250022,Garage
236,-0.882385181,-0.017731499,0.002946895,0.470184128,-0.011480562,-0.034069796,2.1622259940915893,-0.021504195,0.011491934877359172,9.651979571660456E-4,-141.6188173,-25.69185734,-31.47685337,0.018234938093759482,0.002851063,-0.001086899,9.913165092468262,0.34116704016923904,0.11190184704565372,9.913165092468262,0.34116704016923904,0.11190184704565372,-92.53870628,-67.57226105,-4.597081904,-29,2.817013945195426E-5,-2.67E-04,4.892713317955003E-5,45,1.5,10.810957908630371,70.46900177001953,13.686986923217773,97.16973114013672,158.09999084472656,-86.9097364,40.4250022,Garage
237,-0.882161007,-0.017754702,0.003084088,0.47060294232322175,-0.011276389,-0.034234483,2.1612783311640174,-0.021456751,0.011669851568283386,9.414757369086146E-4,-141.5663567,-25.65574545,-31.49966747,0.007028413,0.001638163,-0.001634983,9.932081231793154,0.33908677969164064,0.1107261252645471,9.932081231793154,0.33908677969164064,0.1107261252645471,-92.48624588,-67.53590485,-4.618553901,-29.33333333,7.561458787853712E-5,-8.90E-05,2.5204906140643996E-5,45,1.5,10.810957908630371,70.46900177001953,13.686986923217773,97.16973114013672,158.09999084472656,-86.9097364,40.4250022,Garage
238,-0.882221694,-0.017677777,0.003085597,0.4704920669782509,-0.011196923,-0.034101555,2.1615332515494337,-0.021622806,0.011741018257311825,7.754201651550829E-4,-141.5614783,-25.6191456,-31.48222145,-0.007939348,-5.88E-04,-0.001712177,9.912799252,0.33899095177071764,0.1102353645154067,9.912799252,0.33899095177071764,0.1102353645154067,-92.48136635,-67.49881691,-4.603059893,-30,-9.04E-05,-1.78E-05,-1.41E-04,45,1.5,4.521328449249268,48.900001525878906,5.745524883270264,271.48516845703125,155.6999969482422,-86.9105236,40.4250409,Garage
239,-0.882293475,-0.017679034,0.003036919,0.4703576891746336,-0.011278856,-0.034059673,2.1618368417313953,-0.021587223,0.011622407,8.703090676594778E-4,-141.5908801,-25.5938916,-31.50064342,-0.019619886,-0.002343184,0.001352399,9.880711018460469,0.3357821303663902,0.110749357,9.880711018460469,0.3357821303663902,0.110749357,-92.51089035,-67.47441681,-4.621115909,-29.77777778,-5.49E-05,-1.36E-04,-4.60E-05,45,1.5,4.521328449249268,48.900001525878906,5.745524883270264,271.48516845703125,155.6999969482422,-86.9105236,40.4250409,Garage
240,-0.882514897,-0.017563007,0.002952186,0.46994700397436434,-0.011303411,-0.033780404,2.162771279995258,-0.021485377,0.011547362816949876,5.521119259915744E-4,-141.5642833,-25.59303743,-31.56603531,-0.002308415,-0.001837169,-0.002341972,9.869353794357151,0.3313130108476843,0.110839378,9.869353794357151,0.3313130108476843,0.110839378,-92.48429436,-67.47331848,-4.686385889,-29.125,4.698825068771839E-5,-2.11E-04,-3.64E-04,45,1.5,4.521328449249268,48.900001525878906,5.745524883270264,271.48516845703125,155.6999969482422,-86.9105236,40.4250409,Garage
241,-0.882591705,-0.01739697,0.002991353,0.46980860858287626,-0.011072733,-0.033525874,2.163093145611217,-0.021599084,0.011752879391740826,8.703090580523882E-4,-141.5541571,-25.60230953,-31.47331543,0.013730123205092346,0.003188763,-0.001230888,9.901360724736186,0.33482964770886503,0.10826070473791616,9.901360724736186,0.33482964770886503,0.10826070473791616,-92.47428986,-67.48332336,-4.593299913,-30,-6.67E-05,-5.93E-06,-4.60E-05,45,1.5,4.521328449249268,48.900001525878906,5.745524883270264,271.48516845703125,155.6999969482422,-86.9105236,40.4250409,Garage
242,-0.882302195,-0.017565062,0.003093374,0.47034525061116633,-0.011071337,-0.033911808,2.1618713568715218,-0.021610945,0.011741018248269858,6.805312773438839E-4,-141.4919371,-25.5954775,-31.46989927,0.013540656821241656,0.001224441,-0.001058405,9.922556377151638,0.3374141270963891,0.10865563682214927,9.922556377151638,0.3374141270963891,0.10865563682214927,-92.41231422,-67.47527061,-4.590249901,-29.77777778,-7.86E-05,-1.78E-05,-2.36E-04,45,1.5,4.521328449249268,48.900001525878906,5.745524883270264,271.48516845703125,155.6999969482422,-86.9105236,40.4250409,Garage
243,-0.882170933,-0.017606402,0.003158547,0.4705894161196588,-0.011004657,-0.034043057,2.1613172443167676,-0.021243251,0.011681712648460588,7.516979392464228E-4,-141.4869348,-25.65586754,-31.53285143,-6.53E-04,0.003048421,9.213556870094781E-4,9.925785518,0.3411398454777245,0.11016567046889691,9.925785518,0.3411398454777245,0.11016567046889691,-92.40694618,-67.535783,-4.653323927,-29.75,2.891145990166849E-4,-7.71E-05,-1.65E-04,45,1.5,9.948385238647461,63.63800048828125,3.866377592086792,272.8462829589844,155.6999969482422,-86.9107352,40.4250502,Garage
244,-0.882442176,-0.017481938,0.003045108,0.4700859599900477,-0.011068337,-0.033722932,2.1624618641381126,-0.021610945,0.011669851550199454,7.516979392464228E-4,-141.369449,-25.57010147,-31.50784143,-0.022511334,-0.004539281,-9.73E-04,9.874350777039162,0.3299506872605819,0.10777192696444288,9.874350777039162,0.3299506872605819,0.10777192696444288,-92.2895816,-67.4500164,-4.627825904,-33.33333333,-7.86E-05,-8.90E-05,-1.65E-04,45,1.5,9.948385238647461,63.63800048828125,3.866377592086792,272.8462829589844,155.6999969482422,-86.9107352,40.4250502,Garage
245,-0.8824996,-0.017483816,0.003005639,0.4699783073466958,-0.011135691,-0.033690486,2.162704970072774,-0.021622806,0.011681712738880254,7.279757161633771E-4,-141.4326447,-25.45566544,-31.49246943,0.003354295,0.001431836,-9.36E-04,9.883966297779269,0.3350300163898653,0.1103747524521698,9.883966297779269,0.3350300163898653,0.1103747524521698,-92.35265633,-67.3355809,-4.613185902,-35.25,-9.04E-05,-7.71E-05,-1.88E-04,45,1.5,9.948385238647461,63.63800048828125,3.866377592086792,272.8462829589844,155.6999969482422,-86.9107352,40.4250502,Garage
246,-0.882377931,-0.017461905,0.003099027,0.47020689115940945,-0.010958917,-0.033736786,2.162189708172696,-0.021705834,0.012179879426449826,5.026145948965139E-4,-141.5127994,-25.55399738,-31.45489347,0.002955113,0.004431538,0.001476109,9.889716046527752,0.33611607884319084,0.11006403375796757,9.889716046527752,0.33611607884319084,0.11006403375796757,-92.43256599,-67.4340345,-4.575365901,-36.33333333,-1.73E-04,4.21069469754991E-4,-4.14E-04,45,1.5,9.948385238647461,63.63800048828125,3.866377592086792,272.8462829589844,155.6999969482422,-86.9107352,40.4250502,Garage
247,-0.882128993,-0.01760933,0.003184929,0.4706676220430911,-0.010963936,-0.034072098,2.161140275,-0.021634667,0.012013823806660847,8.584479501841645E-4,-141.536467,-25.53984556,-31.50808544,0.023810183,0.003501326,0.003018251,9.942680479,0.342948982,0.10949777107396462,9.942680479,0.342948982,0.10949777107396462,-92.45672211,-67.41976074,-4.628069925,-30.125,-1.02E-04,2.5501390195731976E-4,-5.78E-05,45,1.5,9.948385238647461,63.63800048828125,3.866377592086792,272.8462829589844,155.6999969482422,-86.9107352,40.4250502,Garage
248,-0.882051068,-0.017759982,0.003154615,0.4708082160124412,-0.011164899,-0.034307629,2.1608140285198507,-0.02127393,0.011359409760468854,0.001045489,-141.6269913,-25.62988155,-31.5054014,-0.010444504,-6.95E-04,2.4875106576543587E-4,9.921978478292816,0.33989697145026865,0.11275015135286647,9.921978478292816,0.33989697145026865,0.11275015135286647,-92.54700226,-67.50979683,-4.625507913,-28.66666667,2.5843537878245115E-4,-3.99E-04,1.2921773248728222E-4,45,1.5,30.565101623535156,122.4000015258789,11.780341148376465,83.43310547,154.29998779296875,-86.9097565,40.4251275,Garage
249,-0.882365507,-0.017672869,0.00299206,0.4702229439054878,-0.011347122,-0.034008291,2.1621416078030484,-0.021444889,0.011586823835245614,8.940312935681381E-4,-141.5737994,-25.55314354,-31.54895552,-0.010829,-0.005002659,-0.003409528,9.893157162712615,0.3319896219424831,0.10898087527439025,9.893157162712615,0.3319896219424831,0.10898087527439025,-92.4939325,-67.43281479,-4.669427915,-29,8.747569913749845E-5,-1.72E-04,-2.22E-05,45,1.5,30.565101623535156,122.4000015258789,11.780341148376465,83.43310547,154.29998779296875,-86.9097565,40.4251275,Garage
250,-0.882426299,-0.017578094,0.003003182,0.4701123526952799,-0.011233964,-0.033852892,2.1623968221608876,-0.021682112,0.011788463,6.212257148327251E-4,-141.5927094,-25.5772994,-31.52528738,-0.008400574,3.745783011890152E-4,-8.88E-05,9.885984550402002,0.3354917391411309,0.11107169108429146,9.885984550402002,0.3354917391411309,0.11107169108429146,-92.51272011,-67.45770271,-4.645515885,-28.44444444,-1.50E-04,2.9652779560210635E-5,-2.95E-04,45,1.5,30.565101623535156,122.4000015258789,11.780341148376465,83.43310547,154.29998779296875,-86.9097565,40.4251275,Garage
251,-0.882458998,-0.017503906,0.003021864,0.47005372400422696,-0.011128816,-0.033740255,2.1625334730426085,-0.021504195,0.011835907115736633,7.872812820652735E-4,-141.5181673,-25.62597748,-31.47270542,0.010235962,0.003699041,-0.001218396,9.894969190208657,0.33738799277439857,0.10879792881568948,9.894969190208657,0.33738799277439857,0.10879792881568948,-92.43829994,-67.50479477,-4.592811909,-32.11111111,2.8170136626339653E-5,7.709722685654765E-5,-1.29E-04,45,1.5,30.565101623535156,122.4000015258789,11.780341148376465,83.43310547,154.29998779296875,-86.9097565,40.4251275,Garage
252,-0.882137841,-0.017608235,0.003179613,0.47065112313020574,-0.010971648,-0.034065359,2.161177639822358,-0.021646528,0.011907073768597204,7.75420171371435E-4,-141.5024284,-25.58657146,-31.49210348,0.019109327816268774,0.002340923,0.001891536,9.941844445008497,0.3403588908796127,0.11164300791810652,9.941844445008497,0.3403588908796127,0.11164300791810652,-92.42256187,-67.46660858,-4.612453904,-35,-1.14E-04,1.4826389554056148E-4,-1.41E-04,45,1.5,30.565101623535156,122.4000015258789,11.780341148376465,83.43310547,154.29998779296875,-86.9097565,40.4251275,Garage
