seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,class
144,-0.166334998,0.004160964,-0.015928911,0.9859318524888419,0.00290735,0.032799753,0.3342214788048013,9.911655083443355,-0.324337818,-0.028461231,9.911655083443355,-0.324337818,-0.028461231,45,1.5,1,16.868999481201172,0.1999732106924057,142.81129455566406,149.39999389648438,-86.9109905,40.42799,-9.34E-04,6.429437294747065E-4,6.37191013225074E-4,-0.021741417,0.013128768363334601,5.737812794039695E-4,-111.6032793,31.82552930831909,-58.98041092,-2.09E-04,3.0097570575466287E-4,-1.90E-04,-70.62311485,34.045807418823244,-10.74075777,-136.8888889,Classroom
145,-0.166378487,0.004314441,-0.015928143,0.9859237223863602,0.003208822,0.032849562,0.33430492132902145,9.911925158454377,-0.318901698,-0.023873053,9.911925158454377,-0.318901698,-0.023873053,45,1.5,1,16.868999481201172,0.1999732106924057,142.81129455566406,149.39999389648438,-86.9109905,40.42799,-0.001846598,0.007257195,0.007770334,-0.021485377,0.013485628,2.3494157805823936E-5,-111.6112093,31.862617282867433,-58.98785275,4.698824005362649E-5,6.578354883598737E-4,-7.40E-04,-70.6314109,34.08240745544433,-10.74819977,-90,Classroom
146,-0.166439003,0.004625601,-0.014999748,0.9859261790525566,0.004130088,0.031122320376842923,0.3344124703152666,9.919756991191974,-0.311069847,-0.04678491,9.919756991191974,-0.311069847,-0.04678491,45,1.5,1,16.868999481201172,0.1999732106924057,142.81129455566406,149.39999389648438,-86.9109905,40.42799,0.002904475,-0.002304565,-0.005796676,-0.021729557,0.014540240572069239,0.005069143,-111.626338,31.781121311187743,-58.90086689,-1.97E-04,0.001712448,0.004305584,-70.64641678,34.001277465820316,-10.6603598,-79.625,Classroom
147,-0.166355512,0.00473395,-0.013670667,0.9859596953808683,0.004788548,0.028536370168756514,0.3342320406899869,9.951874279281467,-0.281084061,-0.04377065,9.951874279281467,-0.281084061,-0.04377065,45,1.5,1,16.868999481201172,0.1999732106924057,142.81129455566406,149.39999389648438,-86.9109905,40.42799,0.019219167024186513,0.002529812,0.003853374,-0.021812584,0.013306685027132914,4.077257110411753E-4,-111.5672903,31.65802343,-58.89598686,-2.80E-04,4.7889236898785364E-4,-3.56E-04,-70.58712494,33.87805728912353,-10.65535773,-115.7777778,Classroom
148,-0.1661736,0.004689716,-0.013439615,0.9859937458362394,0.004783329,0.028065076586112236,0.3338631128223197,9.969637500429616,-0.276251955,-0.046047317,9.969637500429616,-0.276251955,-0.046047317,45,1.5,1,16.868999481201172,0.1999732106924057,142.81129455566406,149.39999389648438,-86.9109905,40.42799,0.009517827,0.003403579,0.001654445,-0.021788862,0.013247379445407576,4.433090674229762E-4,-111.547038,31.683765487670897,-58.95759693,-2.56E-04,4.195868076069407E-4,-3.20E-04,-70.56723907,33.90379920959472,-10.71721182,-121.5,Classroom
149,-0.166091767,0.004686213,-0.013289419,0.9860096006717497,0.004828657,0.027767253,0.3336965204442589,9.966472236855516,-0.275447572,-0.046024085,9.966472236855516,-0.275447572,-0.046024085,45,1.5,1,16.868999481201172,0.1999732106924057,142.81129455566406,149.39999389648438,-86.9109905,40.42799,-2.55E-04,0.00143173,0.00216101,-0.021610945,0.013294823856536046,6.923923727794035E-4,-111.5725359,31.67217535018921,-58.93051281,-7.86E-05,4.6703125546840063E-4,-7.12E-05,-70.59249237,33.89196537017822,-10.69098181,-124,Classroom
150,-0.166095183,0.004693156,-0.013266625,0.9860093038058976,0.004849831,0.027724614186049663,0.3337031666514943,9.960187646,-0.275082572,-0.046153868,9.960187646,-0.275082572,-0.046153868,45,1.5,1,16.868999481201172,0.1999732106924057,142.81129455566406,149.39999389648438,-86.9109905,40.42799,-0.002676019,0.00146127,0.002098355,-0.021682112,0.013247379454449542,5.500590478440801E-4,-111.5761963,31.675347385406493,-58.90294086,-1.50E-04,4.1958680930230947E-4,-2.14E-04,-70.59615257,33.89538150787354,-10.6627998,-126.75,Classroom
151,-0.166203701,0.004741009,-0.013288147,0.9859904635299757,0.004934033,0.027783554372856917,0.33392215816720017,9.956447953159369,-0.275929621,-0.048056823,9.956447953159369,-0.275929621,-0.048056823,0,1.5,1,15.852999687194824,0.026955135,0,149.39999389648438,-86.910989,40.4279924,-0.002449165,0.001275678,0.001660361,-0.021812584,0.013401573935288538,3.9586459865196817E-4,-111.579246,31.64277344,-59.02677086,-2.80E-04,5.737812918366737E-4,-3.68E-04,-70.59932457,33.86280735015869,-10.78687374,-126.6666667,Classroom
152,-0.166168633,0.004717779,-0.01336933,0.9859954222892094,0.004862204,0.027935731034834408,0.3338519641496603,9.924591999609493,-0.277846202,-0.046140242,9.924591999609493,-0.277846202,-0.046140242,0,1.5,1,15.852999687194824,0.026955135,0,149.39999389648438,-86.910989,40.4279924,-0.017765378,-4.02E-04,0.00177751,-0.021492334,0.013033879396406193,7.991423938893577E-4,-111.5864442,31.618983516693117,-58.88549492,4.00312456248093E-5,2.060868117271118E-4,3.558333547225276E-5,-70.60652267,33.83913928985596,-10.64547579,-125,Classroom
153,-0.166246261,0.004728649,-0.013573118,0.9859795061129968,0.004813693,0.028341667419209064,0.33401007067809985,9.899249780525281,-0.281566113,-0.046767486,9.899249780525281,-0.281566113,-0.046767486,0,1.5,1,15.852999687194824,0.026955135,0,149.39999389648438,-86.910989,40.4279924,-0.012969063,-3.79E-04,0.001122556,-0.021516056,0.012927129403552383,5.975034974009088E-4,-111.5570419,31.63472137451172,-58.91916683,1.630902536737832E-5,9.933680700572226E-5,-1.66E-04,-70.57712051,33.85475540161133,-10.6792698,-132.7777778,Classroom
154,-0.16619596,0.00470461,-0.013618908,0.9859874724195554,0.004752495,0.028423748534316055,0.3339088808458585,9.898274005038067,-0.281754869,-0.046511942,9.898274005038067,-0.281754869,-0.046511942,0,1.5,1,15.852999687194824,0.026955135,0,149.39999389648438,-86.910989,40.4279924,-0.001945129,-1.08E-04,5.66212352938377E-4,-0.021614595,0.012886527916774727,7.165708112342355E-4,-111.6020596,31.635819454193115,-58.94368889,-8.22E-05,5.873530720306847E-5,-4.70E-05,-70.62201675,33.85573143005371,-10.70379181,-130.8888889,Classroom
155,-0.166181242,0.004686189,-0.013665297,0.9859893946971708,0.004701159,0.028509051475710083,0.33387973644201036,9.902734450923587,-0.281638711,-0.045884698,9.902734450923587,-0.281638711,-0.045884698,0,1.5,1,15.852999687194824,0.026955135,0,149.39999389648438,-86.910989,40.4279924,0.001933477,8.436884116200567E-4,7.207712285148287E-4,-0.021670251,0.013057601656222228,6.212257267003065E-4,-111.5764401,31.64338348388672,-58.95296082,-1.19E-04,1.9126042420749816E-4,-1.23E-04,-70.59627464,33.86353916168213,-10.7129418,-134.625,Classroom
156,-0.166171327,0.004685167,-0.013613977,0.9859917817763912,0.004716486,0.028407442,0.3338594115474849,9.9066837,-0.279826671,-0.046140242,9.9066837,-0.279826671,-0.046140242,0,1.5,1,15.895000457763672,0.064971872,0,149.39999389648438,-86.9109897,40.4279954,0.00217435,0.001755239,6.34311219152895E-4,-0.021729556,0.013188073899850104,4.551701628584957E-4,-111.6269481,31.68315523147583,-58.97492092,-4.45E-05,5.48576506632335E-5,-1.56E-04,-70.64702682,33.903433341979984,-10.73526775,-140.4444444,Classroom
157,-0.166070003,0.004648037,-0.013567028,0.9860096730074837,0.004661751,0.028302027093409336,0.3336546403690449,9.915003277,-0.281232163,-0.04449082,9.915003277,-0.281232163,-0.04449082,0,1.5,1,15.895000457763672,0.064971872,0,149.39999389648438,-86.9109897,40.4279954,0.003681729,-5.15E-04,0.001774215,-0.021622806,0.013211796,6.09364609790116E-4,-111.6023038,31.628133449554444,-58.90904095,6.227083933693402E-5,7.857988391849167E-5,-1.48E-06,-70.62238258,33.84792335510254,-10.66975381,-136.125,Classroom
158,-0.166114074,0.004652426,-0.013660759,0.9860009342721365,0.004638003,0.028488567261730584,0.3337443699535814,9.912003563445749,-0.282692831,-0.047627044,9.912003563445749,-0.282692831,-0.047627044,0,1.5,1,15.895000457763672,0.064971872,0,149.39999389648438,-86.9109897,40.4279954,-5.38E-04,-9.39E-05,-0.001593366,-0.021634667,0.012927129,5.026145977221285E-4,-111.58742,31.66607532501221,-59.00395687,5.0409726382603926E-5,-2.06E-04,-1.08E-04,-70.60762077,33.886109313964845,-10.76332777,-132.5555556,Classroom
159,-0.166070405,0.004626184,-0.013684643,0.9860080729410486,0.004579559,0.028526769,0.33365660847969425,9.910547935045683,-0.282821859,-0.044888433,9.910547935045683,-0.282821859,-0.044888433,0,1.5,1,15.895000457763672,0.064971872,0,149.39999389648438,-86.9109897,40.4279954,-6.39E-04,1.0538101196289062E-4,6.333547237428646E-4,-0.021646529,0.012986434967193788,5.856423759697349E-4,-111.6166999,31.667051315307617,-58.89610874,3.854862473073226E-5,-1.47E-04,-2.52E-05,-70.63690041,33.88696319580078,-10.65633379,-139.625,Classroom
160,-0.165892854,0.004545332,-0.013696896,0.9860381819669483,0.00442112,0.02852327,0.33329867072475766,9.913676187830063,-0.283079052,-0.045582691,9.913676187830063,-0.283079052,-0.045582691,0,1.5,1,15.895000457763672,0.064971872,0,149.39999389648438,-86.9109897,40.4279954,0.001411577,-1.07E-04,-0.001699162,-0.021599084,0.012891546072601115,5.975034996614005E-4,-111.6154798,31.666441383361818,-58.97040695,8.599306072461085E-5,-2.42E-04,-1.33E-05,-70.63568077,33.88671917,-10.7292898,-136.2222222,Classroom
161,-0.166055366,0.004620115,-0.013703475,0.9860103570141838,0.004561747,0.028561845,0.33362635651838435,9.913986946772603,-0.282916432,-0.047115955,9.913986946772603,-0.282916432,-0.047115955,0,1.5,1,15.904999732971191,0.086817861,0,149.39999389648438,-86.9109933,40.4279921,6.821456464748938E-4,4.6417724739000635E-4,-0.001625881,-0.021670251,0.012998296047370989,4.195868256908742E-4,-111.5577741,31.632525386810304,-58.94307884,1.482642142698892E-5,-1.35E-04,-1.91E-04,-70.57773109,33.85231540679931,-10.70269379,-138.375,Classroom
162,-0.166115826,0.004666409,-0.013659092,0.9860005922687863,0.004666094,0.028489940447136035,0.3337475394161002,9.919460666989817,-0.282193356,-0.045815003,9.919460666989817,-0.282193356,-0.045815003,0,1.5,1,15.904999732971191,0.086817861,0,149.39999389648438,-86.9109933,40.4279921,0.002051298,7.345873175315487E-4,2.6554364747214087E-4,-0.021682112,0.013152490559856869,5.500590478440801E-4,-111.573268,31.67119941711426,-58.89513302,2.9652824770044356E-6,1.9274331014422536E-5,-6.08E-05,-70.59310272,33.89123348236084,-10.65486977,-139.3333333,Classroom
163,-0.166098551,0.004657644,-0.013691115,0.9860030974333103,0.004638655,0.028550112,0.33371287985489917,9.914332473,-0.283529157,-0.044862521,9.914332473,-0.283529157,-0.044862521,0,1.5,1,15.904999732971191,0.086817861,0,149.39999389648438,-86.9109933,40.4279921,-0.002287269,-4.60E-04,0.001172588,-0.021602848,0.013227192711873123,4.3464130486916896E-4,-111.5974239,31.649727420806883,-58.95686481,8.222944765853194E-5,9.397652768082201E-5,-1.76E-04,-70.61738075,33.86963943481445,-10.71708977,-136,Classroom
164,-0.166142774,0.004694311,-0.013624889,0.9859963846438139,0.004731713,0.028431884221081595,0.3338012880491979,9.916103872280676,-0.281667749,-0.047952282,9.916103872280676,-0.281667749,-0.047952282,0,1.5,1,15.904999732971191,0.086817861,0,149.39999389648438,-86.9109933,40.4279921,0.00104657,4.147045241976247E-4,-9.78E-04,-0.021634668,0.012879684929130147,8.70309059747757E-4,-111.550698,31.646189289093016,-58.93697865,5.0409735424570666E-5,-2.54E-04,2.594617866793448E-4,-70.57065483,33.86622329711914,-10.69695977,-118,Classroom
165,-0.166154001,0.004710701,-0.013610072,0.9859946231240208,0.004768654,0.028408156038777343,0.3338235486479639,9.917860771845845,-0.281847792,-0.0477432,9.917860771845845,-0.281847792,-0.0477432,0,1.5,1,15.904999732971191,0.086817861,0,149.39999389648438,-86.9109933,40.4279921,0.001510602,2.9734905483653244E-5,-3.96E-04,-0.021777001,0.012962713,5.026145898104075E-4,-111.5369118,31.65802345275879,-58.91160278,-9.19E-05,-1.71E-04,-1.08E-04,-70.55699066,33.87793537139893,-10.67109573,-94.66666667,Classroom
166,-0.165950748,0.004580425,-0.013791473,0.986026929,0.004457277,0.028721769222790756,0.33341563963195653,9.915976079922277,-0.286200754,-0.044606977,9.915976079922277,-0.286200754,-0.044606977,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,-7.27E-04,-0.001218381,-3.45E-04,-0.021646529,0.012725490543231802,5.619201800125895E-4,-111.5347163,31.669613399505614,-58.97174904,3.8548651856632485E-5,-4.08E-04,-4.89E-05,-70.55467255,33.88915927886963,-10.73221772,-68.625,Classroom
167,-0.16601545,0.004612186,-0.013750189,0.9860164337945216,0.004531789,0.028651219,0.3335458604456152,9.924452661310585,-0.281798427,-0.046372554,9.924452661310585,-0.281798427,-0.046372554,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,0.00253595,0.002622757,-0.001348696,-0.021622807,0.013199934934817472,6.686702033830355E-4,-111.564728,31.64789747238159,-58.9588171,6.227087889553853E-5,6.671874496850719E-5,5.782287041159365E-5,-70.58480675,33.86829719543457,-10.71965178,-71.55555556,Classroom
168,-0.166120994,0.004634196,-0.013707238,0.9859991658081129,0.004586388,0.028574291327335303,0.3337591498800852,9.918937224608202,-0.284932836,-0.045049488,9.918937224608202,-0.284932836,-0.045049488,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,-0.00212787,-0.001227998,3.753497256237326E-4,-0.021646529,0.013093184932921697,6.330868362638991E-4,-111.5970582,31.678275451660156,-58.94332294,3.8548665419582605E-5,-4.00E-05,2.223953663470965E-5,-70.61725883,33.898553352355954,-10.70354777,-76.25,Classroom
169,-0.166173269,0.00464661,-0.013811749,0.9859888385800482,0.004574641,0.028784794407417474,0.3338653838750228,9.915845398764008,-0.289000124,-0.041203593,9.915845398764008,-0.289000124,-0.041203593,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,-0.001241369,-0.002464125,0.00202966,-0.02176514,0.012369657184553413,-2.45E-04,-111.6074274,31.672785339355467,-58.92014294,-8.01E-05,-7.64E-04,-8.55E-04,-70.62738434,33.892941322326664,-10.68122177,-90.11111111,Classroom
170,-0.165758914,0.004530859,-0.0138363,0.9860587397825371,0.004350261,0.02879298,0.33302810585614545,9.916696326246539,-0.284382906,-0.047339557,9.916696326246539,-0.284382906,-0.047339557,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,5.428351244880158E-4,3.510317177448458E-4,-0.001734554,-0.021836307,0.013425296041391139,0.00141592,-111.57644,31.617641506195067,-58.95527874,-1.51E-04,2.9207984928168284E-4,8.050729243708684E-4,-70.59639687,33.83779735565186,-10.71477176,-79.75,Classroom
171,-0.165831317,0.004566663,-0.013876111,0.9860459201544234,0.004405544,0.028883586,0.3331741482308767,9.916347744395432,-0.287426205,-0.044467589,9.916347744395432,-0.287426205,-0.044467589,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,-2.68E-04,-8.00E-04,-6.49E-04,-0.021575362,0.013235518310978574,6.923923880377224E-4,-111.6051099,31.678275413513184,-58.8700008,1.0971528437277936E-4,1.0230210361079973E-4,8.154511496931026E-5,-70.62518867,33.897943344116214,-10.63071381,-108.5555556,Classroom
172,-0.166013077,0.0046751,-0.013838018,0.9860153616620944,0.004626786,0.028845254690028153,0.3335396997057475,9.936710070637824,-0.284449697,-0.044885752,9.936710070637824,-0.284449697,-0.044885752,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,0.012121769098135142,0.001997801,9.288865213210767E-4,-0.021802548,0.013332916360993225,6.343413714113502E-4,-111.5559435,31.660707340240478,-58.91184689,-1.17E-04,1.9970007269876078E-4,2.349410015785207E-5,-70.5759008,33.880619316101075,-10.67182776,-113.6666667,Classroom
173,-0.165882688,0.004655706,-0.013556388,0.986041312,0.004685786,0.028282698985297703,0.33327436736486493,9.965307809774158,-0.279376563,-0.046604867,9.965307809774158,-0.279376563,-0.046604867,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,0.013381985784734337,0.002294136,8.666269408846364E-5,-0.021741417,0.013306685,5.975034974009088E-4,-111.5388642,31.65985345840454,-59.00639679,-5.63E-05,1.7346877964141154E-4,-1.33E-05,-70.55882118,33.879887351989744,-10.76637777,-113,Classroom
174,-0.165868313,0.004667027,-0.013388106,0.9860459739722095,0.004764363,0.027954451432361187,0.3332441356575605,9.967151771471338,-0.278461832,-0.047255343,9.967151771471338,-0.278461832,-0.047255343,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,0.002536848,2.86404658289789E-4,2.778635441678242E-4,-0.021705834,0.013022018361438825,5.737812720573715E-4,-111.5241022,31.670467376708984,-58.91758095,-2.08E-05,-1.11E-04,-3.71E-05,-70.54405891,33.89062339782715,-10.67780581,-126.1111111,Classroom
175,-0.165708741,0.004604831,-0.013382071,0.9860731860966359,0.004648176,0.027921156,0.3329220567513438,9.959320013,-0.27790428,-0.046163473,9.959320013,-0.27790428,-0.046163473,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,-0.003903546,4.744636781007341E-4,2.063456380251542E-4,-0.021492334,0.013211796,7.516979505488812E-4,-111.5508199,31.69157341003418,-58.92892693,1.9274306714136912E-4,7.857987600677077E-5,1.4085067974096074E-4,-70.57089897,33.91160728,-10.68878578,-125.5,Classroom
176,-0.165880357,0.004695097,-0.013364475,0.9860441106037029,0.004827238,0.027917226830732476,0.33326773533543336,9.954937944134462,-0.279237175,-0.047859357,9.954937944134462,-0.279237175,-0.047859357,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,-0.002409139,-0.001120604,2.654762667359658E-4,-0.021587223,0.013271101669055744,6.568090689540344E-4,-111.5485019,31.656193294525146,-58.89842701,9.785419402336611E-5,1.3788542212936485E-4,4.596176310849277E-5,-70.56858109,33.87622722625733,-10.65779778,-125.8888889,Classroom
177,-0.165785635,0.004660885,-0.013409088,0.9860596124408314,0.00474763,0.027993405111206387,0.3330766772760928,9.946256325795101,-0.280316874,-0.046614026,9.946256325795101,-0.280316874,-0.046614026,0,1.5,1,17.60300064086914,0.072866522,0,149.39999389648438,-86.9109932,40.4279958,-0.004923793,-0.001693297,8.159505872471818E-4,-0.021504195,0.012950851690494319,7.042535004269296E-4,-111.512878,31.661683254241943,-58.84950474,1.8088195644753072E-4,-1.82E-04,9.340620757921518E-5,-70.5328347,33.881961288452146,-10.60960781,-130.5,Classroom
