seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,class
44,9.887703580763734,1.7629643516633118,-0.090224515,-0.980038775,-0.100856179,0.016821516,0.17035875534548342,-0.001428826,-0.204860733,2.7971888236629154,10.126609802246094,-79.95160034,-9.647393818,-28.55555556,9.887703580763734,1.7629643516633118,-0.090224515,-50.53349689,-44.07140114,-44.50669712,3.4927964210510254,1.8613166809082031,2.127927541732788,3.878000020980835,7.939621925354004,181.00352478027344,156.29998779296875,-86.9103887,40.4239333,-0.004459778,0.038725047752044155,0.012114643076326228,0.15430968016096688,-0.260665267,-0.100344861,0.016461741,0.026966237750139486,0.011503796124812758,Drive
45,9.733404316948455,1.8017025225370833,-0.546100789,-0.978773545,-0.092101231,0.039193649242803885,0.17862454230345567,0.044698464,-0.195594136,2.784921342886767,10.397571840286254,-78.37511635,-9.207583814,-26.875,9.733404316948455,1.8017025225370833,-0.546100789,-50.26229103,-42.49516106,-44.06700886,3.4609718322753906,1.7066048383712769,2.1380152702331543,3.878000020980835,7.891174316,180.00399780273438,156.29998779296875,-86.9103892,40.4238651,0.012833723,0.051570632,-0.004656969,-0.051063176,-0.142329965,-0.101649175,0.033755242,0.039811822,-0.005267816,Drive
46,9.671562616107533,2.152277167560985,-0.267818998,-0.977440988,-0.093383388,0.042417627,0.18452492356300354,0.049459113,-0.199546124,2.773340188539945,11.099071803092956,-74.65826393,-10.12941577,-22.44444444,9.671562616107533,2.152277167560985,-0.267818998,-49.56103493,-38.77818727,-44.98847515,3.471534013748169,1.811104655265808,2.148003101348877,3.878000020980835,7.860854148864746,178.00836181640625,156.29998779296875,-86.9103876,40.4237979,-0.020428142,0.004557861,-0.004134966,-0.034274872,0.18625460335841545,0.20771774363059264,4.933767452782306E-4,-0.007200949,-0.004745813,Drive
47,9.833165252092973,2.255200491368192,-0.056173252,-0.978925516,-0.10325458,0.026608715846555903,0.17404412225033472,0.016536513074454896,-0.213062442,2.7914368458164547,1.5546459621563553,-78.27971264,6.579825910478831,-16.44444444,9.833165252092973,2.255200491368192,-0.056173252,-59.10546104,-42.39987904,-28.28008751,3.454087972640991,1.8610212802886963,2.1580538749694824,3.878000020980835,8.370644569396973,178.99258422851562,156.29998779296875,-86.9103843,40.4237253,-0.040992002,-0.008019594,0.001463365,0.1430161485394228,0.1584208324117568,0.10425250275621137,-0.020070484,-0.019778404,8.525174892127731E-4,Drive
48,9.509983215517211,2.5221396013370994,0.032950676,-0.980046268,-0.114116621,0.019758426,0.16150424202669014,0.001924136,-0.23214171,2.8151722533031576,11.281095848083496,-77.17756439,-9.395829861,-15.875,9.509983215517211,2.5221396013370994,0.032950676,-49.37815701,-41.29748714,-44.25671894,3.513225555419922,1.9895727634429932,2.1679069995880127,3.881000042,7.994705677032471,180.98817443847656,156.29998779296875,-86.9103886,40.4236528,-0.03072028,0.012535712713922727,0.008283504,-0.134946235,0.24196588414386638,0.051535978,-0.009798761,7.76902749881293E-4,0.007672657,Drive
49,9.617444497,1.9343238845467567,-0.086170377,-0.981764112,-0.104925808,0.023567417509926174,0.15666158916880785,0.013698436658901787,-0.215064377,2.8265775615729174,11.471537799835206,-77.33140656,-10.71452775,-23.88888889,9.617444497,1.9343238845467567,-0.086170377,-49.18917896,-41.45145111,-45.57444099,3.4208297729492188,1.7362315654754639,2.1779768466949463,3.9000000953674316,9.089899063110352,182.00509643554688,156.29998779296875,-86.9103972,40.4235669,-0.021480473,0.025250824500616748,-0.010836608,-0.061969141,-0.176713983,0.036808578,-5.59E-04,0.013492014894298123,-0.011447455,Drive
50,9.876448061859723,1.9114877830431298,-0.264592752,-0.982218653,-0.100871844,0.022449871,0.15670411693818362,0.012758092819125329,-0.206657971,2.826498936680914,9.185623856186867,-77.56198669,-10.76979377,-23.75,9.876448061859723,1.9114877830431298,-0.264592752,-51.47460522,-41.68178734,-45.63031719,3.3704710006713867,1.8507566452026367,2.187934637069702,3.9000000953674316,9.981017112731934,181.00987243652344,156.29998779296875,-86.9103947,40.4234751,-0.005681473,-0.008434733,0.006290837,0.17263541175323782,-0.12379683,-0.133962243,0.015240046,-0.020193543,0.00567999,Drive
51,9.716680693,1.9043412590489803,0.05658561,-0.983005352,-0.095758042,0.016405804308800443,0.15574324521624927,0.002472405,-0.194602229,2.827575341011714,12.040301780700684,-77.43510605,-14.73088968,-22.66666667,9.716680693,1.9043412590489803,0.05658561,-48.61992695,-41.55490728,-49.59153515,3.301487684249878,1.653602123260498,2.1979784965515137,3.9000000953674316,9.931819915771484,180.99986267089844,156.29998779296875,-86.910394,40.4233865,-0.029202058,0.016295685247490997,-0.003352247,-0.011247181,-0.016865185,0.08310283,-0.008280539,0.004536875,-0.003963094,Drive
52,9.759411747015795,1.9202343711575258,0.013349277319983371,-0.98371888,-0.09614194,0.013926160702644621,0.1511915845489039,-0.001704746,-0.194590003,2.8364251470102846,10.095987799465655,-77.38850281,-10.36938982,-26,9.759411747015795,1.9202343711575258,0.013349277319983371,-50.5644849,-41.5084252,-45.23015705,3.2809104919433594,1.7473407983779907,2.2079927921295166,3.9110000133514404,10.016020774841309,181.0003204345703,156.29998779296875,-86.9103945,40.4232955,-0.03146753,0.009297629,0.00397792,0.014743666,0.001530442,-0.002996425,-0.010546011,-0.002461181,0.003367073,Drive
53,9.747395367298312,1.9278629474269533,-0.023980496,-0.984221057,-0.096125149,0.014212726131797982,0.14786888587360197,-4.59E-04,-0.194647883,2.8432994072253885,10.176141815185547,-76.80570839,-12.20512376,-23.11111111,9.747395367298312,1.9278629474269533,-0.023980496,-50.483843,-40.92563118,-47.06564697,3.2142205238342285,1.5868521928787231,2.218026638031006,3.927000045776367,10.271100044250488,181.99559020996094,156.29998779296875,-86.910389,40.4231972,-0.022013995,0.006449137,0.001374406,0.011080320064838115,0.008080335,-0.028941036,-0.001092477,-0.005309672,7.63559146994689E-4,Drive
54,9.717322460656026,1.9694091926500634,-0.01717373,-0.984575705,-0.096820638,0.014150996276548186,0.14503518542618427,-2.23E-04,-0.196011995,2.8490599035059363,9.688873777389526,-76.67394836,-12.45424783,-22.875,9.717322460656026,1.9694091926500634,-0.01717373,-50.97159916,-40.7939933,-47.31403912,3.195943832397461,1.6224980354309082,2.2280309200286865,3.940999984741211,10.097071647644043,181.99879455566406,156.29998779296875,-86.9103945,40.4231084,-0.020685779,0.009546712,-0.001620524,-0.001462603,0.039635102,-0.019337538,2.3573956020556174E-4,-0.002212097,-0.002231372,Drive
55,9.702747733847609,1.9819831142147768,-0.027215454,-0.98466521,-0.099027785,0.015991662701284423,0.14272642019882942,0.003291846,-0.200931657,2.854031750299398,9.186233845,-76.89708672,-12.90442776,-23.33333333,9.702747733847609,1.9819831142147768,-0.027215454,-51.47375111,-41.01688717,-47.76299896,3.1246707439422607,1.5947726964950562,2.2380049228668213,3.9609999656677246,10.705288887023926,181.00755310058594,156.29998779296875,-86.9103926,40.4230085,-0.020792529,0.017137824097146433,-7.07E-04,-0.03759824,-0.001945623,0.004823321,1.2898954531195963E-4,0.005379014,-0.001318066,Drive
56,9.772345774382064,1.9783677626582026,0.030049671,-0.985058584,-0.098977568,0.014593882676105476,0.14016701310005003,0.001026081,-0.200429753,2.859006946526685,9.505263833999633,-76.3394249,-12.39263777,-24.625,9.772345774382064,1.9783677626582026,0.030049671,-51.15484306,-40.45934719,-47.25291718,3.083125352859497,1.641950011253357,2.2479307651519775,3.984999895095825,10.855024337768555,181.0002899169922,156.29998779296875,-86.9103871,40.4229034,-0.025880946,0.009368796,0.002886698,0.058203474989215145,0.004839426,0.040019464145586325,-0.004959427,-0.002390014,0.002275851,Drive
57,9.720770102280836,1.951116783,0.27337423601420596,-0.985714065,-0.099295107,0.003916397,0.1359224245675559,-0.019657821,-0.198121939,2.8655830725882816,10.079029817581176,-76.33564255,-13.09706568,-21.44444444,9.720770102280836,1.951116783,0.27337423601420596,-50.58107704,-40.45568714,-47.9571011,3.0065362453460693,1.4871785640716553,2.2580227851867676,4.0320000648498535,11.131187438964844,181.00059509277344,156.29998779296875,-86.9103863,40.4227964,-0.041169919,0.001670934,-0.001620524,0.010319200534265018,1.7392635345458984E-4,0.08243206,-0.0202484,-0.010087876,-0.002231372,Drive
58,9.756185494580315,1.931934222434331,0.003946414,-0.986397075,-0.098520494,0.008126337,0.13126667567248484,-0.010030451,-0.19777128,2.875995929958751,10.79577977180481,-76.53755264,-11.09821781,-19.375,9.756185494580315,1.931934222434331,0.003946414,-49.86420498,-40.65771919,-45.95959496,2.982003688812256,1.553222417831421,2.268030881881714,4.057000160217285,11.313454627990723,181.99485778808594,156.29998779296875,-86.9103846,40.4226912,-0.028763196,0.023163269000982378,0.001973392,0.005100537,-0.019085521,-0.086739564,-0.007841678,0.011404458966865701,0.001362545,Drive
59,9.773362131952082,1.910776323485143,-0.283836972,-0.986750658,-0.095755321,0.022006091869716506,0.1290340872065535,0.019082811028126954,-0.195903373,2.883405254882516,10.329373798370362,-76.50876053,-9.721325788,-21.55555556,9.773362131952082,1.910776323485143,-0.283836972,-50.33122101,-40.62868317,-44.58172699,2.934803009033203,1.564257025718689,2.2780182361602783,4.066999912261963,11.44537353515625,182.0005645751953,156.29998779296875,-86.9103844,40.4225846,-0.013664001,0.027196047,0.001700587,0.054526088307204755,-0.020897104,-0.098014921,0.007257518,0.015437237059390083,0.00108974,Drive
60,9.701864918458808,1.8007268078118852,-0.37604776,-0.986623832,-0.092450873,0.029644436220853373,0.13091004496583572,0.034933629,-0.191358152,2.881109519646718,8.726781849861146,-77.48732231,-9.58431983,-19.44444444,9.701864918458808,1.8007268078118852,-0.37604776,-51.93308105,-41.60736725,-44.44459927,2.9010274410247803,1.8096684217453003,2.288043499,4.171000003814697,11.962686538696289,181.00799560546875,156.29998779296875,-86.9103768,40.4224738,-0.010184703,0.020557360105717983,-0.00108073,-0.060555206,-0.089882721,-0.035773046,0.010736815398558974,0.00879855,-0.001691577,Drive
61,9.729928359244633,1.5080416300921764,-0.302160649,-0.987889547,-0.078911956,0.028042796,0.13057918673001448,0.035278729,-0.163970823,2.8816585725950965,7.280105867385864,-79.20496063,-10.27166781,-22.75,9.729928359244633,1.5080416300921764,-0.302160649,-53.38000111,-43.32537121,-45.13158112,2.8549327850341797,1.555956244468689,2.297938108444214,4.214000225067139,11.691977500915527,180.00613403320312,156.29998779296875,-86.9103753,40.4223636,-0.016581834,0.016473601785266898,-0.008262747,-0.026922032,-0.107291798,0.042139021,0.004339684,0.004714792,-0.008873594,Drive
62,9.807523732046478,1.902700554977343,-0.377441639,-0.987601889,-0.083549886,0.031037878,0.12916854154137733,0.040343153,-0.173923713,2.885003599148352,7.968063840866089,-80.32528618,-10.4877298,-20.44444444,9.807523732046478,1.902700554977343,-0.377441639,-52.69167686,-44.44520916,-45.34739922,2.8431060314178467,1.5435025691986084,2.307933807373047,4.229000091552734,11.383405685424805,180.0000762939453,156.29998779296875,-86.9103788,40.4222537,-0.015194084,0.006237462,0.004428643,-0.05721345,0.16795353287632026,0.020843007,0.005727434,-0.005521348,0.003817796,Drive
63,9.827671074172825,2.0175444200200943,-0.041575291,-0.986646205,-0.096048296,0.015118735761029048,0.13039703970973932,0.004854399,-0.194701242,2.8792007825906993,7.449197888374329,-79.73480667,-10.54994975,-14.25,9.827671074172825,2.0175444200200943,-0.041575291,-53.21103092,-43.85472904,-45.41096127,2.7712039947509766,1.3875517845153809,2.3180811405181885,5.455999851226807,11.63301944732666,179.99998474121094,156.29998779296875,-86.9103773,40.4221415,-0.008990723,-0.025289373,0.023987615760189745,8.399741163531554E-4,0.079324451,0.00614122,0.011930795908042057,-0.037048183,0.023376768857841967,Drive
64,9.914154442457052,1.930570729363423,-0.071189348,-0.986937599,-0.091768638,0.015614183013806644,0.1311001537494289,0.006894493,-0.186325476,2.8781634812216157,6.471733850240708,-82.36085648,-10.48577776,-14.77777778,9.914154442457052,1.930570729363423,-0.071189348,-54.1880069,-46.48090126,-45.34593502,2.724677324295044,1.4066271781921387,2.328019142150879,6.619999885559082,11.940011978149414,180,156.29998779296875,-86.9103778,40.4220318,-0.017839112,0.048664659,0.002516038,0.1212992066318549,0.07461138,0.006903684,0.003082406,0.036905849,0.001879986,Drive
65,9.598189493,1.9932764328799202,-0.434306021,-0.986089366,-0.093036523,0.030829283309358996,0.13422844696392133,0.036511458,-0.192957713,2.8745440950671446,8.754353842735291,-81.08095413,-12.70324982,-18.75,9.598189493,1.9932764328799202,-0.434306021,-51.90538704,-45.20099918,-47.56352909,2.6840596199035645,1.3737903833389282,2.3380072116851807,7.171999931335449,12.084933280944824,179.0052032470703,156.29998779296875,-86.9103747,40.4219289,-0.008967001,0.016793852,-0.011512692,-0.17028497,0.08830374,-0.082036386,0.011954518239063582,0.005035042,-0.012123539,Drive
66,9.730512017185248,1.9774036540568454,-0.381843965,-0.985502033,-0.095735249,0.035231733,0.1355516052651174,0.044383223014838484,-0.199567662,2.8726610998505526,2.9767999720573424,-77.91712837,-10.48907183,-16.88888889,9.730512017185248,1.9774036540568454,-0.381843965,-57.68379475,-42.03717323,-45.34959511,2.6426355838775635,1.3759360313415527,2.3479766845703125,8.845000267028809,12.254058837890625,178.00479125976562,156.29998779296875,-86.910369,40.4218271,-0.018076334,0.025452463526518348,0.002293642,-0.036593252,0.004039521,0.052409596,0.002845184,0.013693653566997897,0.001682795,Drive
67,9.690655773125807,1.9575670436748023,-0.298100981,-0.985843982,-0.095579343,0.030769577500625298,0.1342148078748813,0.035718109,-0.198008719,2.8745249830759487,4.524125908613205,-81.12938858,-9.731329832,-18.75,9.690655773125807,1.9575670436748023,-0.298100981,-56.13512714,-45.2493111,-44.59221916,2.6457879543304443,1.7494285106658936,2.357940196990967,9.970999717712402,12.04016113,178.00149536132812,156.29998779296875,-86.9103616,40.4217255,-0.0187953,-0.001961759,-0.003606348,-0.026381759,0.006030568,0.044959869,0.002126218,-0.013720569,-0.004217195,Drive
68,9.723722633806247,1.9570211067940424,-0.254823995,-0.986291965,-0.096160473,0.026069715420163952,0.13152099335656584,0.026654246344583705,-0.197828677,2.8791047994372914,5.630299906730652,-81.35167259,-7.517151837,-17.44444444,9.723722633806247,1.9570211067940424,-0.254823995,-55.02944103,-45.47171703,-42.37743114,2.6103994846343994,1.4702720642089844,2.367978334,9.965000153,12.38698673248291,177.9982452392578,156.29998779296875,-86.9103577,40.4216194,-0.021041612,0.011539379438245217,0.002139448,0.004182353,0.008020812,0.004345378,-1.20E-04,-2.19E-04,0.001528601,Drive
69,9.792649917,1.9245873186194782,-0.123404601,-0.986730711,-0.097083198,0.019888837161718062,0.12860223014377853,0.014564476943421133,-0.197999196,2.8838378318305153,9.919453761726619,-80.47071068,-9.372161815,-18.125,9.792649917,1.9245873186194782,-0.123404601,-50.74016508,-44.59075513,-44.23244118,2.5936145782470703,1.693074107170105,2.3780202865600586,10.001999855041504,12.322412490844727,178.0003662109375,156.29998779296875,-86.9103575,40.4215126,-0.021741418,4.7296193683773135E-4,0.002115726,0.019666014365779545,-0.0363656,0.018916309747881103,-8.20E-04,-0.011285848,0.001504879,Drive
70,9.785709566282994,1.5547161866160273,0.1947972524017706,-0.988268369,-0.088386547,0.006962902,0.12407787071848378,-0.008314796,-0.177384976,2.891116223288971,7.974041805267334,-81.76500832,-12.33639574,-20.33333333,9.785709566282994,1.5547161866160273,0.1947972524017706,-52.68630898,-45.88493122,-47.19667503,2.4978721141815186,1.3285330533981323,2.387963056564331,9.991000175476074,12.88368034362793,177.9979705810547,156.29998779296875,-86.9103522,40.4213975,-0.035369836,-5.35E-04,-0.002510108,0.024775116,-0.195422795,0.11358769717219386,-0.014448317,-0.012294042,-0.003120955,Drive
71,9.880439263123732,1.2709569529845164,0.18173660566921732,-0.990434242,-0.073757168,-0.002394591,0.11654266939290518,-0.022183311,-0.146062117,2.905704505235246,8.213283848762511,-80.15485229,-12.94102773,-16.5,9.880439263123732,1.2709569529845164,0.18173660566921732,-52.44584717,-44.27526333,-47.80094093,2.462949038,1.2932130098342896,2.397961378097534,9.991000175476074,12.928742408752441,178.9944610595703,156.29998779296875,-86.9103437,40.421279,-0.039094224,0.012938990454908315,0.002922281,0.042983694,-0.174362015,-0.044696103,-0.018172706,0.001180181,0.002311434,Drive
72,9.855121769951385,1.2809557833717864,-0.013090828,-0.99118964,-0.069162035,-5.87E-04,0.1129520515938407,-0.016949044,-0.137404421,2.913493024492727,9.693875780105591,-81.35935829,-11.71712379,-19.66666667,9.855121769951385,1.2809557833717864,-0.013090828,-50.96598694,-45.47952507,-46.57740288,2.4611337184906006,1.3188252449035645,2.4079325199127197,9.991000175476074,12.308634757995605,179.99481201171875,156.29998779296875,-86.9103413,40.4211631,-0.022453085,0.009748351,-8.85E-04,-0.01550593,-0.088401712,-0.1744401,-0.001531566,-0.002010458,-0.001495983,Drive
73,9.836388634,1.286998829216633,-0.044226565,-0.991570993,-0.066690224,0.004405796,0.11095284591022048,-0.006118763,-0.133627919,2.9183121167340325,9.648857831954956,-81.46013046,-11.7934958,-19.875,9.836388634,1.286998829216633,-0.044226565,-51.01137093,-45.57993111,-46.65292114,2.4492995738983154,1.3038405179977417,2.4180047512054443,10.001999855041504,11.911303520202637,179.99996948242188,156.29998779296875,-86.9103411,40.4210555,-0.022227723,0.016177074007748725,-0.002261024,-0.0267981,-0.037580282,-0.106789142,-0.001306205,0.004418264,-0.002871872,Drive
74,9.895973919,1.2099028912924448,-0.056248756,-0.991960885,-0.064061445,0.009895583,0.10866613505245412,0.005755449,-0.129604273,2.9237398823488108,9.351909732818603,-82.16821854,-10.73221777,-23.11111111,9.895973919,1.2099028912924448,-0.056248756,-51.30819702,-46.28838512,-45.59188725,2.4443652629852295,1.248679280281067,2.427981138,9.991000175476074,11.422745704650879,179.99998474121094,156.29998779296875,-86.9103382,40.4209556,-0.024196668,0.015987296,0.001759892,0.014186896166755157,-0.074862334,0.003101015,-0.00327515,0.004228486,0.001149045,Drive
75,9.888853573,1.1507444228565555,-0.159799316,-0.992535121,-0.059321345,0.012562405926963458,0.10579868592321873,0.012474050987153672,-0.120707582,2.9299571903852315,11.507039766311646,-79.32781433,-8.248663855,-26.88888889,9.888853573,1.1507444228565555,-0.159799316,-49.15184692,-43.44785934,-43.10808929,2.4742610454559326,1.3479243516921997,2.437969207763672,9.93500042,10.876731872558594,179.99998474121094,156.29998779296875,-86.9103342,40.4208598,-0.021038989,0.015811546536637112,9.162708884105086E-4,-0.012471557,-0.051697543,-0.031107327,-1.17E-04,0.004052737,3.0542377386994375E-4,Drive
76,9.907827738,1.1636610112143952,-0.316535008,-0.992397819,-0.057462652,0.017986722245306067,0.10731588593385752,0.023532953456912226,-0.118191202,2.9275463483865978,10.760277795791627,-79.80178444,-9.997167797,-26.75,9.907827738,1.1636610112143952,-0.316535008,-49.89958496,-43.92158504,-44.8579351,2.489142894744873,1.306330680847168,2.447929620742798,9.93500042,10.413233757019043,180,156.29998779296875,-86.9103336,40.4207685,-0.005159584,0.015050268479966496,8.821701823091767E-4,-0.034072107,-0.017231075,-0.082526967,0.015761935,0.003291459,2.7132298440211316E-4,Drive
