seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,class
319,10.11986839,-0.354085481,0.02683214,-0.027526675,-0.00774827,-0.032659571,-0.048761031,0.007989942,-0.032469793,30.18324471,0.840595007,1.049766779,3.924999952,1.449464798,11.40144444,155,-86.9106341,40.4271003,-56.60494881,16.05788358,0.454449992,-27.125,0.196926575,-0.188779961,-0.0827426,0.110675485,-0.00582212,-0.007257102,0.993438419,-0.009629841,0.01608443,-0.221588378,-101.3047722,74.73695503,-33.20547152,10.11986839,-0.354085481,0.02683214,Campus
320,9.96724175,-0.131788188,-0.076892658,0.077788137,0.018808759,0.028733543,0.056553782,0.034549936,0.028924803,28.53507614,0.845990539,1.059906125,3.924999952,1.548607588,3.205085039,155,-86.9106323,40.427114,-55.44253292,15.76398567,1.562331974,-35.33333333,0.067042207,0.01507182,-0.032738729,0.111094763,0.00142352,-0.007784714,0.993451959,0.004364947,0.015336154,-0.222786359,-100.1425997,74.44452049,-32.09771137,9.96724175,-0.131788188,-0.076892658,Campus
321,9.760451368,0.140319891,0.068485838,-0.076137959,-0.009705355,0.089450575,-0.097367867,0.006031375,0.089658145,26.20055199,0.832165837,1.069898725,3.921000004,1.667056561,356.8921509,155,-86.9106335,40.4271282,-55.44533878,14.28595571,2.892863938,-40.875,-0.16182012,-0.038752101,0.089387497,0.124958808,0.001190016,0.008151556,0.991836141,6.20E-04,-0.016523293,-0.250856675,-100.145162,72.96612442,-30.76730137,9.760451368,0.140319891,0.068485838,Campus
322,9.863572144,0.28885783,-0.078916684,0.052979252,0.026148961,-0.041948761,0.031752309,0.04188709,-0.041763745,27.98495865,0.832165837,1.079831719,3.921000004,1.584253311,359.5485535,155,-86.9106352,40.4271421,-56.02862099,13.69327977,3.623887961,-38.44444444,-0.077832717,-0.068008076,0.072857397,0.116189892,0.009540369,0.017079496,0.992709843,0.015316803,-0.036004926,-0.232788599,-100.7277119,72.37320457,-30.03591133,9.863572144,0.28885783,-0.078916684,Campus
323,10.0165008,0.044769596,-0.344456112,-0.077706592,0.029139787,-0.042385682,-0.098933533,0.044875035,-0.042194423,28.53727913,0.879204214,2.939200401,3.900000095,1.588627338,359.9430542,155,-86.9106345,40.4271556,-56.61775894,15.89647773,4.518879919,-38.25,0.093105335,-0.120117161,-0.109883685,0.113775411,0.012631176,0.007009237,0.993216869,0.023652875,-0.016668248,-0.227806247,-101.3175821,74.57579254,-29.14128542,10.0165008,0.044769596,-0.344456112,Campus
324,10.10170734,-0.06936282,-0.487938351,-0.022666585,0.009201257,0.004833401,-0.043897975,0.024940954,0.005032077,29.86654854,0.906973004,2.949312449,3.900000095,1.555703163,357.4508362,155,-86.9106337,40.4271685,-57.92340286,18.80459173,4.137873948,-36.77777778,0.167124401,-0.084007242,-0.11372839,0.089459335,0.018638328,-7.92E-04,0.995538603,0.037624248,-0.001508398,-0.179128886,-102.622738,77.4841507,-29.52216938,10.10170734,-0.06936282,-0.487938351,Campus
325,9.710713169,0.29055663,-0.21677695,0.097759284,-0.043402774,0.019790265,0.076527893,-0.027666044,0.0200008,30.15656662,0.923579991,2.959135056,3.900000095,1.574873447,356.2383423,155,-86.910633,40.4271811,-60.65632469,19.21353565,2.462569933,-37.66666667,-0.222858772,0.097034066,-0.091152454,0.088322591,0.007038349,0.009263057,0.995711041,0.012611173,-0.019498913,-0.176785162,-105.3570022,77.89333839,-31.19747341,9.710713169,0.29055663,-0.21677695,Campus
326,9.925027611,0.09447874,-0.029776703,0.037340263,-0.004806715,-0.050261461,0.016107391,0.010928532,-0.05006872,27.46213341,0.840595007,2.969134808,3.900000095,1.604619741,356.9151001,155,-86.9106325,40.4271954,-63.58066475,18.8773036,4.28622592,-33.5,-4.10E-04,-0.048137216,0.111853582,0.129943362,0.007893532,0.006311748,0.991238109,0.014286596,-0.014409461,-0.260576762,-108.2806097,77.55710655,-29.37393942,9.925027611,0.09447874,-0.029776703,Campus
327,9.945341725,0.084758265,0.043625872,-0.009607501,0.004195868,0.040025322,-0.030838891,0.019942978,0.040235857,27.31429863,0.840595007,2.979153872,3.900000095,1.623681307,5.659110546,155,-86.9106295,40.4272106,-64.97000092,16.03092166,4.643441944,-38.44444444,0.017612328,-0.062080694,0.032247618,0.138121982,7.10E-04,0.008458957,0.99003226,-7.47E-04,-0.016793851,-0.277388355,-109.670434,74.71109085,-29.01660149,9.945341725,0.084758265,0.043625872,Campus
328,9.971533729,0.239732376,-0.076965255,-2.70E-04,0.007659313,-0.008664543,-0.021504196,0.023400491,-0.008461419,30.77968407,0.918095827,2.006546497,3.900000095,1.555253386,9.313391685,156.1999969,-86.9106243,40.4272255,-64.77370235,15.11177361,6.05888588,-40.5,0.063220297,0.07101671,0.092910755,0.141532733,0.009136575,0.006948215,0.989452106,0.016565262,-0.016119834,-0.284043433,-109.4740141,73.79255249,-27.60091347,9.971533729,0.239732376,-0.076965255,Campus
329,9.981337297,0.254841418,-0.004617217,-0.01219767,-0.019822884,0.008581516,-0.033424613,-0.004080222,0.008800943,28.2628746,0.840595007,2.016776323,3.900000095,1.564408302,359.4916992,156.1999969,-86.9106216,40.4272406,-65.11566875,14.69599768,4.698341906,-32.66666667,0.038080428,-0.132481249,-0.042628973,0.138555477,6.30E-04,0.019931738,0.98973615,-0.00384433,-0.039393835,-0.278054723,-109.8154916,73.37641052,-28.96145739,9.981337297,0.254841418,-0.004617217,Campus
330,9.835267683,0.481901118,0.044836384,0.024313795,-0.022954217,0.002306986,0.003083889,-0.007216004,0.002484903,35.43311691,1.11018014,2.026621103,3.900000095,1.635448337,6.237085819,156.1999969,-86.9106192,40.4272565,-65.83180901,13.67717574,4.509607904,-47.25,-0.08159705,-0.022314456,0.039186215,0.15144665,0.003924873,0.025398231,0.987719591,3.67E-04,-0.051328274,-0.304292837,-110.5313882,72.35771042,-29.15031345,9.835267683,0.481901118,0.044836384,Campus
331,9.779027636,0.181590266,0.012806246,-0.002164652,0.054403952,-0.054555183,-0.023401973,0.070151064,-0.054363922,34.52840424,1.185959578,2.036615133,3.900000095,1.792294621,6.871798038,156.1999969,-86.9106155,40.4272747,-66.04103851,14.16834773,4.482035921,-48.22222222,-0.131318602,0.011619593,0.057374415,0.150002744,0.002352503,0.008350831,0.987907882,0.003195495,-0.017321472,-0.301452732,-110.7412278,72.84815079,-29.17800749,9.779027636,0.181590266,0.012806246,Campus
332,9.959996497,0.033258491,-0.183402308,-0.02747638,-0.026019744,0.037719818,-0.048703322,-0.01027868,0.037940077,35.42699814,0.854400396,2.046622276,3.900000095,1.311570644,3.585437059,156.1999969,-86.9106147,40.4272904,-64.10001904,13.12744372,3.753451929,-51.125,0.036695737,0.019812376,-0.120868968,0.127286772,0.003211989,-6.66E-04,0.99150958,0.006606817,7.38E-04,-0.255314648,-108.8002077,71.80749069,-29.90659138,9.959996497,0.033258491,-0.183402308,Campus
333,9.846581343,0.145291383,0.050803921,-0.070661091,0.001633868,0.001559736,-0.091888034,0.017385426,0.001749513,29.82692337,0.887524664,2.686708212,3.900000095,1.502669811,10.07723427,155.7999878,-86.9106128,40.427306,-60.83212677,11.15506982,4.332341924,-53.22222222,-0.069577944,-0.011800398,0.12102509,0.13339774,0.004329963,0.007479832,0.990609134,0.007092182,-0.015887436,-0.267637335,-105.5326822,69.83487282,-29.32770142,9.846581343,0.145291383,0.050803921,Campus
334,9.924139014,-0.121348629,-0.212345588,0.03799114,0.004622868,-0.032742601,0.01675975,0.020371459,-0.032548374,26.48653603,0.840595007,2.696624517,3.900000095,1.654457688,9.145216942,155.7999878,-86.9106093,40.4273232,-58.02368671,14.15321977,5.139371915,-53.375,-0.002175123,-0.112803317,-0.105180154,0.129190581,0.005060379,-8.65E-04,0.991037435,0.010833311,8.06E-04,-0.259190131,-102.7236317,72.83338829,-28.52067146,9.924139014,-0.121348629,-0.212345588,Campus
335,10.04621358,-0.151906487,-0.097664333,0.023590268,0.004824507,-0.037961487,0.00236036,0.020574583,-0.037783571,27.73072433,0.879204214,2.706557751,3.900000095,1.643971443,10.72342396,155.7999878,-86.9106054,40.4273407,-58.46105694,16.83148561,5.987271886,-56.55555556,0.112332126,-0.0172496,-0.030448522,0.136427765,0.002395917,-0.006958571,0.990334559,0.006767057,0.013548925,-0.273828204,-103.1610014,75.51165497,-27.67325953,10.04621358,-0.151906487,-0.097664333,Campus
336,9.922454568,-0.107970372,-0.098893745,-0.017458074,-0.038302496,0.073473658,-0.038690946,-0.022564282,0.073687156,46.30468369,0.979081213,2.716573954,3.900000095,1.116824865,7.597670555,155.7999878,-86.9106018,40.427354,-59.76548084,17.6462016,6.813577881,-49.11111111,0.017806215,0.021857195,0.003445303,0.148469494,0.004185471,-0.006719341,0.988340309,0.010587039,0.012607362,-0.298336243,-104.4659137,76.326493,-26.84634352,9.922454568,-0.107970372,-0.098893745,Campus
337,9.900141066,-0.089391088,-0.093383965,0.071248217,-0.027627493,-0.032612128,0.050018309,-0.011881869,-0.03242828,31.59727097,0.865332305,2.726579189,3.900000095,1.365527153,8.884220123,155.7999878,-86.9105985,40.4273666,-59.95982693,14.84044573,6.145871887,-46.25,-0.02326669,-0.09235863,-0.043678021,0.154253716,0.002461012,-2.61E-04,0.987462035,0.005637174,8.49E-05,-0.309806668,-104.6596498,73.52037064,-27.51404951,9.900141066,-0.089391088,-0.093383965,Campus
338,9.798605794,-0.025374366,0.122402754,0.024021718,-0.021839272,0.027749071,0.002787363,-0.006096611,0.02794478,34.08202744,0.954410791,2.697247028,3.900000095,1.386178255,7.300300121,155,-86.910595,40.4273806,-58.73299488,15.99322363,5.719969907,-47,-0.125379877,-0.019639384,-0.076610102,0.179772346,-0.009957236,0.001470397,0.983314442,-0.019919279,0.00104158,-0.361645677,-103.4334282,74.67339264,-27.93982946,9.798605794,-0.025374366,0.122402754,Campus
339,10.11309645,0.031057331,0.19046752,0.021185428,0.003602812,-0.011463764,-4.74E-05,0.019335096,-0.011294744,28.45624161,0.879204214,2.707276344,3.900000095,1.575234532,9.700572014,155,-86.9105904,40.4273955,-58.89842674,15.81290786,6.290563865,-49.625,0.155183135,-0.008710258,-0.002035246,0.199963219,-0.0095289,0.00461378,0.979325434,-0.02009423,-0.004829824,-0.402766388,-103.5981282,74.49295456,-27.36923548,10.11309645,0.031057331,0.19046752,Campus
340,9.910571904,0.076654541,0.284568758,0.090171138,-0.010405161,0.025329406,0.068936782,0.0053375,0.0255177,27.8054142,0.845990539,2.717260838,3.900000095,1.583425164,358.7033691,155,-86.9105879,40.4274109,-58.85035885,16.01957564,5.770721889,-53.55555556,-0.015629602,-0.005490469,-0.100246595,0.207461812,-0.017762484,0.007716442,0.977528073,-0.037811917,-0.00747104,-0.418255351,-103.549938,74.69937828,-27.88944355,9.910571904,0.076654541,0.284568758,Campus
341,9.904081655,0.344473533,0.423578975,-0.077812545,-0.018924517,0.035605347,-0.099039487,-0.003192263,0.035783021,36.14806747,1.062308788,2.727227926,3.900000095,1.503281713,354.9368286,155,-86.9105898,40.4274254,-59.42144093,14.41173775,6.981937842,-47.375,-0.060246674,0.012183667,0.066829829,0.231743794,-0.014172483,0.020611315,0.972019217,-0.036607447,-0.033411141,-0.468676384,-104.1212643,73.09093094,-26.67810556,9.904081655,0.344473533,0.423578975,Campus
342,10.0035145,0.328995696,0.176766868,0.095662832,0.04945787,-0.098085466,0.074428476,0.065196085,-0.09791941,31.41217613,0.859825552,2.737258196,3.900000095,1.423250914,359.2891541,155,-86.9105919,40.4274385,-59.1419389,14.53995973,6.847493868,-41.77777778,0.091006302,0.076387404,-0.099433716,0.229077754,-0.011198319,0.015777014,0.972477709,-0.027898427,-0.025540998,-0.463028478,-103.8417621,73.21890869,-26.81267145,10.0035145,0.328995696,0.176766868,Campus
343,9.855316333,0.061287042,-0.179502353,0.081106284,-0.017130411,0.032102099,0.059863032,-0.001390716,0.032305221,30.52227211,0.884816349,3.712630272,3.900000095,1.468914032,350.3938904,155,-86.9105945,40.4274523,-58.75910309,14.33609778,10.1819978,-45,-0.072793586,-0.141212807,-0.055188459,0.267484162,0.00910873,0.008355854,0.962653044,0.012528102,-0.020414995,-0.542220682,-103.4589256,73.01614464,-23.47816759,9.855316333,0.061287042,-0.179502353,Campus
344,9.944027873,0.059930914,0.119742765,0.069971664,-0.002897078,-0.057437434,0.048737309,0.012844102,-0.057259518,32.75837708,0.832165837,3.722746372,3.900000095,1.338999987,339.8009338,155,-86.9106019,40.4274648,-58.07346294,14.92669967,9.647271786,-50.33333333,0.013044005,0.042948235,-0.058047563,0.287339156,-0.008615071,0.003682812,0.957229244,-0.017918998,-0.001749612,-0.583102793,-102.7735296,73.60625885,-24.01289356,9.944027873,0.059930914,0.119742765,Campus
345,10.05056363,-0.415715182,0.34268763,0.10357864,-0.062238219,-0.03350171,0.082351698,-0.046504454,-0.033329724,35.70840454,0.954410791,3.732685089,3.900000095,1.323886991,333.2776794,155,-86.9106119,40.4274762,-58.90184273,17.64595768,11.88975372,-49,0.129969439,0.013655549,-4.85E-05,0.340763536,-0.023677365,-0.013941787,0.939023414,-0.03454595,0.043160374,-0.695384946,-101.9479559,76.29477249,-21.92937775,10.05056363,-0.415715182,0.34268763,Campus
346,9.762224564,-0.445789758,0.536288496,0.061446489,0.039814788,0.014239265,0.040209169,0.055560414,0.014424594,30.85480499,0.904433548,3.74262929,3.900000095,1.464498043,327.8164673,155,-86.9106244,40.4274884,-62.29088093,17.61143168,12.72642973,-57.5,-0.14188166,-0.005290785,0.006917195,0.360097995,-0.033015327,-0.010585946,0.931550435,-0.05364828,0.043714931,-0.736536963,-103.871042,76.23169853,-21.23422159,9.762224564,-0.445789758,0.536288496,Campus
347,9.982588935,-0.334861591,0.272671431,0.012058302,0.004100981,0.025791987,-0.00916864,0.019852536,0.02599511,30.05403709,0.895879447,3.752676964,3.900000095,1.52916038,329.6536255,155,-86.9106368,40.4275025,-62.47205067,13.46452972,15.31075572,-54.33333333,0.047392234,-0.089655076,0.109889312,0.400766051,-0.012537288,-0.007542948,0.915547935,-0.017001098,0.024406128,-0.825101162,-104.0524564,72.08504074,-18.64879763,9.982588935,-0.334861591,0.272671431,Campus
348,10.0021816,-0.387277188,0.174060419,0.062340521,0.024703731,-0.061636269,0.041110614,0.040440461,-0.0614628,29.80276489,0.859825552,3.021694183,3.900000095,1.505754471,329.0852966,155.1999969,-86.9106493,40.4275163,-61.31439304,14.44406775,14.23471573,-52.5,0.053323209,0.089553708,-0.034429518,0.405533024,-0.018821184,-0.016895634,0.913308911,-0.020217179,0.046201737,-0.835300306,-102.8947983,73.06396835,-19.72495966,10.0021816,-0.387277188,0.174060419,Campus
349,9.870518309,-0.287998273,0.094597801,-0.077137257,-0.022052772,0.076581269,-0.098364201,-0.006310112,0.076788836,31.28231049,0.890505493,3.031693459,3.900000095,1.451723814,328.1700745,155.1999969,-86.9106616,40.4275294,-61.13395477,13.49856775,14.94475571,-56.22222222,-0.033786626,-0.094243669,-0.013328697,0.417077858,-0.009776847,-0.007286955,0.908408988,-0.011415836,0.021524556,-0.860689346,-102.7138723,72.11883469,-19.01540762,9.870518309,-0.287998273,0.094597801,Campus
350,9.941466609,0.101436515,-0.157508129,0.144312664,0.007445813,0.048387407,0.123059035,0.02317513,0.04858015,32.31251526,0.832165837,3.04169178,3.900000095,1.356519818,328.0133057,155.1999969,-86.9106736,40.4275405,-62.35224701,12.27210175,15.62063578,-61.125,0.00723087,-0.002279054,-0.066466001,0.419289291,0.00703566,0.002303003,0.906517722,0.010175329,-0.010250014,-0.866425388,-103.227004,70.57321671,-18.42260962,9.941466609,0.101436515,-0.157508129,Campus
351,10.00069769,0.39903802,-0.089902178,0.057240501,-0.030530616,-0.042700573,0.036004749,-0.014793957,-0.042531709,29.63990211,0.832165837,3.051654816,3.900000095,1.462521434,322.7628174,155.1999969,-86.9106874,40.4275518,-64.95231087,9.906887856,17.5123677,-56.77777778,0.068318372,0.036766522,-0.013327722,0.462345627,0.010808828,0.014351251,0.885740913,0.006520646,-0.035253623,-0.96197488,-104.0120738,67.38828445,-16.74754965,10.00069769,0.39903802,-0.089902178,Campus
352,9.804239407,0.072963673,-0.078489806,0.060960185,0.005524314,-0.029540099,0.039722864,0.021268457,-0.029341426,32.63085556,0.910219729,3.061620235,3.900000095,1.402628422,318.7728882,155.1999969,-86.9107027,40.4275633,-64.83445873,10.46406173,17.49248158,-55.44444444,-0.119376715,-0.053310016,-0.085848955,0.478042637,0.002491556,0.005926892,0.877530732,-7.48E-04,-0.012796475,-0.997637991,-103.8949539,67.94423859,-16.76755769,9.804239407,0.072963673,-0.078489806,Campus
353,9.930016494,-0.589944034,0.118462147,-0.036087433,-0.01297902,-0.079961686,-0.057324753,0.002772533,-0.079783769,29.69635201,0.832165837,2.838839054,3.900000095,1.469275117,313.7604065,155.2999878,-86.9107184,40.4275737,-63.29860069,12.02126979,18.83240767,-54.125,0.025769488,-0.03969034,0.199802641,0.509194365,-0.010733596,-0.025692146,0.859396974,0.008167373,0.055421058,-1.069870415,-102.357632,69.50047081,-15.42824164,9.930016494,-0.589944034,0.118462147,Campus
354,9.948801943,-0.40853091,0.227088743,0.039826649,0.026898036,0.0558006,0.018586363,0.042643661,0.056021515,31.04429626,0.876584291,2.848856211,4.90500021,1.444768548,312.2603455,155.2999878,-86.9107327,40.4275829,-63.20246498,13.0006857,16.45169963,-57,0.020772786,0.002933699,-0.063529156,0.485447117,-0.022530706,-0.010989621,0.87312094,-0.02928381,0.041335114,-1.014321895,-102.2625941,70.4813504,-17.80797371,9.948801943,-0.40853091,0.227088743,Campus
355,9.886065786,-0.492480072,-0.132694215,-0.019314338,0.035426176,-0.014796737,-0.04054128,0.051177732,-0.014621785,63.29078674,0.990454435,2.858850241,5.910999775,0.739427388,301.3008728,155.2999878,-86.9107452,40.427589,-62.49937885,12.40752177,18.49873762,-56.375,-0.055415936,-0.088620889,-0.064259611,0.509168821,-0.007368528,-0.019136545,0.860285741,0.006877526,0.040528852,-1.069010672,-101.5590199,69.88855263,-15.76154571,9.886065786,-0.492480072,-0.132694215,Campus
356,9.718693614,-0.223021423,-0.108398895,-0.057198729,0.015262285,0.003967542,-0.078425671,0.031015325,0.004160285,43.58145523,1.037304163,2.868837357,6.916999817,1.066466808,295.11026,155.2999878,-86.9107576,40.427592,-62.80401287,11.51387173,19.41825161,-55.11111111,-0.177506465,0.10225802,0.082502777,0.509200898,-2.21E-04,-0.018710287,0.860190788,0.018804154,0.032431387,-1.069256986,-101.8649956,68.99380447,-14.84215379,9.718693614,-0.223021423,-0.108398895,Campus
357,10.07467771,-0.773079179,0.124781053,0.047835864,-0.041576163,-0.056203879,0.026604473,-0.025823125,-0.056014101,44.76152802,0.954410791,2.878798485,7.922999859,1.009348512,305.8057861,155.2999878,-86.9107724,40.4275974,-61.15896488,14.27009575,17.44953764,-56.375,0.168611378,-0.019869286,0.049187094,0.501236817,-0.021993231,-0.030124632,0.863747825,-0.007336631,0.075137796,-1.051046096,-100.2189722,71.75051659,-16.8103797,10.07467771,-0.773079179,0.124781053,Campus
358,9.828077631,-0.690097024,0.14840727,0.031031633,-0.062570331,0.036633044,0.009797278,-0.046832117,0.036846543,47.48750305,1.015135407,1.678092003,9.93500042,0.995081186,308.4219971,155.7999878,-86.9107858,40.4276056,-61.93098061,13.32496172,17.89788761,-52.33333333,-0.107372927,-0.091026632,-0.134179386,0.521330829,-0.027199534,-0.018121518,0.852205175,-0.02761085,0.059776175,-1.097396656,-100.9915983,70.80452866,-16.36190754,9.828077631,-0.690097024,0.14840727,Campus
359,10.1058018,-0.331434976,0.41852617,0.049165792,0.024715592,0.019766543,0.027932919,0.040459735,0.019965219,29.47280312,0.865332305,1.688058972,9.93500042,1.443921208,313.4329529,155.7999878,-86.9108005,40.4276164,-62.02065071,10.38049185,18.84997555,-49.55555556,0.169737649,-0.024123157,0.160238087,0.530562238,-0.018927545,-0.006196072,0.847063567,-0.025421972,0.030379713,-1.118881869,-101.0801703,67.86030312,-15.41006376,10.1058018,-0.331434976,0.41852617,Campus
360,9.795893544,-0.142428124,0.255442532,-0.092888814,0.011810703,0.03093971,-0.114115756,0.027559294,0.03115766,39.98849106,0.912633538,1.697974563,9.93500042,1.163203239,317.9720459,155.7999878,-86.9108149,40.427629,-61.34891891,10.99854379,18.02928171,-50.5,-0.101540348,0.009827041,-0.124468468,0.510708007,-0.020832447,0.002710606,0.859250356,-0.038463563,0.016608783,-1.072378119,-100.4081942,68.47786659,-16.23100176,9.795893544,-0.142428124,0.255442532,Campus
361,9.874505362,-0.230094292,0.288355456,0.052098223,-0.021896526,-0.018372406,0.03087128,-0.006152523,-0.018182984,32.18623734,0.884816349,1.708019972,9.93500042,1.364747047,315.4046021,155.7999878,-86.9108279,40.4276407,-61.01500484,9.85210979,19.58209763,-57,-0.0687552,-0.059715204,0.069451827,0.521139122,-0.014396578,-0.001443141,0.853111158,-0.022887906,0.017659621,-1.096508631,-100.075378,67.33131065,-14.67818571,9.874505362,-0.230094292,0.288355456,Campus
362,9.949690467,-0.469370742,0.068230288,-0.019610866,0.027835065,-0.028923321,-0.040837808,0.04357476,-0.02872613,31.86861801,0.845990539,1.718047261,9.93500042,1.374391913,305.6227417,155.7999878,-86.9108438,40.4276516,-58.89196095,9.143899841,19.26087164,-55.75,0.01108439,-0.150290323,-0.201190645,0.520194578,-0.019956374,-0.006505593,0.85353796,-0.027104033,0.031992178,-1.094297641,-97.95135826,66.62395439,-14.99941169,9.949690467,-0.469370742,0.068230288,Campus
363,10.09044017,-0.722992526,0.233799683,-0.03204131,-7.50E-04,-0.040191377,-0.053268253,0.014998376,-0.040010496,53.98823166,1.102769256,1.944355845,9.93500042,1.023451209,305.6319275,155.7999878,-86.9108588,40.4276592,-56.35009102,12.99812376,20.91641163,-58,0.178063212,0.012320021,0.152582159,0.519361546,-0.022751531,-0.029406319,0.853538607,-0.008190553,0.073954281,-1.092958006,-95.40997589,70.47817848,-13.34399375,10.09044017,-0.722992526,0.233799683,Campus
364,9.915688584,-0.339040322,0.394510827,-0.076627231,-0.024116606,0.047497821,-0.097854173,-0.008363568,0.047709839,30.8908596,0.937443316,1.954262257,9.93500042,1.480147719,309.5124207,155.7999878,-86.9108729,40.4276673,-57.80457489,14.20909573,19.89527159,-55.125,-0.025049649,0.009616049,-0.009106682,0.493443571,-0.026319672,-0.005139702,0.869140653,-0.040589851,0.034901968,-1.032146312,-96.86275223,71.68902893,-14.36549969,9.915688584,-0.339040322,0.394510827,Campus
365,9.867559169,-0.456224743,0.211108518,0.065801001,-0.015374966,-0.038566403,0.044574059,3.68E-04,-0.038363283,35.02427292,1.239435315,1.964278579,9.93500042,1.774710059,307.6027222,155.7999878,-86.9108914,40.4276787,-57.02889893,15.38724964,18.6594117,-52.33333333,-0.064284547,0.064080531,0.020845257,0.49214617,-0.021088762,-0.017888089,0.869581008,-0.019162563,0.05219106,-1.029600452,-96.08939384,72.86693871,-15.60099369,9.867559169,-0.456224743,0.211108518,Campus
366,9.861975358,-0.281219938,-0.031704901,0.061175167,-0.081429497,-0.010882569,0.039948225,-0.065683871,-0.010673517,16.82362175,0.97082442,1.97416687,9.93500042,2.803341627,329.3506775,155.7999878,-86.9109111,40.4276982,-56.94301102,13.26896378,19.67469559,-56.375,-0.110642058,-0.122603642,-0.173057635,0.522422172,-0.009026858,-0.002622824,0.852015785,-0.012445334,0.014320861,-1.099887906,-96.00326202,70.74914078,-14.58558773,9.861975358,-0.281219938,-0.031704901,Campus
367,9.551846032,-0.402287499,0.164445576,0.045426576,0.047358454,-0.043986934,0.024196669,0.063102597,-0.043795673,28.60460091,0.951314867,1.984198451,9.93500042,1.917592645,332.2988281,155.7999878,-86.9109266,40.4277198,-56.65484692,14.55301371,19.05469168,-57.22222222,-0.32470749,0.087992768,-0.224715498,0.536938012,-0.031521045,-0.010374711,0.842541097,-0.041580651,0.051250328,-1.133806142,-95.71546425,72.03245842,-15.20546959,9.551846032,-0.402287499,0.164445576,Campus
368,9.732303721,-0.714745414,0.520514426,0.055493695,-0.014710743,0.038922238,0.034266753,0.001018572,0.039110533,32.5865593,0.968349099,2.234727144,9.93500042,1.559946299,318.613678,155.7999878,-86.910939,40.4277321,-55.06628483,14.83751771,19.17351961,-60.875,-0.155586789,-0.034723139,0.04345263,0.550701199,-0.038411666,-0.015551477,0.833395121,-0.046941531,0.068410151,-1.166242751,-94.28501442,72.22473068,-14.9215757,9.732303721,-0.714745414,0.520514426,Campus
369,9.802125394,-0.613407639,0.326814856,0.051484639,-0.006846826,0.018948126,0.030257697,0.008891386,0.019133455,55.89012909,1.096038342,2.244703054,9.93500042,0.995347083,316.7686462,155.7999878,-86.9109507,40.4277373,-51.93686291,14.44711771,18.71235962,-60.22222222,-0.102194314,-0.121299832,-0.052197382,0.566689393,-0.029698099,-0.009330017,0.822964837,-0.038245033,0.049363919,-1.205078527,-92.43769012,71.08744659,-14.0476897,9.802125394,-0.613407639,0.326814856,Campus
370,9.875533349,-0.504998828,0.437511937,0.006464306,0.036244592,-5.34E-05,-0.014767084,0.051982805,1.32E-04,48.40084076,0.952102959,2.254729033,9.954999924,0.87758261,289.412323,155.7999878,-86.9109596,40.4277375,-49.9865712,14.37818771,19.04090569,-57.5,-0.0106164,-0.057807215,0.02899146,0.582248196,-0.030400161,-0.006324618,0.812166145,-0.04189413,0.045718557,-1.243047703,-90.48715424,71.01900459,-13.71865581,9.875533349,-0.504998828,0.437511937,Campus
371,10.11620653,0.148967732,0.037419799,0.092110189,0.045461132,0.104243434,0.070870032,0.06119045,0.104449008,42.33465576,1.012570977,2.264731407,9.994000435,1.08699882,302.7660522,155.7999878,-86.9109702,40.427737,-49.73281086,13.19808173,19.48986563,-58.33333333,0.201943769,-0.288721499,-0.182450202,0.572186269,0.003440898,0.024743754,0.818685517,-0.02227145,-0.044585576,-1.220143954,-90.23217422,69.83706879,-13.26957378,10.11620653,0.148967732,0.037419799,Campus
372,10.07365556,0.904521806,-0.020231546,0.119306477,0.028084147,0.015223738,0.098079535,0.043822361,0.015409067,49.15056229,0.954410791,2.274773359,10.04100037,0.90413481,300.286499,155.7999878,-86.9109804,40.4277399,-47.5204631,5.726313868,22.64515165,-64.625,0.21437113,-0.115239899,-0.074784179,0.633472742,0.030407651,0.041639815,0.771623899,-0.005496457,-0.103057626,-1.374914696,-90.26779831,63.39559097,-9.740845785,10.07365556,0.904521806,-0.020231546,Campus
373,9.799064641,0.707227192,0.201502381,0.10780861,0.028143453,-1.01E-04,0.086574255,0.043881665,7.41E-05,41.66313934,1.040096164,2.170254707,10.07699966,1.122734904,270.3971252,155,-86.9109917,40.4277407,-45.52783691,0.046847999,22.84815958,-63.66666667,-0.069200164,-0.173656991,0.037113752,0.689393559,0.024633353,0.03789767,0.722772842,-0.016645237,-0.089006809,-1.524338627,-88.90762047,58.00611912,-9.431575813,9.799064641,0.707227192,0.201502381,Campus
