seconds_elapsed,microphone_dBFS,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscope_z,gyroscope_y,gyroscope_x,class
499,-116.3333333,-108.9549036,18.600973587036133,-28.30680563,0.010779958504896898,0.001629282,0.001116655,9.938937372374303,-0.235783053,-0.194472014,9.938937372374303,-0.235783053,-0.194472014,-0.021802548,0.013932016463233875,5.051236725054109E-4,-136.5549629,24.540421600341798,16.452797737121582,0,0.5961543321609497,1.2116466760635376,14.12399959564209,0.004536604,0,160.09999084472656,-86.9154839,40.3848555,-0.522144299,0.014639074851472218,-0.005067616,0.8527163278598052,0.019680703023018744,0.023932243697345257,1.0986381001197374,-1.17E-04,1.8795303969035068E-4,4.698821486761937E-5,Home
500,-115.75,-108.9318458,18.613783588409422,-28.33584154,0.005256199,0.001125258,7.918070531585841E-4,9.941167581428601,-0.235754012,-0.194239701,9.941167581428601,-0.235754012,-0.194239701,-0.021682112,0.014172546,4.1958679234862183E-4,-136.5316614,24.553353538513182,16.423639736175538,0,0.36769554018974304,1.230638027191162,14.472000122070312,0.005971104,0,160.09999084472656,-86.9154839,40.3848554,-0.521997753,0.014590960827845972,-0.00504297,0.8528068829508662,0.019628362404634652,0.023836692,1.0982950752221265,2.9652847374961214E-6,4.284827098548774E-4,-3.85E-05,Home
501,-88.55555556,-108.9683238,18.631229610443114,-28.34962748,0.007099041,0.002170572,0.002482579,9.957348175419186,-0.232222857,-0.193101368,9.957348175419186,-0.232222857,-0.193101368,-0.021741417,0.013887879447740259,3.602812456609048E-4,-136.5682614,24.570677490234374,16.409975776672365,0,0.22203603386878967,1.2416995763778687,15.331000328063965,0.004350642,0,160.09999084472656,-86.915484,40.3848554,-0.521676593,0.014527221318804523,-0.004921271,0.8530053669966541,0.019655634603888087,0.023554973611698567,1.0975423657778398,-5.63E-05,1.4381602664197824E-4,-9.79E-05,Home
502,-110.7777778,-108.967104,18.633913612365724,-28.2573955,0.001147002,0.001053018,5.349962456712445E-4,9.956657011532089,-0.233454115,-0.195029565,9.956657011532089,-0.233454115,-0.195029565,-0.021682112,0.013959046082516897,5.144757118067044E-4,-136.5678954,24.574459495544435,16.50318374633789,0,0.22203603386878967,1.2416995763778687,15.331000328063965,0.004350642,0,160.09999084472656,-86.915484,40.3848554,-0.521668068,0.014521713630811683,-0.004924201,0.8530106775968977,0.019643428672141243,0.023554019,1.097522438151165,2.96528812823365E-6,2.1498269532599205E-4,5.634026873169593E-5,Home
503,-104,-108.9392883,18.641965675354005,-28.24678143,-0.001310626,0.001109897,0.002421354,9.953210127006457,-0.23301272,-0.192752899,9.953210127006457,-0.23301272,-0.192752899,-0.021954918,0.013899740591211227,3.840034693090733E-4,-136.539836,24.58287752151489,16.513919715881347,0,0.17804494500160217,1.1104480028152466,12.743000030517578,0.016824081540107727,0,160.09999084472656,-86.9154841,40.3848558,-0.521599,0.014495289,-0.004918618,0.8530533400554101,0.019606009,0.023515361894681616,1.0973608783147868,-2.70E-04,1.5567713564044786E-4,-7.41E-05,Home
504,-137.8888889,-109.0043139,18.630985679626466,-28.34779751,-0.002728221,-0.001544287,7.851552037359442E-4,9.948131442070007,-0.234781342,-0.195199108,9.948131442070007,-0.234781342,-0.195199108,-0.021729556,0.014172546167686147,7.161146065997846E-4,-136.6048611,24.571287479400635,16.412293739318848,0,0.23853720724582672,1.1204479932785034,12.647000312805176,0.008494441,0,160.09999084472656,-86.9154842,40.3848557,-0.521562587,0.014508295207492356,-0.004872145,0.8530756252483257,0.019677668864142548,0.023448802639269135,1.0972752848875176,-4.45E-05,4.284827019431565E-4,2.579791527874406E-4,Home
505,-141.75,-108.980402,18.646235580444337,-28.36707342,-0.007331506,-0.001835468,4.268903466104304E-4,9.935873716780282,-0.234418213,-0.195889123,9.935873716780282,-0.234418213,-0.195889123,-0.021682112,0.014089518389438541,6.093646092249931E-4,-136.5809497,24.586293563842773,16.392651691436768,0,0.1835756003856659,1.131577730178833,12.109999656677246,0.003708892,0,160.09999084472656,-86.9154842,40.3848557,-0.521508701,0.014514811554001373,-0.00482388,0.8531088285075809,0.019740687448133544,0.023371932,1.0971487216579103,2.9652779560210635E-6,3.4545491182796874E-4,1.5122917575707424E-4,Home
506,-132,-108.9623463,18.647089672088622,-28.29521545,0.001384994,8.55236377530885E-4,0.001706428,9.938455359449664,-0.232031198,-0.193891231,9.938455359449664,-0.232031198,-0.193891231,-0.021682112,0.013994629531013734,5.619201636240247E-4,-136.5619156,24.585927467346192,16.46511968612671,0,0.25495097041130066,1.1414577960968018,12.128999710083008,0.001543326,0,160.09999084472656,-86.9154842,40.3848557,-0.521575938,0.014517604915913447,-0.0048664,0.8530674443661588,0.019699274,0.023448961651296292,1.097306359161451,2.9652779560210635E-6,2.5056601440968013E-4,1.0378472846073723E-4,Home
507,-137.625,-108.9958961,18.619883594512938,-28.42953754,-0.005478498,-8.56E-04,0.00116557,9.931044522998402,-0.236419008,-0.189546981,9.931044522998402,-0.236419008,-0.189546981,-0.021860028,0.013045741,-3.99E-04,-136.5949786,24.559575481414797,16.33079767227173,0,0.25495097041130066,1.1414577960968018,12.128999710083008,0.001543326,0,160.09999084472656,-86.9154842,40.3848557,-0.521583784,0.014380052378310741,-0.005093995,0.8530634821039959,0.019226654803434624,0.023693890265614085,1.097327159,-1.75E-04,-6.98E-04,-8.57E-04,Home
508,-148.8888889,-108.919158,18.63098564147949,-28.45003347,-0.016588825,-0.001537647,5.403100871122801E-4,9.898064807780738,-0.24622261,-0.186689534,9.898064807780738,-0.24622261,-0.186689534,-0.021743812,0.014002498901950626,3.6415893947168323E-4,-136.5198267,24.570677394866944,16.31005765914917,0,0.34928497672080994,1.1614726781845093,12.428999900817871,0.008433445,0,160.09999084472656,-86.9154842,40.3848559,-0.522543469,0.014486005,-0.005593031,0.8524711957344642,0.018859427,0.024677447,1.0995778877001543,-5.87E-05,2.5843540732659254E-4,-9.40E-05,Home
509,-146.6666667,-109.0132201,18.626227722167968,-28.35938757,-0.005283106,-1.73E-04,8.305306862858892E-4,9.888400513,-0.247282538,-0.186433988,9.888400513,-0.247282538,-0.186433988,-0.021788862,0.014053935058487272,3.840034919139902E-4,-136.6132787,24.565919494628908,16.401435718536376,0,0.40311288833618164,1.171451210975647,12.843000411987305,0.006921527,0,160.09999084472656,-86.9154842,40.3848559,-0.522944299,0.014595452524287608,-0.005696014,0.8522228459710056,0.018926788,0.024976365937335977,1.1005174037322258,-1.04E-04,3.098715757905931E-4,-7.41E-05,Home
510,-142.375,-108.9768639,18.649651851654053,-28.46345341,-8.07E-04,1.0730195971368586E-4,9.250379013783723E-4,9.888144974569672,-0.247520661,-0.187340008,9.888144974569672,-0.247520661,-0.187340008,-0.021788862,0.013947185,5.263368343681241E-4,-136.5768008,24.589709568023682,16.29602756500244,0,0.6146543622016907,1.1814868450164795,13.062999725341797,0.008176647,0,160.09999084472656,-86.9154842,40.384856,-0.52309049,0.014660674093056072,-0.005692848,0.8521320270103159,0.019037027,0.025042455191317113,1.1008596373993216,-1.04E-04,2.031215620272368E-4,6.820139298848447E-5,Home
511,-143.75,-109.0008978,18.613173599243165,-28.47809343,0.002937326,4.5987110114792016E-4,0.001323393,9.894394356070213,-0.247796532,-0.18717739,9.894394356070213,-0.247796532,-0.18717739,-0.021836306,0.014053935103697105,2.891146007120537E-4,-136.6007126,24.552743434906006,16.281997680664062,0,0.41231057047843933,1.1914634704589844,13.708999633789062,0.005369155,0,160.09999084472656,-86.9154842,40.384856,-0.523171137,0.01468432,-0.005710967,0.8520819828348253,0.019056015,0.025099886,1.1010486871293448,-1.51E-04,3.0987157126960966E-4,-1.69E-04,Home
512,-144.4444444,-109.00529,18.616711559295656,-28.43978552,0.002552486,5.611256488318582E-4,0.001191066,9.899153461823097,-0.247585244,-0.186249031,9.899153461823097,-0.247585244,-0.186249031,-0.021836306,0.013947185065633463,4.907535011563631E-4,-136.6055933,24.55737949371338,16.320427627563475,0,0.41231057047843933,1.1914634704589844,13.708999633789062,0.005369155,0,160.09999084472656,-86.9154842,40.384856,-0.523077097,0.014631445004234037,-0.005730565,0.8521404931846174,0.018948124884401712,0.025075871,1.100828730944291,-1.51E-04,2.0312156598309723E-4,3.26180575162317E-5,Home
513,-149.875,-108.9368479,18.64159975,-28.45405945,0.012255752,0.002561205,5.577302094802116E-4,9.918424171151466,-0.244483169,-0.187014771,9.918424171151466,-0.244483169,-0.187014771,-0.021824445,0.013911601761808095,3.365590480083907E-4,-136.5367854,24.58116954803467,16.30639762878418,0,0.6239390969276428,1.2115358114242554,17.235000610351562,0.003301901,0,160.09999084472656,-86.9154843,40.384856,-0.522910766,0.014588335836396633,-0.005684109,0.8522436121135082,0.018928070435101547,0.024947878172241367,1.1004387510633005,-1.39E-04,1.6753822712010694E-4,-1.22E-04,Home
514,-145.4444444,-109.0052897,18.652701721191406,-28.47821533,0.015927712894180445,0.003258706,0.001271227,9.951854122495188,-0.240385751,-0.186805689,9.951854122495188,-0.240385751,-0.186805689,-0.021753278,0.014077657291177407,3.128368243602222E-4,-136.6059593,24.592759475708007,16.281509704589844,0,0.6239390969276428,1.221501350402832,17.29599952697754,0.002684257,0,160.09999084472656,-86.9154843,40.384856,-0.522406836,0.014474541934442173,-0.005516236,0.8525556372207346,0.018924063125860344,0.024531455,1.099257198352258,-6.82E-05,3.335937971782699E-4,-1.45E-04,Home
515,-145.125,-108.986868,18.647089729309084,-28.45710947,0.003966739,6.472426421433976E-4,5.55459012105627E-4,9.956305827909302,-0.241036227,-0.187479396,9.956305827909302,-0.241036227,-0.187479396,-0.021812584,0.013935323976414296,3.840034947396048E-4,-136.5874158,24.586659526824953,16.303225612640382,0,0.42154479026794434,1.2314590215682983,16.915000915527344,0.001567047,0,160.09999084472656,-86.9154843,40.384856,-0.522089646,0.014393066634758584,-0.00542643,0.8527518944832885,0.018887955677306768,0.024286126410498203,1.098513887923898,-1.28E-04,1.912604518985213E-4,-7.41E-05,Home
516,-145.6666667,-109.0181,18.64025758743286,-28.4549135,-0.002218522,0.001212994,0.001401797,9.951058434051218,-0.239874662,-0.187525858,9.951058434051218,-0.239874662,-0.187525858,-0.021814295,0.014049487188458443,3.5241188015788794E-4,-136.6176709,24.579827461242676,16.304445610046386,0,0.37696152925491333,1.2414681911468506,17.43600082397461,7.2190270293504E-4,0,160.09999084472656,-86.9154843,40.384856,-0.522079339,0.014419908,-0.005375913,0.8527580700241603,0.018986791121558502,0.024227748893631194,1.0984892008396296,-1.29E-04,3.0542365353679855E-4,-1.06E-04,Home
517,-143.7777778,-108.9683241,18.637329654693602,-28.4017215,-0.002924123,3.354231130729601E-4,0.001492908,9.944199293562509,-0.240452541,-0.18610875,9.944199293562509,-0.240452541,-0.18610875,-0.02188375,0.014042073942142205,4.7889238933227884E-4,-136.5681383,24.576533489227295,16.358125686645508,0,0.3862641453742981,1.1007843017578125,14.680000305175781,2.608171198517084E-4,0,160.09999084472656,-86.9154843,40.384856,-0.52198272,0.014360709079694979,-0.005404054,0.852818034,0.018859141533380572,0.024211801,1.0982634454097562,-1.99E-04,2.980104639665088E-4,2.0756945692147444E-5,Home
518,-143.875,-109.0110235,18.684421730041503,-28.46101351,-0.001260859,-1.57E-04,0.001938673,9.943244026702585,-0.240382846,-0.1862946,9.943244026702585,-0.240382846,-0.1862946,-0.021765139,0.014101379496741642,6.449479543043355E-4,-136.6114487,24.624601516723633,16.29956567764282,0,0.430813193,1.1107653379440308,14.638999938964844,5.4401123634306714E-5,0,160.09999084472656,-86.9154843,40.384856,-0.521963783,0.014376655356614913,-0.005365087,0.8528296027368713,0.018927563777537022,0.024161550569013486,1.0982187025755354,-8.01E-05,3.573160230869301E-4,1.86812511229327E-4,Home
519,-147.7777778,-108.9558802,18.64562566757202,-28.44320154,-0.001441094,-8.20E-05,0.001461424,9.940610135643228,-0.240173765,-0.18589967,9.940610135643228,-0.240173765,-0.18589967,-0.021658389,0.014018351736577969,4.78892388202033E-4,-136.5553288,24.58580549240112,16.31627956390381,0,0.4401136338710785,1.1207664012908936,14.682000160217285,2.6341938792029396E-5,0,160.09999084472656,-86.9154843,40.384856,-0.52190432,0.014338886,-0.005384569,0.8528665072709611,0.018844461,0.02415404,1.0980797994484022,2.668750160418957E-5,2.742882374927257E-4,2.0756945692147444E-5,Home
520,-143.375,-109.0171241,18.603413581848145,-28.4719935,-0.003841233,-0.001497928,0.001603392,9.933457652341973,-0.243129946,-0.186015825,9.933457652341973,-0.243129946,-0.186015825,-0.021836306,0.014196268409418249,4.5517016568411033E-4,-136.61828,24.542983608245848,16.28870767593384,0,0.6612866520881653,1.1307448148727417,14.77299976348877,2.8931128326803446E-5,0,160.09999084472656,-86.9154843,40.384856,-0.522125142,0.014398465665437064,-0.005442486,0.8527299478216078,0.018879375230629467,0.024319946205297722,1.0985971318865286,-1.51E-04,4.522049171144812E-4,-2.97E-06,Home
521,-150.6666667,-108.97113,18.609269580841065,-28.4611355,0.001311237,5.769344788153195E-4,0.001328396,9.936012029647827,-0.241749862,-0.186985285,9.936012029647827,-0.241749862,-0.186985285,-0.021741417,0.013970907325449498,5.144757242394087E-4,-136.5707008,24.54993745803833,16.298589572906494,0,0.6425729393959045,1.1407670974731445,14.656999588012695,1.9382525351829827E-5,0,160.09999084472656,-86.9154843,40.384856,-0.522259634,0.014447337,-0.005457454,0.8526466783967991,0.018943299168666588,0.024399508,1.0989120064429867,-5.63E-05,2.2684378624052823E-4,5.6340281164400206E-5,Home
522,-137.5,-108.980036,18.613417587280274,-28.43697945,5.17835894834648E-4,6.622181644717467E-4,0.001627985,9.937610329933538,-0.241477622,-0.186573375,9.937610329933538,-0.241477622,-0.186573375,-0.021717695,0.014065796192916273,4.6703127637794876E-4,-136.5807039,24.55335340499878,16.323111686706543,0,0.6425729393959045,1.1407670974731445,14.656999588012695,1.9382525351829827E-5,0,160.09999084472656,-86.9154843,40.384856,-0.522211748,0.014435168165822052,-0.005443682,0.8526763007478807,0.018938290967958644,0.024362237201732338,1.098799787678765,-3.26E-05,3.2173268535418565E-4,8.89583386806319E-6,Home
523,-134.4444444,-108.945998,18.64623565673828,-28.41416538,-0.018657934,-0.002237288,9.205957639564588E-4,9.903338256391507,-0.245441459,-0.185667356,9.903338256391507,-0.245441459,-0.185667356,-0.021765139,0.013923462851027262,4.7889238933227884E-4,-136.5458127,24.58665954589844,16.346047744750976,0,0.37696152925491333,1.1607356071472168,14.501999855041504,4.174786681687692E-6,0,160.09999084472656,-86.9154843,40.384856,-0.522322048,0.014426264,-0.005534978,0.852608273,0.018824552791645226,0.024511109,1.0990589880248876,-8.01E-05,1.7939934176980582E-4,2.0756945692147444E-5,Home
524,-136.625,-109.0205397,18.616589622497557,-28.38988749,-0.010122345,-0.001139498,9.78458853601252E-4,9.883591559326764,-0.247744261,-0.186619838,9.883591559326764,-0.247744261,-0.186619838,-0.021788862,0.014030213,5.500590585814156E-4,-136.619745,24.55676950454712,16.36922769546509,0,0.36769554018974304,1.1707226037979126,14.390999794006348,1.1649061661955784E-6,0,160.09999084472656,-86.9154843,40.384856,-0.522923687,0.014600825685899235,-0.005673002,0.8522355521766884,0.018960617,0.024942295426882588,1.1004688554597133,-1.04E-04,2.8614934988193286E-4,9.192361663665297E-5,Home
525,-138.4444444,-108.9679577,18.629033641815184,-28.3713435,-2.41E-04,-5.38E-04,0.001547354,9.884915731485608,-0.248327948,-0.185876438,9.884915731485608,-0.248327948,-0.185876438,-0.021649836,0.013943763602023514,5.168707558858352E-4,-136.5678947,24.569091625213623,16.38899175643921,0,0.41231057047843933,1.1807538270950317,14.01200008392334,1.9894525848940248E-7,0,160.09999084472656,-86.9154843,40.384856,-0.523055843,0.014627342873539489,-0.005722365,0.8521536697561924,0.018950335,0.025057125,1.1007788731501653,3.5241188015788794E-5,1.9970009004912124E-4,5.873531335964799E-5,Home
526,-146,-108.9727162,18.63696367263794,-28.40489357,0.003379544,3.9036499643788753E-4,-2.73E-04,9.892489331439862,-0.247752973,-0.187711709,9.892489331439862,-0.247752973,-0.187711709,-0.021765139,0.013887879511034026,4.6703127750819456E-4,-136.5725311,24.576533565521242,16.354343738555908,0,0.41231057047843933,1.1908061504364014,13.836000442504883,2.488037580405944E-7,0,160.09999084472656,-86.9154843,40.384856,-0.52310222,0.014638566439157551,-0.005736603,0.8521249109101527,0.018953215222335555,0.025094174553902403,1.1008876319070464,-8.01E-05,1.4381600629755306E-4,8.89583386806319E-6,Home
527,-136.8888889,-109.0076082,18.603047580718993,-28.33193752,0.001775242,3.492484972314927E-5,1.06084983325699E-4,9.895370048226662,-0.247517755,-0.18826926,9.895370048226662,-0.247517755,-0.18826926,-0.021777001,0.013852296,5.381979473224542E-4,-136.6074225,24.54273952484131,16.427787704467775,0,0.41231057047843933,1.1908061504364014,13.836000442504883,2.488037580405944E-7,0,160.09999084472656,-86.9154843,40.384856,-0.523068882,0.014656504552847551,-0.005684506,0.8521454183800706,0.019039279066966574,0.025023387546099507,1.1008089283137645,-9.19E-05,1.0823266799968568E-4,8.006250481256872E-5,Home
528,-139.7777778,-108.9911381,18.612075634002686,-28.38037142,0.014986315977226184,9.439457388757502E-4,1.366228154562052E-4,9.918880045992656,-0.245929316,-0.18864096,9.918880045992656,-0.245929316,-0.18864096,-0.021693973,0.013781129563390051,5.737812833598299E-4,-136.5905865,24.55213357925415,16.379841632843018,0,0.3939543068408966,1.2097179889678955,16.00499916,1.1182268622178526E-7,0,160.09999084472656,-86.9154843,40.384856,-0.522968644,0.014640247,-0.005640849,0.8522074957495754,0.019060145,0.024929715139628612,1.100573731857596,-8.90E-06,3.7065992534196783E-5,1.1564584028482148E-4,Home
529,-142,-109.0055341,18.606097640991212,-28.44429949,0.015336805176966398,0.001681293,2.153093375048591E-4,9.953201954181377,-0.241606064,-0.188940957,9.953201954181377,-0.241606064,-0.188940957,-0.021741417,0.014042073933100238,5.381979478875772E-4,-136.6063246,24.546277618408205,16.315425720214844,0,0.40311288833618164,1.2207343578338623,16.23200035095215,4.670449627042217E-8,0,160.09999084472656,-86.9154843,40.384856,-0.522416721,0.014506318063918248,-0.005471887,0.8525493393823939,0.019024331701322665,0.024489235657366736,1.0992798133961206,-5.63E-05,2.980104645316317E-4,8.006250481256872E-5,Home
530,-113.3333333,-108.9488039,18.643429641723632,-28.4389315,-0.001485149,0.00104883,0.001403657,9.943383355742519,-0.240005337,-0.190406539,9.943383355742519,-0.240005337,-0.190406539,-0.021753278,0.014350462840526428,6.805312784741298E-4,-136.5473987,24.58238951,16.320671730041504,0,0.42154479026794434,1.2307430505752563,15.887999534606934,0.003272956,0,160.09999084472656,-86.9154844,40.384856,-0.522274649,0.014556485,-0.005291855,0.8526366410903561,0.019302019704748125,0.024231402058769197,1.0989453491655368,-6.82E-05,6.063993776090515E-4,2.223958455713339E-4,Home
531,-125.375,-108.9446559,18.61744364,-28.37536942,0.001458724,-1.81E-04,6.631748768889788E-4,9.948691645872247,-0.238509823,-0.194007388,9.948691645872247,-0.238509823,-0.194007388,-0.021539778,0.014338602,8.3472572540575E-4,-136.5434952,24.55701349258423,16.384965705871583,0,0.42154479026794434,1.2307430505752563,15.887999534606934,0.003272956,0,160.09999084472656,-86.9154844,40.384856,-0.52210538,0.014590169619588018,-0.005119304,0.8527407889227265,0.019544468017168415,0.023968391,1.0985474493897076,1.4529862097527796E-4,5.945382736966882E-4,3.765902879819708E-4,Home
532,-121.7777778,-108.9697878,18.614515552520754,-28.35170143,1.0359865947834496E-4,6.724195283593483E-4,0.001485277,9.948203818311969,-0.234290441,-0.192892287,9.948203818311969,-0.234290441,-0.192892287,-0.021599084,0.013911602,5.026145971570056E-4,-136.5683832,24.55420747756958,16.408267707824706,0,0.633245587,1.2497179508209229,16.02199935913086,0.001660104,0,160.09999084472656,-86.9154844,40.384856,-0.521682353,0.014502087210133238,-0.004965885,0.8530020632790131,0.019566070885189527,0.023604981,1.0975562264618364,8.599306072461085E-5,1.6753824124818E-4,4.447916142859505E-5,Home
533,-109.625,-108.9503901,18.663803749084472,-28.32315353,-0.005448601,-9.37E-04,5.330426021687035E-4,9.935760498046875,-0.236572914,-0.193473069,9.935760498046875,-0.236572914,-0.193473069,-0.02176514,0.013840435063737689,3.602812530075028E-4,-136.5497171,24.603739585876465,16.43730369567871,0,0.5869412422180176,1.1103917360305786,13.362000465393066,0.011560617946088314,0,160.09999084472656,-86.9154846,40.3848562,-0.521754672,0.014504435897162818,-0.00501265,0.8529574952079254,0.019519268507951673,0.023688890329263742,1.0977258659103541,-8.01E-05,9.637156295707648E-5,-9.79E-05,Home
534,-118.5555556,-108.9590519,18.630375614166258,-28.34145336,9.588094858022836E-4,7.245967594476846E-4,3.770129898419747E-4,9.941347631,-0.234850896,-0.194425551,9.941347631,-0.234850896,-0.194425551,-0.021614595,0.014014246,6.813296120246657E-4,-136.5598425,24.570067558288574,16.41814966201782,0,0.6053924560546875,1.1203645467758179,13.116999626159668,0.012512212619185448,0,160.09999084472656,-86.9154846,40.3848563,-0.5218332,0.014539303043140816,-0.00501123,0.8529088657635909,0.019578068,0.023724663,1.0979095697402954,7.048238050908997E-5,2.7018248511012644E-4,2.2319417509536905E-4,Home
535,-105.125,-108.9203782,18.664901752471923,-28.33315748,3.49720704902723E-4,0.001177594,-1.97E-04,9.940964282137676,-0.234107495,-0.195122491,9.940964282137676,-0.234107495,-0.195122491,-0.021539779,0.013816712767753786,2.4167013476666027E-4,-136.5206807,24.60520357131958,16.426811714172363,0,0.6239390969276428,1.1303620338439941,12.894000053405762,0.007678017,0,160.09999084472656,-86.9154846,40.3848563,-0.521779814,0.014536361924363571,-0.004978663,0.8529417225458089,0.019608470620316207,0.023664810324033485,1.0977844150320997,1.4529863114749053E-4,7.264935682771854E-5,-2.16E-04,Home
536,-89.11111111,-108.971618,18.643551692962646,-28.3013154,6.176568929431508E-4,9.327799949831176E-4,0.002637393,9.941931335671434,-0.233869375,-0.194332626,9.941931335671434,-0.233869375,-0.194332626,-0.021468612,0.014231851686117718,6.805312716926548E-4,-136.5714331,24.583121490478515,16.458653736114503,0,0.633245587,1.1405161619186401,12.67199993133545,0.007936449,0,160.09999084472656,-86.9154846,40.3848564,-0.521843669,0.014610806814602856,-0.004903097,0.852901848,0.019812640688807063,0.023615060771987276,1.0979330562850804,2.1646530096175023E-4,4.8778826784505284E-4,2.2239583087813795E-4,Home
537,-98.66666667,-108.9690557,18.62512966156006,-28.34291754,-0.002142295,-0.001503365,0.001147785,9.938167831272755,-0.235341657,-0.19584266,9.938167831272755,-0.235341657,-0.19584266,-0.021610945,0.013769268347583349,4.907534830724296E-4,-136.5689928,24.564821605682372,16.416929607391356,0,0.633245587,1.1405161619186401,12.67199993133545,0.007936449,0,160.09999084472656,-86.9154846,40.3848564,-0.52173187,0.014587056931578418,-0.004863263,0.8529708524352139,0.019816733,0.023519710682838865,1.097671169,7.413196133323086E-5,2.520490388015231E-5,3.261803830205237E-5,Home
538,-76.375,-109.0065097,18.611709594726562,-28.34108759,-0.016282832,-4.42E-04,-1.90E-04,9.9085578,-0.238235405,-0.195107077,9.9085578,-0.238235405,-0.195107077,-0.021824445,0.013923462787733494,2.6539234880773913E-4,-136.6069345,24.551645526885988,16.419369735717773,0,0.34928497672080994,1.1593079566955566,12.491000175476074,0.004728055,0,160.09999084472656,-86.9154847,40.3848564,-0.522154527,0.014630991567685766,-0.005087792,0.8527100659111171,0.019645537566212776,0.023958444,1.0986622560371473,-1.39E-04,1.7939935872349346E-4,-1.93E-04,Home
539,-80,-109.014196,18.619151668548582,-28.31644339,-0.01210622,-0.004550037,-3.72E-04,9.883751406252962,-0.246762738,-0.195447729,9.883751406252962,-0.246762738,-0.195447729,-0.02144489,0.013769268356625316,6.330868345685303E-4,-136.6135234,24.55884340286255,16.444013690948488,0,0.34928497672080994,1.1693079471588135,12.539999961853027,0.003620818,0,160.09999084472656,-86.9154847,40.3848564,-0.52280771,0.014786328568837596,-0.005293449,0.8523058393626537,0.019677114555413284,0.0244866,1.1001931428909302,2.401875291309021E-4,-2.52E-05,1.7495137340958836E-4,Home
540,-82.5,-108.9395324,18.61817569732666,-28.36841549,-0.001799926,0.001682574,0.001809978,9.885183047322395,-0.242029364,-0.190755008,9.885183047322395,-0.242029364,-0.190755008,-0.021800723,0.013745546128456165,4.195868177791533E-4,-136.5386154,24.557867488861085,16.391919593811036,0,0.3401470184326172,1.1803220510482788,12.562000274658203,0.001800428,0,160.09999084472656,-86.9154847,40.3848564,-0.522816578,0.014738844237425953,-0.005376085,0.852300776,0.019509538,0.02457801,1.1002147255591976,-1.16E-04,-1.51E-04,-3.85E-05,Home
541,-101.2222222,-108.9764977,18.633181591033935,-28.31302746,0.002255329,-0.003137238,-0.001935858,9.890895065752048,-0.245816063,-0.196655755,9.890895065752048,-0.245816063,-0.196655755,-0.021539778,0.014160685,6.923923823864931E-4,-136.577654,24.573239574432375,16.445965671539305,0,0.30870696902275085,1.1903327703475952,12.531000137329102,7.206957670859993E-4,0,160.09999084472656,-86.9154847,40.3848564,-0.522967896,0.014824974965484976,-0.005342941,0.8522066138323071,0.019686673487563734,0.024615066089821093,1.1005686718283347,1.452986300172447E-4,2.63909793467921E-4,2.34256937050993E-4,Home
542,-127.5,-108.9572224,18.622323627471925,-28.30070562,0.003129895,0.003311929,3.102656740408677E-4,9.895416417168182,-0.236087962,-0.197120382,9.895416417168182,-0.236087962,-0.197120382,-0.021826042,0.014237440137479167,5.521119271109526E-4,-136.5570367,24.562137546539308,16.459263763427735,0,0.28231188654899597,1.2003185749053955,12.411999702453613,2.0397959451656789E-4,0,160.09999084472656,-86.9154847,40.3848564,-0.522585207,0.014818113825570505,-0.005086885,0.8524430617690086,0.019953643777765907,0.024162381368044477,1.099670104109324,-1.41E-04,3.4066483427662973E-4,9.397648906227775E-5,Home
543,-98,-108.9305035,18.637451648712158,-28.34413746,0.018410340096186667,0.002987652,7.85924566602244E-4,9.927005175247933,-0.233698043,-0.197956707,9.927005175247933,-0.233698043,-0.197956707,-0.021539778,0.013994629449636033,6.449479390460166E-4,-136.5316612,24.577631530761717,16.41534372329712,0,0.34928497672080994,1.2103382349014282,12.376999855041504,1.790514579624869E-5,0,160.09999084472656,-86.9154847,40.3848564,-0.52231625,0.014788456957389428,-0.004946779,0.8526091893899788,0.020056973,0.023886130688693916,1.099039294187305,1.452986221055238E-4,9.785420532582454E-5,1.8681249992686858E-4,Home
544,-113.6666667,-108.9712518,18.63452367782593,-28.30851351,0.013075097093304384,0.001456752,1.2907877709101705E-4,9.954461708809566,-0.233282783,-0.197933477,9.954461708809566,-0.233282783,-0.197933477,-0.021931195,0.013970907225987865,4.447886417393835E-6,-136.5708226,24.574215545654297,16.451455764770508,0,0.3584689795970917,1.220382809638977,12.345000267028809,2.6565203370410018E-5,0,160.09999084472656,-86.9154847,40.3848564,-0.521906025,0.014657202366631008,-0.004871801,0.8528630241606999,0.019922705765054064,0.023611569759047147,1.0980787138337071,-2.46E-04,7.413196924495177E-5,-4.54E-04,Home
