seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,microphone_dBFS,magnetometer_z,magnetometer_y,magnetometer_x,gyroscope_z,gyroscope_y,gyroscope_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,class
149,45,1.5,1,12.991999626159668,0.11154697090387344,264.54095458984375,149.39999389648438,-86.9110211,40.4279851,-0.939833592,0.014944188459550293,-0.005030866,0.34126848532158194,7.43974269779164E-4,0.031529075,2.444958499334391,9.917233439325129,-0.313581733,-0.008575249,-130.5,-57.53959076,-20.9726535,-18.93622972,-1.82E-04,-9.34E-05,2.0756945692147446E-4,5.531773983853534E-4,-6.90E-04,-0.001118183,9.917233439325129,-0.313581733,-0.008575249,-0.021409306,0.014872351760786134,3.6028125696336324E-4,-100.7992039,37.227201271057126,-51.57708504,Classroom
150,45,1.5,1,12.991999626159668,0.11154697090387344,264.54095458984375,149.39999389648438,-86.9110211,40.4279851,-0.939861193,0.015031636547912093,-0.005022326,0.34118873575358716,8.170785488633131E-4,0.031687727,2.445126040467938,9.91931101,-0.314817234,-0.007454563,-128.6666667,-57.50469883,-20.94849751,-18.88254957,-1.71E-04,6.078823370117586E-5,-5.93E-06,9.240363408060907E-4,-4.33E-04,5.843916555269829E-4,9.91931101,-0.314817234,-0.007454563,-0.021397445,0.015026546209978247,1.4678124808570713E-4,-100.7645562,37.25233325958252,-51.52291687,Classroom
151,45,1.5,1,12.991999626159668,0.11154697090387344,264.54095458984375,149.39999389648438,-86.9110211,40.4279851,-0.939823998,0.014936192449435446,-0.00497826,0.3412960064642638,8.383507578118333E-4,0.031478102,2.444898734972315,9.944594226,-0.310956596,-0.008133855,-134.5,-57.4848127,-20.94605759,-18.94074366,-6.38E-05,2.520489596843141E-5,1.2454167415288468E-4,0.015361406270740102,0.001989421,5.247065779364225E-4,9.944594226,-0.310956596,-0.008133855,-0.021290695,0.014990962879026978,2.7725347080403593E-4,-100.7449139,37.25318725585937,-51.581721,Classroom
152,45,1.5,1,12.991999626159668,0.11154697090387344,264.54095458984375,149.39999389648438,-86.9110211,40.4279851,-0.939734553,0.014700148553017852,-0.004910444,0.3415534368996481,8.131292014545535E-4,0.030987789,2.4443542656389257,9.971490175,-0.307309284,-0.008133855,-127.3333333,-57.49432873,-20.96447958,-18.95757975,-6.38E-05,1.3343787535084682E-5,7.709722685654765E-5,0.012312935393990821,0.001404135,-1.42E-04,9.971490175,-0.307309284,-0.008133855,-0.021290695,0.014979101771723877,2.298090325496657E-4,-100.7544297,37.23537544250488,-51.59855682,Classroom
153,45,1.5,1,12.991999626159668,0.11154697090387344,264.54095458984375,149.39999389648438,-86.9110211,40.4279851,-0.939673573,0.014629363498279771,-0.004829411,0.34172535926392933,9.227409575686075E-4,0.030799183235006425,2.443987781561694,9.973145410852524,-0.306565883,-0.009156031,-130.25,-57.55118076,-20.9332477,-18.93366772,-1.63E-05,2.520489709867725E-5,1.779166773612638E-5,0.002286707,9.097916987335797E-4,5.358525380058196E-5,9.973145410852524,-0.306565883,-0.009156031,-0.021243251,0.014990962888068945,1.7050347173387564E-4,-100.8111601,37.26550945281983,-51.57391308,Classroom
154,45,1.5,1,12.991999626159668,0.11154697090387344,264.54095458984375,149.39999389648438,-86.9110211,40.4279851,-0.93965972,0.014638066229123909,-0.004789626,0.34176364827614564,0.001004754,0.030788305663288787,2.443905083032755,9.966646462968253,-0.30721636,-0.009039875,-126,-57.49859879,-20.99144157,-18.95855564,-2.00E-04,2.584354101250378E-4,-1.17E-04,-0.002855411,-2.24E-04,0.001214717,9.966646462968253,-0.30721636,-0.009039875,-0.021426642,0.015224193,3.524118129952023E-5,-100.7587002,37.20914527893066,-51.59782505,Classroom
155,45,1.5,1,12.991999626159668,0.11154697090387344,264.54095458984375,149.39999389648438,-86.9110211,40.4279851,-0.939685401,0.014784221284236143,-0.004765994,0.3416870418682839,0.001146631,0.031046962257004478,2.4440643023518684,9.960946138622692,-0.308935474,-0.010317596,-122.75,-57.59729687,-21.00120153,-18.9103657,-2.77E-04,2.268438065849534E-4,-1.60E-04,-0.002517756,6.187616042720461E-4,0.001185055,9.960946138622692,-0.308935474,-0.010317596,-0.021504195,0.015192601703179693,-7.41E-06,-100.8569099,37.19816505432129,-51.55122105,Classroom
156,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939738028,0.014787403911858508,-0.004817012,0.34154144160955857,0.001048061,0.031087991,2.444375501,9.939480401937244,-0.309864726,-0.009295419,-109,-57.63255493,-20.97741154,-18.9320817,-8.75E-05,2.5204891447448036E-5,5.930555912042127E-6,-0.013509371,-2.24E-04,0.001215103,9.939480401937244,-0.309864726,-0.009295419,-0.021314417,0.014990962860943044,1.5864235595393095E-4,-100.8924117,37.22256534576416,-51.57379108,Classroom
157,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939833463,0.014951421092580823,-0.004902336,0.34127037068015165,9.906764511805643E-4,0.03145492,2.444951004194982,9.907334096223405,-0.314301901,-0.009574195,-121.7777778,-57.53336895,-20.99424757,-18.9622156,-2.82E-05,9.637156804318278E-5,-1.78E-05,-0.015256474,-0.00196204,3.3453691895436315E-4,9.907334096223405,-0.314301901,-0.009574195,-0.021255112,0.015062129577097384,1.3492013795699166E-4,-100.793348,37.20572929382324,-51.60282692,Classroom
158,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939890199,0.015080612867130238,-0.004941062,0.3411078424129671,0.001000617,0.031724425846511875,2.445295030630908,9.899900186,-0.314859452,-0.00894695,-113.125,-57.54190872,-20.97545954,-18.97429373,-1.23E-04,6.078823539654462E-5,2.9652779560210635E-5,-0.005694454,-3.82E-04,0.001043954,9.899900186,-0.314859452,-0.00894695,-0.021350001,0.015026546191894313,1.823645812974682E-4,-100.8016441,37.225249404907224,-51.61295292,Classroom
159,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939908168,0.015116353564470717,-0.004948946,0.34105663855098983,0.001008463,0.031797066,2.4454034092356856,9.907045080111576,-0.314886258,-0.008904061,-125,-57.53995686,-20.96972553,-18.94147564,-1.94E-04,1.4381601420927396E-4,5.337500320837914E-5,0.00269225,2.7561100941259883E-4,0.001050627,9.907045080111576,-0.314886258,-0.008904061,-0.021421167,0.015109574,2.060868072061284E-4,-100.7994482,37.22964141845703,-51.58196495,Classroom
160,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939911194,0.015057072893363757,-0.004966606,0.3410506633300226,9.34578882964346E-4,0.031697654933894724,2.445417934251063,9.911840948,-0.312745406,-0.009016644,-127.75,-57.56277081,-20.96728554,-18.93415573,-1.23E-04,1.4826700597712137E-6,-2.97E-05,0.002760961,0.001599823,6.717563769554051E-4,9.911840948,-0.312745406,-0.009016644,-0.021350001,0.014967240637294876,1.2305902161192402E-4,-100.8227502,37.233057289123536,-51.57318104,Classroom
161,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939872302,0.014913074988690973,-0.004941081,0.3411645157244599,8.88082007221986E-4,0.031409375,2.4451781777502264,9.931323282926986,-0.311072752,-0.009016644,-133,-57.48005489,-20.95581764,-18.93220373,3.1135428710433757E-5,-2.48E-04,1.2454167415288468E-4,0.012297204397257093,4.8528047441278845E-4,-3.61E-04,9.931323282926986,-0.311072752,-0.009016644,-0.021195806,0.014718157284468123,2.7725347645526514E-4,-100.7404001,37.24318344116211,-51.57122902,Classroom
162,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939825547,0.014746593230051322,-0.004909423,0.34130099271107645,8.384547313874208E-4,0.031074629,2.444890568557295,9.963635185389842,-0.307262822,-0.00931865,-132,-57.46736683,-20.9955895,-18.94525766,-8.75E-05,-1.17E-04,-4.15E-05,0.014775211371264411,0.002269514,-9.69E-04,9.963635185389842,-0.307262822,-0.00931865,-0.021314417,0.014848629537137966,1.1119791374370022E-4,-100.7273461,37.2045092,-51.58452705,Classroom
163,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939786693,0.014640771694338093,-0.004865877,0.34141312826138276,8.517225623318853E-4,0.030845836395970903,2.4446531259096584,9.966242827258064,-0.306632674,-0.007065215,-132.7777778,-57.47920082,-20.9602095,-18.89840967,1.1747076104466732E-5,1.762059798168663E-4,1.1747062671929598E-5,0.003024578,8.464429814081925E-4,0.001548401,9.966242827258064,-0.306632674,-0.007065215,-0.021215195,0.015141963985605309,1.6445885557914153E-4,-100.7386921,37.240987358093264,-51.53877693,Classroom
164,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.93973934,0.014644027271678725,-0.004787287,0.3415444305220854,0.001006045,0.030798141,2.444371579920204,9.964149123256647,-0.306821428,-0.010503446,-131.125,-57.50201496,-20.97179956,-19.01199167,-2.82E-05,1.7939935081177254E-4,6.52361150324634E-5,-3.04E-04,2.829993812783251E-4,-4.01E-04,9.964149123256647,-0.306821428,-0.010503446,-0.021255112,0.015145157,2.1794790546726255E-4,-100.7622378,37.22793327331543,-51.65272476,Classroom
165,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939732736,0.014737750448792884,-0.004751284,0.34155903105596896,0.001138274,0.030949713,2.4443374814339056,9.951276131046628,-0.308363404,-0.008389399,-130.8888889,-57.49737881,-20.94996159,-19.00113367,-1.94E-04,3.9289936816627253E-4,-1.01E-04,-0.006187328,2.3180419958910896E-5,0.003024224,9.951276131046628,-0.308363404,-0.008389399,-0.021421168,0.015358657,5.189235405815603E-5,-100.757114,37.25074756622315,-51.6413792,Classroom
166,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939719079,0.014717777,-0.004733403,0.3415977541104104,0.001159532,0.030899901,2.4442550742510454,9.939910175730882,-0.308215304,-0.011409466,-127.5555556,-57.51763088,-20.97375162,-18.95745777,4.299654449037846E-5,2.1498269137013162E-4,1.6012500962513744E-4,-0.008662196,-5.83E-04,2.0368864705551018E-4,9.939910175730882,-0.308215304,-0.011409466,-0.021183945,0.015180740668212326,3.1283681249264086E-4,-100.7770001,37.226225242614746,-51.59782497,Classroom
167,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939800473,0.014714418042414976,-0.004854679,0.3413721106006104,9.217346584406293E-4,0.030976657891302432,2.444738515372415,9.906846606,-0.309349978,-0.007546595,-120.5,-57.55618286,-20.98387749,-18.90536364,4.106910070811299E-4,-3.54E-04,4.5665280748773547E-4,-0.015206106,-0.001867852,0.001301783,9.906846606,-0.309349978,-0.007546595,-0.020816251,0.014611407309698248,6.093646216576974E-4,-100.815918,37.21548957824707,-51.54524307,Classroom
168,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939876965,0.014804972905340125,-0.004943026,0.3411563388930941,8.103323583852825E-4,0.031207449,2.4451980428788267,9.904406955,-0.310648781,-0.007553072,-120.2222222,-57.50933468,-20.93434563,-18.96990154,-1.71E-04,1.2009379508208881E-4,5.337500320837914E-5,-0.003088433,-0.001382907,0.001229213,9.904406955,-0.310648781,-0.007553072,-0.021397445,0.015085851755535718,2.060867936431783E-4,-100.76968,37.26550941467285,-51.61026897,Classroom
169,45,1.5,1,12.894000053405762,0.1724340319633484,48.30391311645508,149.39999389648438,-86.911006,40.4279952,-0.939926848,0.014815435337933522,-0.005016715,0.34101737037445734,6.742749246768653E-4,0.031277519,2.445495487416832,9.907729019239111,-0.31090723,-0.007483379,-126.875,-57.52763485,-20.97948566,-18.96575373,4.2996539404272164E-5,-3.54E-04,4.151389138429489E-5,0.001224916,-5.12E-04,-0.001258504,9.907729019239111,-0.31090723,-0.007483379,-0.021183945,0.014611407300656281,1.9422569199130661E-4,-100.7877361,37.22158931732178,-51.60685295,Classroom
170,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939913234,0.014743695135038454,-0.005014114,0.34105803839211324,6.315502000733016E-4,0.031140827,2.4454104414263975,9.912096477249294,-0.30777391,-0.008389399,-113.6666667,-57.52324276,-20.95325556,-18.96575363,1.616076548195001E-4,-3.66E-04,1.6012500962513744E-4,0.002067677,9.423213676341529E-4,-0.001842155,9.912096477249294,-0.30777391,-0.008389399,-0.021065334,0.014599546148143346,3.128368091019033E-4,-100.7826118,37.243793411254885,-51.60526707,Classroom
171,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939873747,0.014661671286358417,-0.004970167,0.3411710218897144,6.619290244150726E-4,0.030956534,2.4451706502044086,9.925506739940458,-0.306589114,-0.007274297,-109.5,-57.53214867,-20.98033957,-18.90975574,1.9274311800243206E-5,-2.12E-04,1.482638978010532E-4,0.008402806,5.570626953273144E-4,-6.30E-04,9.925506739940458,-0.306589114,-0.007274297,-0.021207667,0.014753740597335458,3.009757006685566E-4,-100.791884,37.22061328887939,-51.549879,Classroom
172,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939826493,0.014514223717224713,-0.004940569,0.34130787878082347,6.213576853042468E-4,0.030659012,2.444881803714312,9.957682146609407,-0.302538158,-0.00804093,-126.1111111,-57.56228283,-20.93385757,-18.95343164,-1.41E-04,-1.76E-04,-1.17E-05,0.015743475693922777,0.002494161,-0.001749646,9.957682146609407,-0.302538158,-0.00804093,-0.021367906,0.014789552,1.4096474086937422E-4,-100.8221397,37.265875282287595,-51.592579,Classroom
173,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939729895,0.014480134,-0.004803993,0.3415771659138133,8.636540224667168E-4,0.03050142,2.4443058990737767,9.970052746893133,-0.306121584,-0.00859848,-131.75,-57.52153481,-20.91677757,-18.97770954,-2.82E-05,1.082326787370212E-4,4.151389138429489E-5,0.007281655,-0.002031099,8.515841824915803E-5,9.970052746893133,-0.306121584,-0.00859848,-0.021255112,0.015073990630148684,1.9422569255642954E-4,-100.7812704,37.28307720184326,-51.61783291,Classroom
174,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939755191,0.014490737,-0.004842216,0.34150655611047465,7.967340459852723E-4,0.030547529983433706,2.4444569245125485,9.964105606079102,-0.304289218,-0.007622766,-131.6666667,-57.50128292,-20.94605768,-18.9048757,-1.35E-04,-2.48E-04,-5.93E-06,-0.001407151,3.5002162155595796E-4,3.968257484143799E-4,9.964105606079102,-0.304289218,-0.007622766,-0.021361862,0.014718157257342223,1.4678123226226535E-4,-100.7608957,37.25404113769531,-51.54377914,Classroom
175,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939761714,0.014474381,-0.004858078,0.3414890829799245,7.551597873228195E-4,0.030527633352621087,2.444494877046752,9.959430333480094,-0.304658012,-0.007808617,-138.7777778,-57.48603268,-20.9333696,-18.96648565,-2.82E-05,-9.34E-05,1.0081945050471616E-4,-0.002649391,-3.26E-04,-2.06E-04,9.959430333480094,-0.304658012,-0.007808617,-0.021255112,0.014872351733660236,2.5353124941635913E-4,-100.7457682,37.26721740722656,-51.60685307,Classroom
176,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939774025,0.014516117602803753,-0.004863416,0.3414533540461827,7.72485132012697E-4,0.030609771102956197,2.444570171022878,9.945226687651415,-0.306373331,-0.009065117,-134,-57.50835865,-20.92397558,-19.00967365,-9.93E-05,-2.24E-04,5.337500320837914E-5,-0.008293781,-0.001210317,-0.001550853,9.945226687651415,-0.306373331,-0.009065117,-0.021326278,0.014741879526200225,2.0608680607588257E-4,-100.7682158,37.27612319946289,-51.65052906,Classroom
177,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939800274,0.014559745056174913,-0.004890178,0.3413788739917348,7.495466171587519E-4,0.030710132,2.4447284277203014,9.946783787995866,-0.305172007,-0.006949059,-138.3333333,-57.48822872,-20.93519957,-18.9869817,1.2602432556359946E-4,-1.17E-04,3.024583515141485E-4,0.001377596,6.845419846692132E-5,5.160910800750395E-4,9.946783787995866,-0.305172007,-0.006949059,-0.021100917,0.014848629537137966,4.551701504257915E-4,-100.7474763,37.26489941,-51.6272271,Classroom
178,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939815765,0.014495175802013248,-0.004936589,0.34133827830981284,6.168268717603885E-4,0.030620453,2.444817399515689,9.951865622,-0.306661711,-0.008459093,-68.25,-57.48322681,-20.98753759,-18.97502558,-1.47E-04,1.334379431655974E-5,3.736250247191457E-4,0.001426086,-0.00190415,-0.001266032,9.951865622,-0.306661711,-0.008459093,-0.021373723,0.014979101780765844,5.263368179795595E-4,-100.7430841,37.21280521392822,-51.61392883,Classroom
179,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939830671,0.014519956,-0.004951912,0.34129577933005917,6.034762213019048E-4,0.030677495542371157,2.444907658308455,9.943609793209335,-0.307227974,-0.004068379,-95.88888889,-57.50347885,-20.94508152,-18.99808359,9.044099235183839E-5,-3.31E-04,1.1268056006830873E-4,-0.004617802,-0.001242107,9.93876555229275E-4,9.943609793209335,-0.307227974,-0.004068379,-0.021136501,0.014635129533346418,2.6539238497560606E-4,-100.7627264,37.25550521850586,-51.63881699,Classroom
180,45,1.5,1,1600,0,0,149.39999389648438,-86.9080931,40.4347685,-0.939883277,0.014615538198715793,-0.005002784,0.3411461951640936,5.682497730259246E-4,0.030892041601383917,2.445225301,9.939529807822218,-0.307521269,-0.008459093,-90.125,-57.49176682,-20.92360962,-18.99564367,-5.87E-05,-9.40E-05,1.5271182369010954E-4,-0.001116367,-5.68E-04,-0.002370215,9.939529807822218,-0.307521269,-0.008459093,-0.021285677,0.014871781423258094,3.054236311492367E-4,-100.7522337,37.27563545227051,-51.63564518,Classroom
181,45,1.5,1,13.102999687194824,0,0,149.39999389648438,-86.9110135,40.427984,-0.939841358,0.014597689543027901,-0.004942466,0.34126322911781015,6.733092671408299E-4,0.030817216732403608,2.4449750289176273,9.928767824635923,-0.308845453,-0.007134909,-99.11111111,-57.55313286,-20.97045765,-18.94684355,1.853298569929976E-4,-4.26E-04,2.4315278561225215E-4,-0.007836453,-0.002449561,-3.64E-04,9.928767824635923,-0.308845453,-0.007134909,-0.021041612,0.014540240625190793,3.958646150405329E-4,-100.8128678,37.23037315368652,-51.58708885,Classroom
182,45,1.5,1,13.102999687194824,0,0,149.39999389648438,-86.9110135,40.427984,-0.939922554,0.014785285315756659,-0.005007619,0.34103063240791986,6.712381241987776E-4,0.031214612707929704,2.44546768,9.901386927632453,-0.312791866,-0.009597426,-124.75,-57.49859882,-20.93715149,-18.97734375,1.9719100046396544E-4,-2.00E-04,3.143194633382327E-4,-0.012759542,-0.003101735,-0.002864253,9.901386927632453,-0.312791866,-0.009597426,-0.021029751,0.014765602,4.670312616847528E-4,-100.7587,37.26270351409912,-51.61819923,Classroom
183,45,1.5,1,13.102999687194824,0,0,149.39999389648438,-86.9110135,40.427984,-0.939960387,0.014961022431555303,-0.005008275,0.3409186737629974,7.86209617994581E-4,0.031545592779384075,2.445702089846713,9.898297050624217,-0.313392978,-0.007855079,-111.7777778,-57.49274288,-20.94117758,-18.93818167,7.413209018125696E-6,-9.34E-05,2.5501390421781147E-4,-0.002954881,-8.28E-04,9.124868015930491E-6,9.898297050624217,-0.313392978,-0.007855079,-0.021219529,0.014872351733660236,4.077256946526106E-4,-100.7528434,37.258799362182614,-51.57793888,Classroom
184,45,1.5,1,13.102999687194824,0,0,149.39999389648438,-86.9110135,40.427984,-0.93999028,0.014959326194762026,-0.005056295,0.3408355721570913,6.919370834756354E-4,0.031575199,2.445880188525302,9.901235867472527,-0.314220591,-0.006925828,-116.1111111,-57.56630859,-20.95337753,-18.93061766,-1.35E-04,-4.60E-05,1.9570835639984863E-4,0.001033876,-0.001404313,4.838449084787693E-6,9.901235867472527,-0.314220591,-0.006925828,-0.021361862,0.014919796189998539,3.4842016774419587E-4,-100.826166,37.246477394104005,-51.57110695,Classroom
185,45,1.5,1,13.102999687194824,0,0,149.39999389648438,-86.9110135,40.427984,-0.939981007,0.014960885,-0.005041034,0.34086134451106914,7.225785509556604E-4,0.031567721,2.4458249494867417,9.908126400067257,-0.314334068,-0.00770765,-130.875,-57.53556503,-20.97192158,-18.96941359,1.023021002200622E-4,-1.88E-04,3.143194655987244E-4,0.003730376,-0.001624589,-3.63E-04,9.908126400067257,-0.314334068,-0.00770765,-0.02112464,0.014777462875235427,4.6703125772889234E-4,-100.7955438,37.22817737579346,-51.61026901,Classroom
186,45,1.5,1,13.102999687194824,0,0,149.39999389648438,-86.9110135,40.427984,-0.939961907,0.014924450578547797,-0.005023024,0.34091587639549403,7.334221538734957E-4,0.031486887,2.4457092262008815,9.922983262145404,-0.311348625,-0.009365113,-126.1111111,-57.56630882,-20.93641951,-18.92097961,-3.01E-04,-1.17E-04,5.337500320837914E-5,0.009605676,0.001120368,-0.001759986,9.922983262145404,-0.311348625,-0.009365113,-0.021527917,0.014848629519054033,2.0608680551075965E-4,-100.8260441,37.26209327697754,-51.56073704,Classroom
187,45,1.5,1,13.102999687194824,0,0,149.39999389648438,-86.9110135,40.427984,-0.939888977,0.014759085674598379,-0.004963237,0.3411249605197351,7.399514597813482E-4,0.031134999673632743,2.445266362532829,9.955623266,-0.308842549,-0.007041984,-119.5,-57.49274288,-20.94691154,-18.9562377,9.044098896110087E-5,-3.07E-04,1.719861214492217E-4,0.015529086,7.70066837662632E-4,-2.46E-06,9.955623266,-0.308842549,-0.007041984,-0.021136501,0.014658851766036552,3.2469791301426666E-4,-100.7523558,37.254163398742676,-51.59636101,Classroom
188,45,1.5,1,13.102999687194824,0,0,149.39999389648438,-86.9110135,40.427984,-0.939764,0.014586323619033526,-0.004823152,0.34147832520957133,8.969466632584706E-4,0.030714133,2.444514431999725,9.959563931215156,-0.306705271,-0.012489721,-129.3333333,-57.50628494,-20.9194615,-18.92500572,2.0905210607169756E-4,6.657049310782436E-4,3.736250088957039E-4,0.003665109,-9.10E-04,-0.001146586,9.959563931215156,-0.306705271,-0.012489721,-0.02101789,0.015631462876838677,5.263368219354199E-4,-100.7661421,37.279905281066895,-51.565373,Classroom
189,45,1.5,1,13.102999687194824,0,0,149.39999389648438,-86.9110135,40.427984,-0.93987048,0.015622865829545144,-0.005057215,0.3411340329509515,0.001152094,0.032822906935157686,2.4452296105714946,9.950698204410886,-0.326071454,-0.009640984,-96.875,-57.50738285,-20.87859156,-19.00515966,-3.05E-04,-8.22E-04,-0.003383154,-0.004070915,0.001342815,-3.94E-04,9.950698204410886,-0.326071454,-0.009640984,-0.021532366,0.014143463559986021,-0.003230442,-100.7671175,37.32065349578858,-51.64625896,Classroom
190,45,1.5,1,13.102999687194824,0,0,149.39999389648438,-86.9110135,40.427984,-0.940098011,0.016339768682724062,-0.005492235,0.34046810749665046,8.003020442081887E-4,0.034468637,2.4466418224631004,9.949710864465214,-0.346244921,-0.007878311,-118.7777778,-57.5578907,-20.77598965,-18.94611166,7.857988617898335E-5,-1.76E-04,-1.78E-05,-5.06E-04,-0.003036841,1.6444936412775401E-4,9.949710864465214,-0.346244921,-0.007878311,-0.021148362,0.014789323964454596,1.349201159171977E-4,-100.817382,37.42325546264649,-51.58684475,Classroom
191,0,1.5,1,13.015000343322754,0.087979279,0,149.39999389648438,-86.91101,40.4279937,-0.940193769,0.01645276,-0.005612756,0.34019604412097376,6.404523624704011E-4,0.03476341,2.4472214087699222,9.939994441652761,-0.348196349,-0.00732076,-115,-57.56057484,-20.78147964,-18.95635967,-1.47E-04,-5.09E-04,-7.29E-04,-0.006563335,-0.002178832,-8.70E-04,9.939994441652761,-0.348196349,-0.00732076,-0.021373723,0.014457213,-5.77E-04,-100.82092,37.418985519409176,-51.5958728,Classroom
192,0,1.5,1,13.015000343322754,0.087979279,0,149.39999389648438,-86.91101,40.4279937,-0.940459825,0.016910605005992268,-0.00589972,0.33943263419623515,3.8334845680544535E-4,0.035820259,2.448842673625761,9.904058539751665,-0.357558557,-0.006089501,-113.4444444,-57.58046101,-20.7796496,-19.00186562,3.113542531969622E-5,-3.78E-04,7.769028267380103E-4,-0.017092233,-0.001926803,-0.002205707,9.904058539751665,-0.357558557,-0.006089501,-0.021195806,0.014587685031798279,9.29614620563547E-4,-100.8404402,37.420693435668944,-51.64150097,Classroom
193,0,1.5,1,13.015000343322754,0.087979279,0,149.39999389648438,-86.91101,40.4279937,-0.940314416,0.016675946,-0.005779099,0.33984893907621067,4.665498758521546E-4,0.035296629,2.447959291124807,9.898880106,-0.352067038,-0.007569602,-107,-57.62145279,-20.77354977,-19.0881196,7.857986866017279E-5,-4.61E-04,5.159583711291401E-4,-0.00420275,-0.002169657,-0.002829827,9.898880106,-0.352067038,-0.007569602,-0.021148362,0.014504657,6.686701683454143E-4,-100.8817983,37.42642726898193,-51.72653503,Classroom
194,0,1.5,1,13.015000343322754,0.087979279,0,149.39999389648438,-86.91101,40.4279937,-0.940304408,0.016717259401401268,-0.005766366,0.3398748312181639,5.19595509881009E-4,0.035365680467735215,2.4479028414754036,9.901665780150775,-0.350217471,-0.006275352,-122.1111111,-57.56752876,-20.80270756,-18.91597778,1.9719098577076948E-4,-2.95E-04,5.337500320837914E-5,5.502885985142976E-4,1.239973364524471E-4,-0.001073517,9.901665780150775,-0.350217471,-0.006275352,-0.021029751,0.014670712801003918,2.0608681059686593E-4,-100.8282399,37.39775741577149,-51.55646709,Classroom
195,0,1.5,1,13.015000343322754,0.087979279,0,149.39999389648438,-86.91101,40.4279937,-0.940278061,0.016700071,-0.005725944,0.33994923893687795,5.867552623668125E-4,0.035305811001837835,2.4477437445260946,9.905986739593802,-0.349543763,-0.005764263,-122,-57.61950073,-20.77049957,-18.98661564,-5.19E-05,-6.97E-05,5.337500320837914E-5,0.001790232,4.952575975251429E-4,8.13661676659746E-5,9.905986739593802,-0.349543763,-0.005764263,-0.021278834,0.014896073930182503,2.0608681398760347E-4,-100.8786263,37.429111366271975,-51.62710491,Classroom
196,0,1.5,1,13.015000343322754,0.087979279,0,149.39999389648438,-86.91101,40.4279937,-0.940242748,0.016621209464026888,-0.005711064,0.340051014,5.648876743807086E-4,0.035147283768769605,2.447528730318384,9.915906396884363,-0.347336791,-0.006182427,-113.7777778,-57.60193283,-20.77208565,-18.96746161,-4.45E-06,-9.34E-05,1.2454167415288468E-4,0.00729697,9.146321167066259E-4,-5.51E-04,9.915906396884363,-0.347336791,-0.006182427,-0.02123139,0.014872351679408435,2.7725348210649436E-4,-100.8620345,37.42776916503906,-51.60709698,Classroom
