seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,class
146,2.4315279239372722E-4,-7.86E-05,2.9059723516908085E-4,0.014343770962317013,-7.04E-04,-8.00E-04,-0.940148862,0.012714885943795292,-0.003368123,0.34050975175737175,0.002326689,0.026204453726995338,2.446581451638231,9.935612354463744,-0.260762493,-0.023954362,9.935612354463744,-0.260762493,-0.023954362,-103.523098,38.79197308,-50.32243713,-60.26299694,-19.40800369,-17.68206972,-0.021136501,0.015192601703179693,4.433090318202321E-4,-24.625,0,1.5,1,13.420000076293945,0.017803261056542397,0,149.39999389648438,-86.9110079,40.4279928,Classroom
147,1.2454167415288468E-4,-9.04E-05,-5.93E-06,0.015374035511202025,0.001647043,-0.001172747,-0.94003066,0.012416359290335943,-0.003381793,0.34084700612188545,0.002106822,0.025651663,2.445870149482801,9.967837129981772,-0.25368566,-0.022212015,9.967837129981772,-0.25368566,-0.022212015,-103.5460334,38.79380325317383,-50.31328709,-60.28593277,-19.4062956,-17.67182156,-0.021255112,0.015180740632044458,1.4678123056689657E-4,-32.44444444,0,1.5,1,13.420000076293945,0.017803261056542397,0,149.39999389648438,-86.9110079,40.4279928,Classroom
148,1.1268057137076716E-4,2.8170117412160323E-5,2.3129166926718454E-4,0.004655338,-0.002469632,-1.28E-04,-0.939899761,0.012342122808388136,-0.00328872,0.34121134587861957,0.002241066,0.025447733356680685,2.445094312,9.971864085931044,-0.256239094,-0.022846855,9.971864085931044,-0.256239094,-0.022846855,-103.5232201,38.83845509,-50.28620308,-60.26311886,-19.36164358,-17.64607956,-0.021266973,0.015299352,3.840034975652194E-4,-23.875,0,1.5,1,13.420000076293945,0.017803261056542397,0,149.39999389648438,-86.9110079,40.4279928,Classroom
149,2.4315279691471058E-4,-5.49E-05,1.601250186671042E-4,-0.003258001,6.234022309479204E-4,-0.00144929,-0.939855831,0.012332569183872162,-0.003311644,0.3413325383246524,0.002194785,0.025445132561534353,2.4448370424289148,9.964053339171178,-0.253070032,-0.022955416,9.964053339171178,-0.253070032,-0.022955416,-103.4938177,38.80905319213867,-50.37733707,-60.23396091,-19.39019169,-17.73648163,-0.021136501,0.015216323917785895,3.1283681588337837E-4,-70.11111111,0,1.5,1,13.420000076293945,0.017803261056542397,0,149.39999389648438,-86.9110079,40.4279928,Classroom
150,2.7873612786598E-4,1.8236457903697653E-4,4.80375031135904E-4,-0.001920043,-8.06E-04,4.581821702637719E-4,-0.939742737,0.012344505538422507,-0.003229294,0.3416441705041719,0.002366193,0.025410579897246315,2.444171838390017,9.961195890185902,-0.253859897,-0.023327117,9.961195890185902,-0.253859897,-0.023327117,-103.5362739,38.77050102233887,-50.41125294,-60.2760508,-19.42959757,-17.77125164,-0.021100917,0.015453546,6.330868272219324E-4,-73.77777778,0,1.5,1,13.310999870300293,0.029012188,0,149.39999389648438,-86.9110047,40.4279917,Classroom
151,3.6176392193702816E-4,3.602812439655361E-4,5.396805857353419E-4,-0.016150836,-9.84E-04,-0.002062348,-0.939487718,0.012170196040669113,-0.003005874,0.34235297881283805,0.002685833,0.024928155,2.4426617460343443,9.934781861536711,-0.249434336,-0.028902626,9.934781861536711,-0.249434336,-0.028902626,-103.527734,38.82857318878174,-50.294133,-60.26714462,-19.3712816,-17.65498568,-0.02101789,0.015631462809023926,6.923923806911244E-4,-61.375,0,1.5,1,13.310999870300293,0.029012188,0,149.39999389648438,-86.9110047,40.4279917,Classroom
152,-0.004548736,-0.002545691,-0.005912764,-0.013091319,-0.004428241,-0.001166927,-0.940401159,0.013801670615172502,-0.004121479,0.3397490168080747,0.00161936,0.02876038,2.448192939017583,9.905251993716341,-0.290466599,-0.016871723,9.905251993716341,-0.290466599,-0.016871723,-103.4730779,38.878471031188965,-50.35976902,-60.2129768,-19.32187166,-17.71830376,-0.02592839,0.012725490435858447,-0.005760052,-71,0,1.5,1,13.310999870300293,0.029012188,0,149.39999389648438,-86.9110047,40.4279917,Classroom
153,-5.05E-04,-2.47E-04,3.406648219634707E-4,-0.006192189,0.004696321,0.004651759,-0.941227454,0.015065629939691952,-0.00527399,0.337395667,2.3804476863959352E-4,0.031924618,2.4531994668337016,9.898134472300706,-0.311235372,0.002087912,9.898134472300706,-0.311235372,0.002087912,-103.4424559,38.93520141601562,-50.38807308,-60.18186672,-19.2647756,-17.74794968,-0.021884778,0.015024493340975963,4.933766159900607E-4,-94.125,0,1.5,1,13.310999870300293,0.029012188,0,149.39999389648438,-86.9110047,40.4279917,Classroom
154,4.2106948105744945E-4,-2.92E-04,0.001014125,0.004041311,-0.005383006,-0.002424836,-0.941130154,0.014695849549929493,-0.005202787,0.3376841151598588,1.3185791023221383E-4,0.031180225547800942,2.4525924215039003,9.908899260956106,-0.314409345,-0.003795412,9.908899260956106,-0.314409345,-0.003795412,-103.4627077,38.90567729949951,-50.37928898,-60.20272896,-19.29417753,-17.73953165,-0.020958585,0.014979101753639944,0.001166837,-50,0,1.5,1,13.310999870300293,0.029012188,0,149.39999389648438,-86.9110047,40.4279917,Classroom
155,4.922361384390049E-4,4.907534983307484E-4,0.002947486,5.013549212113167E-4,8.719479574740512E-4,-0.001537618,-0.940808172,0.013916618814601482,-0.004899651,0.3386171350201357,2.0494364691366022E-4,0.029508119141592563,2.450617482361284,9.908004909,-0.291613644,-0.003650216,9.908004909,-0.291613644,-0.003650216,-103.4763717,38.84418933868408,-50.37941113,-60.21663689,-19.35664158,-17.7387995,-0.020887418,0.015761935152113438,0.003100198,-61.25,0,1.5,1,13.310999870300293,0.029012188,0,149.39999389648438,-86.9110047,40.4279917,Classroom
156,5.396805857353419E-4,1.467812475205842E-4,5.752639166866113E-4,0.017471878273973188,-0.001336379,-5.66E-04,-0.940249295,0.012894807130243014,-0.004311836,0.34021483549793946,6.656893834164275E-4,0.027185835,2.447225917890234,9.937627736804554,-0.271143975,-0.007251066,9.937627736804554,-0.271143975,-0.007251066,-103.4496537,38.79917133331299,-50.37026115,-60.18991898,-19.40202555,-17.73001566,-0.020839973,0.015417962859484177,7.279757528963671E-4,-88.77777778,0,1.5,1,13.310999870300293,0.029012188,0,149.39999389648438,-86.9110047,40.4279917,Classroom
157,1.719861214492217E-4,-1.26E-04,3.4990280333146886E-4,0.012937786509689776,0.001662472,1.07145990308338E-4,-0.940055071,0.012618350705981832,-0.004181499,0.34076337675446444,7.382853197395006E-4,0.026576800163365104,2.446061243131323,9.965608780200665,-0.262825108,-0.007178468,9.965608780200665,-0.262825108,-0.007178468,-103.4333059,38.731217308044435,-50.34891087,-60.17369293,-19.46888157,-17.70964167,-0.021207668,0.015145157310135157,5.026145841591784E-4,-112.125,0,1.5,1,13.310999870300293,0.029012188,0,149.39999389648438,-86.9110047,40.4279917,Classroom
158,1.482638978010532E-4,-1.14E-04,-1.96E-04,0.003144375,1.9694329465477211E-4,-0.001092851,-0.939981205,0.012487381380232214,-0.004160741,0.3409722464755901,6.939009152967663E-4,0.026316231,2.4456188146350453,9.968728593252237,-0.262243486,-0.008528786,9.968728593252237,-0.262243486,-0.008528786,-103.4635618,38.74061100006104,-50.31389698,-60.20419296,-19.45704754,-17.67340763,-0.02123139,0.015157018462648091,-4.30E-05,-91.55555556,0,1.5,1,13.310999870300293,0.029012188,0,149.39999389648438,-86.9110047,40.4279917,Classroom
159,1.957083450973902E-4,-3.04E-04,2.5501390421781147E-4,-0.00140717,-5.21E-04,-0.00176486,-0.939947148,0.012452705,-0.004174267,0.34106723052784077,6.474569294086286E-4,0.026260196023340364,2.445417600928001,9.964181122270602,-0.26235964,-0.007971236,9.964181122270602,-0.26235964,-0.007971236,-103.4304997,38.779041137695316,-50.43467693,-60.17052078,-19.42203362,-17.79418768,-0.021183945,0.014967241,4.077257070853149E-4,-93.44444444,0,1.5,1,13.310999870300293,0.029012188,0,149.39999389648438,-86.9110047,40.4279917,Classroom
160,2.0756945692147446E-4,-2.68E-04,2.7873612786598E-4,-0.002415657,-0.002072477,-0.001759034,-0.939884356,0.012436583195134852,-0.004144505,0.3412411756885862,6.972685511657987E-4,0.026209449323201642,2.4450470915118467,9.959810812496444,-0.26310595,-0.008900487,9.959810812496444,-0.26310595,-0.008900487,-103.4807639,38.72828926086426,-50.3737989,-60.22102898,-19.47229774,-17.73379757,-0.021172084,0.015002823959204178,4.3144793186372925E-4,-84,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
161,2.9059723742957255E-4,-2.33E-04,8.895832963866516E-5,-0.01426932,-0.002203095,-0.001221898,-0.939862206,0.012534439319618118,-0.004116997,0.3412987754761594,8.17399142814113E-4,0.026374537353087396,2.444922032865506,9.936457365461923,-0.265042857,-0.009606138,9.936457365461923,-0.265042857,-0.009606138,-103.4806421,38.72950912475586,-50.32890289,-60.22066307,-19.47071161,-17.68951168,-0.021089056,0.015038407326323314,2.4167015567620837E-4,-93.66666667,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
162,2.3494125343859196E-4,-1.41E-04,2.3494125343859196E-4,-0.015795799,-0.002315848,-0.002139908,-0.939952991,0.012735470690621207,-0.004204369,0.34104029977550876,7.830741020510546E-4,0.026812409,2.4454702459848843,9.903059570534715,-0.268393971,-0.009736814,9.903059570534715,-0.268393971,-0.009736814,-103.5032116,38.76342540740967,-50.35793915,-60.24323296,-19.43777153,-17.71720566,-0.021144712,0.015130216873680742,3.8765305418145057E-4,-104.625,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
163,7.709722685654765E-5,-9.04E-05,1.3640278597696893E-4,-0.002709194,-0.00218227,6.229736507662292E-4,-0.939958131,0.012866893557162539,-0.00420733,0.34102118073157894,8.666533276040867E-4,0.027061559513066578,2.445508463868817,9.902385906108375,-0.270420902,-0.00804093,9.902385906108375,-0.270420902,-0.00804093,-103.4886935,38.77428307,-50.36794304,-60.22895897,-19.4247176,-17.72781963,-0.021302556,0.015180740677254292,2.891145882793494E-4,-101.4444444,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
164,1.6012501640661248E-4,-3.04E-04,1.1268056684978379E-4,0.00269001,-9.54E-04,-0.001793328,-0.939979717,0.012869599,-0.004270935,0.34096073959637613,7.471357369388553E-4,0.027110058705783584,2.445638444,9.907090159295832,-0.269593286,-0.009272188,9.907090159295832,-0.269593286,-0.009272188,-103.4274497,38.748297157287595,-50.31560516,-60.16722694,-19.45180162,-17.67548157,-0.021219529,0.014967241,2.653923674567955E-4,-126,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
165,2.0756945692147446E-4,-1.93E-05,4.447916911426678E-4,0.001134835,-1.44E-04,-0.001512445,-0.939928541,0.012773248023416811,-0.004270622,0.34110531558110874,6.860576765566558E-4,0.026928567,2.445332589658719,9.909175196897637,-0.267069788,-0.008389399,9.909175196897637,-0.267069788,-0.008389399,-103.4851559,38.724629402160645,-50.37453094,-60.22505493,-19.47412767,-17.73440758,-0.021172084,0.015251907330114865,5.975035047475068E-4,-117.6666667,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
166,7.709722685654765E-5,-2.09E-04,-5.34E-05,0.011155045148238394,6.236080984467441E-4,-2.01E-04,-0.939847026,0.012697984,-0.004196635,0.3413337147930293,7.803814194065709E-4,0.026736412378190792,2.444846333809269,9.926351547241211,-0.264631227,-0.007937729,9.926351547241211,-0.264631227,-0.007937729,-103.4778355,38.720115165710446,-50.29632885,-60.21773491,-19.47888563,-17.6558396,-0.021302556,0.015062129549971484,9.933679174740338E-5,-111.875,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
167,-2.79E-04,-5.06E-04,-0.00234257,0.017967483,0.001001073,0.001063493,-0.939961909,0.013209421784409042,-0.004394911,0.34099433057516526,7.462632405428089E-4,0.027833447981517292,2.445563008484331,9.964939034100874,-0.276153222,-0.006127252,9.964939034100874,-0.276153222,-0.006127252,-103.4517277,38.80966320037842,-50.32585297,-60.19187103,-19.38982553,-17.68548561,-0.02165839,0.014765601709159543,-0.002189858,-98.66666667,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
168,-0.001891847,-0.001596802,0.001737653,8.962223830732327E-4,-0.001589008,-0.00471633,-0.940057481,0.013164821,-0.004924382,0.3407243568341709,-2.88E-04,0.028110176,2.4461501107632535,9.964442411,-0.281301858,-0.002204068,9.964442411,-0.281301858,-0.002204068,-103.4566074,38.806491203308106,-50.31963093,-60.19699467,-19.39311956,-17.67938559,-0.023271501,0.013674379489158542,0.001890365,-95.625,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
169,-8.72E-04,2.8911461257963506E-4,-1.78E-05,-0.001712679,-6.06E-04,-8.62E-05,-0.939965878,0.012697715312242508,-0.005037362,0.3409945548159405,-8.10E-04,0.027309556374127426,2.4455864799832834,9.955724836553184,-0.273127347,0.007712788,9.955724836553184,-0.273127347,0.007712788,-103.4684419,38.75195713043213,-50.40820293,-60.20809692,-19.44826351,-17.76856762,-0.022251446,0.015560296210415155,1.3492015265018762E-4,-111.5555556,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
170,-8.90E-05,-6.48E-04,4.6851391931181975E-4,-0.001274118,-3.17E-04,0.001962586,-0.93995602,0.012462444549191345,-0.005129739,0.341029352,-0.001143746,0.026930317,2.445518776051049,9.957121700916476,-0.267935154,0.013657093,9.957121700916476,-0.267935154,0.013657093,-103.3741357,38.663873291015626,-50.50751083,-60.11440083,-19.53671368,-17.86653374,-0.021468612,0.014623268435085282,6.21225715397848E-4,-128.625,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
171,1.6445887740701437E-4,-2.35E-05,-3.99E-04,-0.006424867,0.001645798,-0.003527641,-0.940046586,0.012458021,-0.005285882,0.34077737766962785,-0.001447679,0.027028116397559643,2.446058541536331,9.946545573114191,-0.267987424,0.010683488410171934,9.946545573114191,-0.267987424,0.010683488410171934,-103.3292403,38.684125061035154,-50.46822701,-60.06938305,-19.51719374,-17.82871368,-0.021215195,0.015247687,-2.47E-04,-86.77777778,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
172,-0.008059625,-1.14E-04,-0.00106157,0.005786664,-0.005999174,0.003925217,-0.940212849,0.012999096,-0.005302815,0.34029745824128677,-0.001125016,0.028056418270017338,2.4470705638811427,9.956157517664641,-0.285259887,0.015077105745926354,9.956157517664641,-0.285259887,0.015077105745926354,-103.3542498,38.63349510192871,-50.36037907,-60.09475918,-19.56696966,-17.71927963,-0.029439279,0.015157018349623507,-9.09E-04,-73.75,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
173,-7.53E-04,6.37535060059677E-5,0.001512292,0.00147701,-0.001270516,-0.002469887,-0.940404134,0.013105265940856007,-0.005222258,0.33976585714562424,-9.17E-04,0.028200824735957444,2.4481977397955736,9.955591285112993,-0.282094623,0.006600589,9.955591285112993,-0.282094623,0.006600589,-103.3956082,38.44561550140381,-50.41039883,-60.1355069,-19.75387358,-17.77088564,-0.022132835,0.015334935085757555,0.001665004,-67,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
174,5.930540088600325E-6,-3.51E-04,5.33749941664124E-5,-0.002267134,0.001776299,-0.004812479,-0.940426684,0.012698731159122244,-0.005332588,0.3397172145473147,-0.001402455,0.027510986,2.448310928437316,9.950791053401614,-0.272140018,0.009071818,9.950791053401614,-0.272140018,0.009071818,-103.3673042,38.44720119476318,-50.43967884,-60.10647076,-19.75179968,-17.80040964,-0.021373723,0.014919796,2.0608685806719135E-4,-80,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
175,1.2454165606895119E-4,-2.68E-04,-7.53E-04,-0.003139329,0.001545367,5.515107649911955E-4,-0.940456925,0.012710276340107315,-0.005298611,0.3396334104167605,-0.001333183,0.027509433533815505,2.448488170660815,9.947953022,-0.272442415,0.013531527168547304,9.947953022,-0.272442415,0.013531527168547304,-103.392924,38.41914154052734,-50.43333523,-60.13318871,-19.78132359,-17.79369965,-0.021255112,0.015002823941685367,-6.00E-04,-83.33333333,0,1.5,1,13.567000389099121,0.063408554,0,149.39999389648438,-86.9110118,40.4279894,Classroom
176,-1.84E-04,2.891146221867247E-4,4.1513893644786575E-5,-0.00953841,-0.005600732,-0.003852561,-0.940611052,0.012946508526440385,-0.005305987,0.33919739231322577,-0.001199414,0.027958387,2.4494115334112667,9.934697632650726,-0.284603603,0.008839505,9.934697632650726,-0.284603603,0.008839505,-103.4685639,38.40706333160401,-50.46188313,-60.20846291,-19.79327971,-17.82163761,-0.021563501,0.015560296233020071,1.9422572476843607E-4,-67.5,45,1.5,1,12.024999618530273,0,0,149.39999389648438,-86.9110157,40.4279825,Classroom
177,-0.005806014,-4.94E-04,7.769028018726017E-4,-0.017153573,-0.001327373,0.002380761,-0.941028384,0.013140057982171624,-0.005520608,0.33802544202619383,-0.001507818,0.028466197,2.451904649,9.896458922080623,-0.283369441,0.017089516215774602,9.896458922080623,-0.283369441,0.017089516215774602,-103.3989018,38.321053161621094,-50.40393284,-60.13941093,-19.87880159,-17.76332165,-0.027185668,0.014777462857151494,9.296146442987097E-4,-77.66666667,45,1.5,1,12.024999618530273,0,0,149.39999389648438,-86.9110157,40.4279825,Classroom
178,-0.001986736,-2.92E-04,1.6012498023874552E-4,-4.02E-04,-0.004702068,-0.003652703,-0.941614286,0.013387030731995129,-0.005507167,0.3363815149635945,-0.001365614,0.028919675360316213,2.4553937101827086,9.898964983745685,-0.291340678,0.010651544961644319,9.898964983745685,-0.291340678,0.010651544961644319,-103.4278159,38.193929252624514,-50.31035904,-60.16734898,-20.00677963,-17.6713336,-0.02336639,0.014979101753639944,3.128368294463285E-4,-70.66666667,45,1.5,1,12.024999618530273,0,0,149.39999389648438,-86.9110157,40.4279825,Classroom
179,-9.31E-04,-7.86E-05,1.7198613953315516E-4,4.340977344698119E-4,-0.002159625,0.003228059,-0.94184897,0.013380454491498401,-0.005542654,0.3357236370878312,-0.001457167,0.028930226250470262,2.456792125424135,9.899908704665101,-0.287768865,0.015898912426228953,9.899908704665101,-0.287768865,0.015898912426228953,-103.3647416,38.113287086486814,-50.36416096,-60.10561672,-20.08717752,-17.72403765,-0.022310751,0.015192601716742643,3.246979520077483E-4,-65.875,45,1.5,1,12.024999618530273,0,0,149.39999389648438,-86.9110157,40.4279825,Classroom
180,-4.93E-04,6.930767166732738E-4,-8.93E-04,0.002939967,-3.97E-05,-0.003930838,-0.942135184,0.013433347089001192,-0.005508323,0.33491802473480886,-0.001381728,0.029005703784955237,2.4585010569829207,9.906126040856815,-0.287469763,0.010140456970457838,9.906126040856815,-0.287469763,0.010140456970457838,-103.4182997,38.12365699768066,-50.30950489,-60.15856506,-20.07607557,-17.67133369,-0.021873031,0.015964258323387746,-7.40E-04,-70.22222222,45,1.5,1,12.024999618530273,0,0,149.39999389648438,-86.9110157,40.4279825,Classroom
181,1.95708360920832E-4,-8.14E-04,0.001215764,0.010500194956955401,0.001592088,0.004293458,-0.942278015,0.013458155113661174,-0.005597035,0.33451379502861245,-0.001544728,0.029111202625395023,2.459361097187672,9.922297922152918,-0.287086446,0.019554936,9.922297922152918,-0.287086446,0.019554936,-103.3703537,38.14610523223877,-50.43638508,-60.11061897,-20.05289551,-17.79699358,-0.021183946,0.014457212815296303,0.001368476,-98.25,45,1.5,1,12.024999618530273,0,0,149.39999389648438,-86.9110157,40.4279825,Classroom
