seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,microphone_dBFS,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,class
395,0.053530128,-0.066211231,-0.009897948,9.897324284303535,-0.505364721,0.2081988015329664,2.5056599689086956E-4,2.728055990798381E-4,-0.003023101,-20.44444444,-49.34472897,69.91441680908203,-62.73666889,-0.564549322,0.003452065,-0.024643076,0.8250231632908571,-0.022152291,0.044574345308310774,1.2006932554893124,9.897324284303535,-0.505364721,0.2081988015329664,-0.020365529,0.011420768211500773,-0.00210683,0.488061786,0.3201562166213989,2.5,3.9000000953674316,21.505735397338867,32.99320602416992,126.2635498046875,-86.9082032,40.4162041,8.735199833,36.37478729248047,-31.05680746,Drive
396,0.010214379690225843,-0.113519698,0.011549817488610167,9.890935703388696,-0.677842512,0.1744872978682182,-0.001172767,0.005894973,-0.002097934,-16,-49.41365925,69.99554702758789,-62.22914871,-0.563631859,0.009277689,-0.028192928,0.8254871420489932,-0.01648988,0.057035365150970165,1.1986275876610024,9.890935703388696,-0.677842512,0.1744872978682182,-0.021788862,0.017042935,-0.001181663,0.4977208375930786,0.37802115082740784,2.5,3.9000000953674316,21.342199325561523,32.98890305,126.11553955078125,-86.908065,40.4163654,8.666025844,36.45555126190185,-30.54843351,Drive
397,0.20539773552163135,-0.273783521,-0.049302265,10.11710726756316,-0.958817263,0.11703548653839299,3.928993421706181E-4,-0.003997195,0.00498315,-18.875,-47.95563705,69.86439674377442,-62.24635063,-0.563195602,0.012496654,-0.033267858,0.8255558957173986,-0.016879753,0.069060511,1.1979449188824995,10.11710726756316,-0.958817263,0.11703548653839299,-0.020223196,0.007150768,0.00589942,0.5013260245323181,0.5522680282592773,2.5,3.9000000953674316,21.023454666137695,32.951045989990234,126.034668,-86.9079298,40.4165238,10.12404779434204,36.32464530944824,-30.56526941,Drive
398,-0.169180639,-0.365999339,-0.113215616,9.759156199334894,-1.142337599,0.1037538348407783,0.005825289,-0.005171445,-0.00535974,-15.44444444,-46.42429302,70.96642242,-62.09019077,-0.561221623,0.013001706514471365,-0.038482623,0.8266632284932923,-0.021764554,0.078300345,1.1937038516535343,9.759156199334894,-1.142337599,0.1037538348407783,-0.014790807,0.005976518,-0.004443469,0.5106413960456848,0.5522680282592773,2.5408031940460205,3.9000000953674316,20.486656188964844,32.92263412475586,126.0712891,-86.9077963,40.4166793,11.656001749038696,37.42581707000733,-30.41020746,Drive
399,-0.056732331,-0.607871049,4.41205950037947E-4,9.890659836889471,-1.579681113,0.24442509109678778,-1.17E-04,-0.013047223,0.00104526,-19.375,-44.62625725,77.13266891479492,-64.24336895,-0.55802849,0.016894054,-0.046798488,0.8283129496481813,-0.024356824,0.096536527,1.186899077545092,9.890659836889471,-1.579681113,0.24442509109678778,-0.020733224,-0.00189926,0.001961531,0.5258512496948242,0.5597320795059204,2.613168239593506,3.9000000953674316,19.726926803588867,32.88056564331055,126.2073974609375,-86.907668,40.416829,13.453061723932624,43.59255123138428,-32.56326353,Drive
400,0.05048827,-0.043491973,-0.010796802,9.997802521418599,-1.094335945,0.4315618244044989,-0.001045489,-0.018548612,0.003653336,-26.66666667,-55.59918098,79.22155265808105,-73.36567474,-0.558086838,0.011208632616147112,-0.056057299,0.8278058509414012,-0.044271901,0.10551412031054497,1.188699266085258,9.997802521418599,-1.094335945,0.4315618244044989,-0.021661584,-0.007400649,0.004569607,0.5096511244773865,0.17691805958747864,2.5,3.9000000953674316,18.31113052368164,32.035518646240234,126.282959,-86.9075492,40.4169688,2.480869976580143,45.68119106292725,-41.68569092,Drive
401,-0.026726639,0.058041202,0.055758157980094834,9.941626317,-0.905607868,0.5976858596019086,-0.001931879,-0.002206167,0.002812566,-15.375,-63.03471481,55.796943016052246,-72.79508068,-0.558840256,0.00450307,-0.055016731,0.8274333951542678,-0.054314953,0.096225819,1.1906475974518118,9.941626317,-0.905607868,0.5976858596019086,-0.022547974,0.008941796,0.003728837,0.5785726308822632,0.398246169,2.5,3.9000000953674316,17.446327209472656,31.90947723388672,126.3348388671875,-86.9074352,40.4171034,-4.953931899,22.256215591430664,-41.11375509,Drive
402,0.07654066,0.097697924,0.06591584,10.007301182422824,-0.728144059,0.7138306874673344,-0.010412574,-0.006072889,0.006667427,-19,-48.00590111,62.15643672943115,-56.28055088,-0.562827677,-0.003495849,-0.052516682,0.8248919671021618,-0.065147273,0.082797653,1.2001949595016184,10.007301182422824,-0.728144059,0.7138306874673344,-0.031028669,0.005075073,0.007583698,0.6067320108413696,0.9200543165206909,2.5,3.9179999828338623,16.914966583251953,31.72075080871582,126.5427246,-86.9073275,40.4172301,10.074515824317933,28.61644142150879,-24.60007956,Drive
403,0.15671791613680644,-0.088977596,0.12581736572737834,10.114757583691524,-0.732614995,0.8463344728717437,-0.016011018,-0.00394975,0.016357956,-21,-46.9968391,63.141708564758304,-62.77009689,-0.566069473,-0.01129911,-0.046963643,0.8229231302020619,-0.071971535,0.064547539,1.207414466200523,10.114757583691524,-0.732614995,0.8463344728717437,-0.036627114,0.007198212,0.017274226781401277,0.6391067504882812,0.4060788154602051,2.5,3.9149999618530273,16.181324005126953,32.83446121,126.70489501953125,-86.9072227,40.4173516,11.08369978427887,29.60098150253296,-31.08950346,Drive
404,-0.003884473,-0.219844122,0.5902234619682275,9.966719063,-0.820784634,1.4237236667026594,-0.054215659,0.012394862,3.4545467786707923E-4,-27.44444444,-47.700047,65.41127464294433,-64.43954456,-0.580763931,-0.016480013,-0.048238472,0.8124271133570995,-0.083085595,0.059259856,1.2437230221276145,9.966719063,-0.820784634,1.4237236667026594,-0.074831755,0.023542824499670743,0.001261726,0.6577060222625732,0.5491812229156494,2.5,3.9179999828338623,15.532390594482422,32.84943389892578,126.90533447265625,-86.9071192,40.4174686,10.379271774291992,31.87103530883789,-32.76004948,Drive
405,-0.117217582,-0.28371549,0.17756931122066905,9.813636474239017,-1.265466324,1.3389149441302401,-0.068354104,0.01653439,-0.005075073,-28.375,-48.36238529,65.23278915405274,-65.16959259,-0.604333629,-0.016427804,-0.07412226,0.7930108835396258,-0.116623199,0.097826538,1.3081268442487253,9.813636474239017,-1.265466324,1.3389149441302401,-0.0889702,0.027682352360130006,-0.004158802,0.6956378221511841,0.562227726,2.5097904205322266,3.9149999618530273,14.815936088562012,35.33137512207031,127.333252,-86.9070178,40.4175766,9.717299814224242,31.69364736557007,-33.4914394,Drive
406,-0.001180065,-0.102696974,-0.128387697,9.897449160085142,-1.336315947,1.0226790389968354,-0.061450938,0.014838251023037919,1.3195476788593438E-4,-29.44444444,-48.36909512,64.15894493103028,-66.00151093,-0.629299858,-0.005757393,-0.084326601,0.7724836017321615,-0.116213434,0.12343734611295959,1.374384411330362,9.897449160085142,-1.336315947,1.0226790389968354,-0.082067032,0.025986213554646278,0.001048226,0.7312566041946411,0.5521774888038635,2.557065010070801,3.9149999618530273,13.635865211486816,39.047027587890625,127.80194091796875,-86.9069141,40.4176719,9.709979858398437,30.61882730484009,-34.32164925,Drive
407,-0.00475922,-0.025453383,-0.449117753,9.884314759263715,-1.340645679,0.11656008412337011,-0.004828043,0.011770556788318433,-5.05E-04,-32.75,-48.69995892,63.71791462,-65.79386688,-0.639281631,0.02023018,-0.068925733,0.7654957347191297,-0.057690821,0.13174121397045943,1.3953751016121645,9.884314759263715,-1.340645679,0.11656008412337011,-0.025444138,0.02291852,4.1114719743535924E-4,0.7848920226097107,0.5872818827629089,2.5,3.9159998893737793,12.035237312316895,43.98086929321289,128.1463623046875,-86.9068132,40.4177509,9.380823774337768,30.17694330215454,-34.11424938,Drive
408,-2.68E-04,-0.018239267,-0.327653249,9.918528686449365,-1.340236236,-0.674041298,0.075639793,-0.001518222,0.002255094,-30.11111111,-48.49707314,63.79916656494141,-65.02343712,-0.621846556,0.054863497,-0.041018328,0.7799913663308597,0.034879305753721265,0.13239913498892367,1.3438141982532241,9.918528686449365,-1.340236236,-0.674041298,0.055023697,0.00962974,0.003171365,0.7872443199157715,0.20615528523921967,2.5,3.884999990463257,10.550829887390137,44.999351501464844,128.6970215,-86.9067235,40.4178168,9.582855844497681,30.259049396514893,-33.34296547,Drive
409,0.009056378,0.05147287,0.1259350088036176,9.896319556004793,-1.193246057,-0.433832686,0.074797654,-0.005954278,-0.004683657,-30.44444444,-48.46925713,65.43482063293457,-63.99729477,-0.589261899,0.059585584,-0.033802936,0.8049542550901765,0.056550305264378056,0.12503402665691468,1.2602780698572549,9.896319556004793,-1.193246057,-0.433832686,0.054181558,0.005193684,-0.003767386,0.9792767763137817,0.18439088761806488,2.5,3.888000011444092,9.080747604370117,42.00170898,129.0201416015625,-86.9066432,40.4178804,9.609939861297608,31.89445930480957,-32.31743349,Drive
410,0.003377137,0.056688435448026195,0.3823003405795514,9.920806637177101,-1.074227818,0.324192955,-0.004873435,-0.005373084,0.006655566,-33.75,-48.5417252,66.17865470886231,-63.71510872,-0.576032732,0.035347147,-0.044660691,0.8153637230974956,0.006243194,0.11377119800998169,1.2297126783907992,9.920806637177101,-1.074227818,0.324192955,-0.025489529,0.005774879,0.007571837,1.1233340501785278,0.5307542085647583,2.5,3.884999990463257,7.713381290435791,37.00889205932617,129.1867676,-86.9065833,40.4179368,9.537593851089477,32.63853744506836,-32.0357354,Drive
411,-0.037853241,0.2751532008925688,0.36710602536942194,9.883373899,-0.411928485,1.124101031752466,-0.118514747,0.001577528,0.002290677,-31,-49.57433311,65.47471450805664,-65.48532845,-0.602723815,-0.009159166,-0.050777627,0.7959291338920593,-0.075733669,0.069461206,1.298688946418392,9.883373899,-0.411928485,1.124101031752466,-0.139130842,0.012725490523452499,0.003206948,1.2606089115142822,0.5521774888038635,2.5,3.888000011444092,6.683103561401367,35.99663543701172,129.37225341796875,-86.9065342,40.4179879,8.505839848518372,31.934597492218018,-33.80546741,Drive
412,-0.040771836,0.3117228457071249,0.085132378,9.803069142,0.07162206,1.1728983521461487,-0.171415305,0.006891306,-0.019984491,-27.625,-50.27156311,63.42535873413086,-67.35876091,-0.66405154,-0.032870043,-0.045976946,0.745062611,-0.109954177,0.024804468693616303,1.4572840327198067,9.803069142,0.07162206,1.1728983521461487,-0.192031401,0.018039268669242818,-0.01906822,1.3743751049041748,0.191049725,2.5,3.888000011444092,6.0703125,40.997100830078125,129.9138184,-86.906487,40.418031,7.807023835,29.886217346191405,-35.67914326,Drive
413,0.0016444,0.027928785492594425,0.12464084418920371,9.777680258149083,0.24034509625629458,1.4341167709202443,-0.193497617,-0.018407647,-0.025843538,-27.22222222,-50.125285,61.346722755432125,-69.40079659,-0.731807789,-0.052953637,-0.041433598,0.6775594886678916,-0.132918647,-0.021667816,1.6463172905720198,9.777680258149083,0.24034509625629458,1.4341167709202443,-0.214113712,-0.007259685,-0.024927267,1.379895806312561,0.22022715210914612,2.5,3.887000084,5.959958553314209,50.993919372558594,130.0043945,-86.9064337,40.4180658,7.9537898588180544,27.806117610931395,-37.72105732,Drive
414,0.10418165077283545,0.028060397,-0.153509411,9.960182319567041,0.23551298854239647,1.2931057423063852,-0.165745694,0.008326501,-2.71E-04,-27.25,-49.5761628,58.219008712768556,-71.30216675,-0.792199266,-0.052639726,-0.051555848,0.6052449264572662,-0.145777881,-0.020774515,1.835316921900777,9.960182319567041,0.23551298854239647,1.2931057423063852,-0.18636179,0.019474463140053983,6.449480023397838E-4,1.3565865755081177,0.2545584440231323,2.5,3.9000000953674316,6.389318466186523,61.99238204956055,129.842041,-86.9063695,40.4180925,8.503765830993652,24.678769550323487,-39.62193916,Drive
415,-0.056544526,-0.097203969,-0.425799933,9.874217866693886,0.2871561400248732,0.2228316087953891,-0.026579269,0.016142973278477354,-0.004410851,-31.33333333,-49.72561291,55.760708808898926,-71.44710243,-0.82270857,-0.034389078,-0.015813239,0.5670089594368796,-0.065150439,-0.038569151,1.933360953932827,9.874217866693886,0.2871561400248732,0.2228316087953891,-0.047195364,0.027290935971710867,-0.00349458,1.1952654123306274,0.4201190173625946,2.5,3.9000000953674316,6.827735424041748,72.98897552490234,129.8359375,-86.9062972,40.4181121,8.354559831619262,22.22120159,-39.76736298,Drive
416,0.046797983854719734,-0.275081778,-0.690118617,9.977170212754926,-0.269642654,-1.194840306,0.13831390722573383,0.017922139970712292,0.001235038,-34.75,-49.831021,57.01145290374756,-70.59737274,-0.807496411,0.014919017595531435,0.020267100283057764,0.5885952942579695,0.050550299,-5.97E-04,1.8816493761192248,9.977170212754926,-0.269642654,-1.194840306,0.1176978132135949,0.029070102862869072,0.002151309,1.155624270439148,0.16278821229934692,2.5,3.9000000953674316,7.369739532470703,75.99880981445312,130.10906982421875,-86.9062141,40.4181268,8.249151854515075,23.47048152923584,-38.91775536,Drive
417,-0.031766003,-0.246453639,-0.372541923,9.898862857085009,-0.466462368,-1.996114505,0.2409599695390868,-0.001162389,-0.006557712,-31.88888889,-49.87616089,60.727938957214356,-68.03854515,-0.740541239,0.062338047,0.052458635,0.6660076188809664,0.16178423470085107,0.021819614,1.6748317144449474,9.898862857085009,-0.466462368,-1.996114505,0.2203438747855066,0.009985574,-0.005641441,1.2558314800262451,0.18384777009487152,2.5,3.9000000953674316,7.409978866577148,70.00293731689453,130.13653564453125,-86.9061279,40.4181485,8.204011821746827,27.188187522888185,-36.35880512,Drive
418,0.016666033,-0.234600503,-0.224374638,9.963498587747223,-0.390985477,-2.268003834,0.28889072317521547,-0.009868445,0.001590872,-27.33333333,-49.97595695,65.06089088439941,-64.99366871,-0.641014531,0.082578769,0.059121651086703086,0.7595123862757266,0.20285941399995563,0.015694900189788596,1.4003600287205964,9.963498587747223,-0.390985477,-2.268003834,0.2682746258175489,0.001279518,0.002507142,1.167325735092163,0.5249761939048767,2.5,3.9000000953674316,7.231350898742676,57.029598236083984,129.9268798828125,-86.9060533,40.4181818,8.102751841545105,31.52004140853882,-33.3138073,Drive
419,-0.051983833,-0.294381872,-0.293980969,9.893941231144284,-0.130626627,-2.734229655,0.35031942169643143,-0.006571056,-0.002999379,-27.125,-50.11967293,68.94512664794922,-60.33802677,-0.50381424,0.099018448,0.067416956,0.8537730065364282,0.2394922971725464,-0.015956982,1.068126363082997,9.893941231144284,-0.130626627,-2.734229655,0.3297033240494219,0.004576907,-0.002083108,1.1842849254608154,0.16278821229934692,2.5,3.9000000953674316,7.239879131317139,42.00650405883789,129.8787841796875,-86.9059931,40.4182288,7.9606218433380125,35.40549732208252,-28.65828745,Drive
420,0.063298638,-0.723942751,-0.180172235,10.044055994274547,-0.549315419,-2.927197445,0.3069155060354835,-0.014648587,0.009056985,-27.22222222,-50.2810791,71.76430297851563,-54.47726883,-0.333237904,0.12295044621882531,0.053037665999279573,0.9317523137881205,0.2687882503064779,-0.017202445,0.6892389976061307,10.044055994274547,-0.549315419,-2.927197445,0.2862994116372787,-0.003500625,0.009973256,1.3191319704055786,0.41725292801856995,2.5,3.9000000953674316,7.227565288543701,23.02352523803711,129.7005615234375,-86.9059564,40.41829,7.799581861495971,38.224429283142086,-22.79765162,Drive
421,-0.114109724,-1.068795214,0.127162399,9.971797987,-0.884818776,-1.888291351,0.37882167094576996,-0.078041669,0.027222733890402664,-44.5,-38.55016949,75.32633666992187,-43.48067699,-0.178426037,0.095361798,0.027433284368474507,0.9771219769727837,0.19714998461089087,-0.017918028,0.36287850459802495,9.971797987,-0.884818776,-1.888291351,0.35820557861995783,-0.066883327,0.028143453,1.3452354669570923,0.7930952310562134,2.5,3.9070000648498535,7.016024589538574,2.0116567611694336,129.809082,-86.9059511,40.4183547,19.529393606185913,41.78536521911621,-11.80081579,Drive
422,-0.019586322,-0.712242481,0.2463364907838766,10.074831694075204,-0.730647235,-1.119794528,0.32704791744935857,-0.014340084,0.030733623,-57.11111111,-32.62255541,74.42951477050781,-34.91151943,-0.014346701,0.066871869,3.8802578185743753E-4,0.9967612682036984,0.13448666889690658,0.001830876,0.028816652959506524,10.074831694075204,-0.730647235,-1.119794528,0.3064318226957784,-0.003192122,0.031649894,1.4127262830734253,1.2509596347808838,2.5,3.937000036239624,6.702254772186279,344.0771789550781,130.0616455078125,-86.9059759,40.4184154,25.456641597747804,40.889275245666504,-3.230559936,Drive
423,-0.004579405,0.013786585477081318,0.021694031155225144,10.068940162658691,0.011066804353434306,-1.014812765,0.3261939165661636,-7.83E-04,0.033212596,-52.25,-34.16146332,70.07887283325195,-31.87811121,0.12385929654379493,0.051057028,-0.006808629,0.9900753480716816,0.10229605414624353,9.496266426952574E-4,-0.248976569,10.068940162658691,0.011066804353434306,-1.014812765,0.3055778249953557,0.010365129228640637,0.034128867,1.3655245304107666,0.22627416253089905,2.5,3.937000036239624,6.230216026306152,325.01226806640625,130.20867919921875,-86.9060214,40.4184601,23.919197635650633,36.53899902,-0.197517995,Drive
424,0.066428185,-0.140574551,-0.240625662,10.162375866788105,0.6668628297963188,-1.427481321,0.3502008090320143,0.002787361,0.033639596,-39.22222222,-34.96385742,63.958377037048336,-28.49834555,0.2667164801104555,0.066939995,0.022351634010527897,0.9602030509883918,0.11694304247214957,-0.079110914,-0.537245461,10.162375866788105,0.6668628297963188,-1.427481321,0.32958471485711993,0.013935323828917214,0.034555866618107244,1.3863873481750488,0.16278821229934692,2.5,3.944999933242798,6.249823093414307,306.0080871582031,130.5018310546875,-86.9060828,40.4184921,34.556743202209475,26.436911449432372,5.034573907,Drive
425,-0.02317136,-0.15232424,0.33594883790293945,10.064760874776008,0.9615604235130606,-0.397618011,0.2194676345702514,-0.021373723,0.025562178352011314,-31,-35.24958138,57.12881690979004,-27.48184151,0.38272618118999074,0.055251721039559075,0.036745187,0.921062775,0.074098109,-0.109569208,-0.78362714,10.064760874776008,0.9615604235130606,-0.397618011,0.1988515398166712,-0.010225761,0.026478449600405123,1.398719310760498,0.41109609603881836,2.5,3.937000036239624,7.185300350189209,286.0211181640625,130.5334473,-86.9061646,40.4185079,75.16785842895507,4.058329924941063,14.016579694747925,Drive
426,-0.16700873,-0.064118791,0.6987207107819043,9.791148556088938,1.0667110397977737,0.36134816064200936,0.16058234616111106,0.060024553,-0.016586853,-17,-41.70033127,52.59480903625488,-33.61051126,0.44877000468281597,0.040291003,0.042663445588774405,0.8913250141418897,0.033956738,-0.112752469,-0.930968689,9.791148556088938,1.0667110397977737,0.36134816064200936,0.1399662524748307,0.071182795,-0.015664709,1.3069411516189575,0.7121797800064087,2.5,3.940000057220459,8.198604583740234,271.0093078613281,130.8253173828125,-86.9062591,40.4185065,64.55995880126953,-1.585389982,9.829051795005798,Drive
427,0.010354246,-0.072434549,0.4312101735652072,9.972645926,0.927573052,0.8516938599567969,-0.002026767,-0.0070455,0.002053455,-13.75,-45.96923313,51.60807281494141,-36.38637726,0.4522280967929988,0.003885774,0.053951191,0.8901347465885495,-0.042123477,-0.099921483,-0.94220726,9.972645926,0.927573052,0.8516938599567969,-0.022642862,0.004102462,0.002969726,1.1395970582962036,0.2280350923538208,2.5,3.933000087738037,9.328909873962402,260.0057678222656,130.8597412109375,-86.9063615,40.4184955,60.29044689178467,-2.571637967,7.054039865,Drive
428,0.086649663,-0.087528954,0.16451043469234577,10.03802462457453,0.8315407118751007,0.9366680998852458,-0.00664074,4.981667282584223E-4,0.012396344384947086,-15.44444444,-45.9761871,51.43715087890625,-36.41041126,0.42609978329788134,-0.015275305,0.05796074,0.902630956,-0.077384378,-0.091822049,-0.885653405,10.03802462457453,0.8315407118751007,0.9366680998852458,-0.027256835,0.011646129288688049,0.013312615324783781,1.1079391241073608,0.19798989593982697,2.5,3.9040000438690186,10.509186744689941,260.0000305175781,131.00787353515625,-86.9064825,40.4184793,60.283615036010744,-2.742925951,7.029273858070374,Drive
429,-0.030281734,-0.170964835,0.6799954482652608,10.014581328456842,0.7999955292574121,1.8622868280966305,-0.127232663,-0.008196028,0.009051511,-14.66666667,-46.94498909,50.81446319580078,-36.50166725,0.361711521,-0.037050464,0.065627736,0.9288823500420283,-0.117184634,-0.095684356,-0.748248929,10.014581328456842,0.7999955292574121,1.8622868280966305,-0.147848761,0.002951934,0.009967782,0.9880706667900085,0.20518285036087036,2.5,3.9030001163482666,11.27942180633545,260.99932861328125,131.1601563,-86.906608,40.4184633,59.31481285095215,-3.365735924,6.939603824615478,Drive
430,0.035195489531581844,-0.125983846,0.10523806671494419,10.014676039035503,0.7196241532667325,1.6760917311677566,-0.07459305,0.020626473340015966,0.007307927,-22.875,-46.95767715,52.44462692260742,-35.94766518,0.301520771,-0.06158962,0.06368181,0.9491701571686754,-0.156553449,-0.083797862,-0.621753884,10.014676039035503,0.7196241532667325,1.6760917311677566,-0.095209144,0.031774436,0.008224198,0.8678532242774963,0.2126029133796692,2.5,3.9040000438690186,11.999345779418945,267.9961242675781,131.5115966796875,-86.9067434,40.4184537,59.30139289855957,-1.735571949,7.492629837989807,Drive
431,-0.020277736,-0.029103446,-0.353558031,10.004493120804574,0.8139691509089424,0.639534125,-0.00802849,0.006820139,0.006726733,-13.88888889,-46.73673496,53.101596946716306,-35.08549129,0.2578895282976836,-0.036998378,0.053064145,0.96392007,-0.099201111,-0.083152447,-0.526961408,10.004493120804574,0.8139691509089424,0.639534125,-0.028644585,0.017968102,0.007643004,0.8276872038841248,0.16278821229934692,2.5,3.9030001163482666,12.429780006408691,271.9977722167969,132.0808105,-86.9068867,40.418452,59.52355469,-1.078479965,8.355291824,Drive
432,0.045903585,-0.02097602,-0.099925876,10.043797511498905,0.8680573979627739,0.48059726687310966,3.098715955698953E-4,0.015514334347279906,0.009193844,-14.25,-46.93437496,53.07463474273682,-34.85686333,0.23228991364391105,-0.018037242,0.049763271096840644,0.9711688467599813,-0.058410452,-0.088332948,-0.472129259,10.043797511498905,0.8680573979627739,0.48059726687310966,-0.020306223,0.026662297,0.010110115179751357,0.784977376,0.16278821229934692,2.5,3.9000000953674316,12.87978744506836,272,132.8572998046875,-86.9070349,40.4184551,59.32542678833008,-1.10507597,8.583675804138183,Drive
433,-0.058144148,-0.025120187,-0.017502301,9.940601275,0.8819874577151919,0.4248276548188867,-0.003911772,-0.004181954,0.001186453,-13.88888889,-47.11298309,52.52697700500488,-34.35129528,0.2070278859195801,-0.012144865,0.048789285911390416,0.9770126365698301,-0.044137188,-0.090441622,-0.419617604,9.940601275,0.8819874577151919,0.4248276548188867,-0.024527867,0.006966008,0.002102724,0.7979329824447632,0.18439088761806488,2.5,3.9000000953674316,13.34971809387207,272,133.4583740234375,-86.9071947,40.4184604,59.14645286560059,-1.652611954,9.088755865097045,Drive
434,-0.015310889,-0.007725064,-0.00136915,9.897330071162251,0.8552889013753354,0.46199771588288463,-0.00205049,-9.96E-04,-0.001777684,-12.5,-46.904729,52.63250701904297,-34.63396938,0.18243630143623907,-0.014971322,0.046894739,0.9819600003436931,-0.046714848,-0.086748534,-0.369415051,9.897330071162251,0.8552889013753354,0.46199771588288463,-0.022666585,0.010151629244063267,-8.61E-04,0.7236810326576233,0.41725292801856995,2.5,3.9000000953674316,13.76870346069336,272.0001525878906,134.3444824,-86.9073559,40.4184657,59.35580451965332,-1.547691972,8.806569824,Drive
435,-0.014110602,-0.025195235,-0.024322256,9.899380220950228,0.7945768321023404,0.4157209925859877,0.001982288,1.1861120866050997E-5,-0.001635351,-13.11111111,-47.086021,52.907860946655276,-34.43144943,0.1596438065894599,-0.015245104,0.044216941,0.9860457806911284,-0.044361192,-0.082424386,-0.32285114,9.899380220950228,0.7945768321023404,0.4157209925859877,-0.018633807,0.011159823716898422,-7.19E-04,0.6655060052871704,0.5780138373374939,2.5,3.9000000953674316,14.137825012207031,272.0002746582031,135.0925293,-86.9075176,40.4184709,59.17402488708496,-1.272337986,9.008357858657837,Drive
436,-0.162873166,-0.027072907,0.007093802,9.760826871945309,0.7625425311808403,0.5244307972204226,4.996493508478681E-4,-0.004068361,-0.00984324,-12.75,-47.14153111,52.67789100646973,-34.88541122,0.13865425690863897,-0.020253132,0.042964004739684966,0.9891723776326596,-0.052198404,-0.079503888,-0.280594996,9.760826871945309,0.7625425311808403,0.5244307972204226,-0.020116446,0.007079601,-0.008926969,0.6545836925506592,0.9323626160621643,2.5,3.9189999103546143,14.484762191772461,272.0007019042969,135.97467041015625,-86.9076911,40.4184763,59.11814884185791,-1.502307961,8.554639863967896,Drive
437,0.2348847944759628,-0.120350838,-0.08974293,10.150344955111013,0.6485798024002788,0.24092587812558422,0.001828094,0.015561778319872988,0.014460177905066391,-13.22222222,-47.27292507,52.671913108825684,-34.90249142,0.11997007347137026,-0.011981488,0.040407183,0.9918622559714085,-0.03356764,-0.077331936,-0.242035922,10.150344955111013,0.6485798024002788,0.24092587812558422,-0.018788001,0.026709741,0.015376448790086162,0.6541002988815308,0.5093132853507996,2.5,3.9159998893737793,14.737070083618164,272.00421142578125,136.8924560546875,-86.9078638,40.4184817,58.9866328,-1.508285961,8.537925834655761,Drive
438,-0.055867973,-0.172360796,-0.074553737,9.876631023814378,0.49119363703484675,0.31931985920132366,0.006560677,-0.016949529,-0.006249323,-14.875,-48.202687,53.02034492492676,-34.90846943,0.10134458787811612,-0.016144786,0.035500880674395746,0.9940693013876387,-0.039420507,-0.067372294,-0.204519619,9.876631023814378,0.49119363703484675,0.31931985920132366,-0.014055418,-0.005801566,-0.005333052,0.6241778135299683,0.4810405373573303,2.5,3.9159998893737793,14.943965911865234,272.0063171386719,137.9459228515625,-86.908036,40.4184873,58.057358779907226,-1.159853983,8.530971822738648,Drive
439,0.002513543,-0.345804395,-0.008447206,9.912183604194123,-0.082584325,0.3705942141235743,0.006525094,0.008148584,-0.003272184,-18.33333333,-47.35442101,52.560039024353024,-34.48586128,0.086800908,-0.017906778,0.014993560904647152,0.9958958243860782,-0.038370627,-0.026748734,-0.174425729,9.912183604194123,-0.082584325,0.3705942141235743,-0.014091001,0.019296546570631196,-0.002355913,0.6182279586791992,0.6435060501098633,2.5,3.9189999103546143,15.081185340881348,272.0083312988281,138.9394531,-86.9082133,40.4184929,58.90562496185303,-1.620037972,8.953701897,Drive
440,-0.012948568,-0.20539391,0.060211884001126655,9.830246823505291,-0.558834435,0.4378400802322962,-0.001961759,0.004463884,-0.006895526,-20.88888889,-47.53876324,53.19700099945069,-34.67630337,0.073238418,-0.020336839,-0.016423779,0.9969365103886678,-0.038240682,0.035724466,-0.145958745,9.830246823505291,-0.558834435,0.4378400802322962,-0.022577854,0.015611846524384769,-0.005979255,0.596147895,0.47381430864334106,2.5,3.9159998893737793,14.830240249633789,271.0319824,139.953125,-86.9083902,40.4184975,58.721160888671875,-0.983197984,8.764235830307006,Drive
441,-0.045007428,-0.031563443,-0.028279382,9.778751855,-0.643779639,0.2961118021545914,-0.002548656,-0.001791028,-0.008431768,-18.5,-47.29000542,53.640349044799805,-34.69862938,0.055618373,-0.018180394,-0.030134023,0.9978122010971736,-0.033015927,0.062210673,-0.110339591,9.778751855,-0.643779639,0.2961118021545914,-0.023164751,0.009356935,-0.007515497,0.6738871932029724,0.43840619921684265,2.521256685256958,3.9159998893737793,14.059595108032227,270.99114990234375,140.769043,-86.9085623,40.4185011,58.96979671478272,-0.539605994,8.742031807899474,Drive
