seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,microphone_dBFS,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,class
247,9.943946597645583,0.10156138291473961,0.17548624411659333,45,1.5,5.391674041748047,61.85300064086914,0.2652129530906677,245.84498596191406,155.1999969482422,-86.910156,40.4246909,9.943946597645583,0.10156138291473961,0.17548624411659333,-49.70963093,-20.70840155,8.974075832366943,-0.020958584,0.012725490507063935,7.635590555914904E-4,0.020907522405235513,0.002607753,-8.62E-05,1.1564584028482148E-4,5.0409748987520786E-5,0,0.9735243523005143,0.00283512,0.009746422,0.22835779146662036,-0.0176837,-0.009971629,-2.680875517,-41.625,-112.8296236,5.092279911,-18.08576773,Garage
248,9.961201593713852,0.10191566039111863,0.17545430065648068,45,1.5,16.858163833618164,42.08599853515625,13.628652572631836,98.09877777,164.29998779296875,-86.909118,40.4245803,9.961201593713852,0.10191566039111863,0.17545430065648068,-49.70706905,-20.75805571,9.019093847,-0.020946723,0.012962712788755455,7.754201679806976E-4,0.008493998,5.88016819606707E-4,0.001514107,1.2750695210890574E-4,2.8763199112043507E-4,1.1861111824084254E-5,0.9735472011334688,0.002963273,0.009665154,0.22826219820281834,-0.017467949,-0.010182339,-2.681072858,-41.33333333,-112.8276722,5.041527910232544,-18.04074965,Garage
249,9.930385385902182,0.09850066,0.17361322193614487,45,1.5,16.858163833618164,42.08599853515625,13.628652572631836,98.09877777,164.29998779296875,-86.909118,40.4245803,9.930385385902182,0.09850066,0.17361322193614487,-49.68535282,-20.72840965,8.971391811,-0.02091114,0.012393379,8.70309059182634E-4,-0.015108321,-0.002507523,-0.001038575,1.630902875811585E-4,-2.82E-04,1.0675000641675828E-4,0.973532173,0.002940812,0.009703709,0.22832493802297463,-0.017552626,-0.010157332,-2.680944026,-41,-112.8057121,5.070929918289185,-18.08857355,Garage
250,9.903286126943735,0.097254436,0.17518510322014874,45,1.5,16.858163833618164,42.08599853515625,13.628652572631836,98.09877777,164.29998779296875,-86.909118,40.4245803,9.903286126943735,0.097254436,0.17518510322014874,-49.74854893,-20.73780359,9.004941769,-0.021029751,0.012844101634346744,8.821701743974558E-4,-0.012445681,-8.08E-04,7.931504000737829E-4,4.447916934031595E-5,1.6902086835860917E-4,1.1861111824084254E-4,0.9735630415018323,0.002811705,0.009666729,0.22819648003115237,-0.017540848,-0.009886739,-2.681205842,-44.875,-112.8684203,5.062755889892578,-18.05502369,Garage
251,9.904206525932238,0.096796065,0.17373228192474077,45,1.5,16.858163833618164,42.08599853515625,13.628652572631836,98.09877777,164.29998779296875,-86.909118,40.4245803,9.904206525932238,0.096796065,0.17373228192474077,-49.65790283,-20.79502153,8.980541801452636,-0.021053473,0.012749212748796037,7.991423927591119E-4,-0.001423688,0.001238375,-8.43E-05,2.0756942301409914E-5,7.413197376593514E-5,3.558333547225276E-5,0.9735701304037594,0.002778531,0.009659078,0.2281669822422046,-0.017541382,-0.009818115,-2.681265912,-41.44444444,-112.7782621,5.0040739107131955,-18.07930162,Garage
252,9.939489059077884,0.10221185861042366,0.17487351936333387,45,1.5,16.858163833618164,42.08599853515625,13.628652572631836,98.09877777,164.29998779296875,-86.909118,40.4245803,9.939489059077884,0.10221185861042366,0.17487351936333387,-49.65204689,-20.81612761,9.081923761367797,-0.021100917,0.012891546081643081,7.398368325084448E-4,0.019026182,0.001491153,0.001906378,-2.67E-05,2.1646532356666708E-4,-2.37E-05,0.973582432,0.002847045,0.009615422,0.2281154747148162,-0.017425633,-0.009930686,-2.681372247,-42.875,-112.7725282,4.984553923606873,-17.97791965,Garage
253,9.962615827912266,0.10156138221059645,0.17472832299117902,45,1.5,5.6063008308410645,60.00400161743164,8.963189125061035,276.0266418457031,155.1999969482422,-86.909873,40.4246447,9.962615827912266,0.10156138221059645,0.17472832299117902,-49.60654114,-20.87078356,9.094611835479736,-0.021077195,0.012772934945318306,7.51697944332529E-4,0.010067282371150637,-5.90E-04,0.001745817,-2.97E-06,9.785420758631623E-5,-1.19E-05,0.9735407667252624,0.002962398,0.00967957,0.22828907671483975,-0.017496141,-0.01018769,-2.681017765,-44.44444444,-112.7270221,4.929531908035278,-17.96523163,Garage
254,9.930951525864092,0.09923535,0.17346802632351524,45,1.5,5.6063008308410645,60.00400161743164,8.963189125061035,276.0266418457031,155.1999969482422,-86.909873,40.4246447,9.930951525864092,0.09923535,0.17346802632351524,-49.58348335,-20.83040144,9.384483880996704,-0.021077195,0.012832240545127577,7.516979432022832E-4,-0.01537948,-6.13E-04,-8.07E-04,-2.97E-06,1.5715976105550828E-4,-1.19E-05,0.973567518,0.002973946,0.009617764,0.2281774023493517,-0.017371677,-0.010179969,-2.681246744,-42.875,-112.7029878,4.970157942771912,-17.67572567,Garage
255,9.909285489795277,0.096284976,0.17274204800719195,45,1.5,5.6063008308410645,60.00400161743164,8.963189125061035,276.0266418457031,155.1999969482422,-86.909873,40.4246447,9.909285489795277,0.096284976,0.17274204800719195,-49.49320316,-20.50978561,9.286517858505249,-0.021050736,0.012440139553151451,5.873531173654975E-4,-0.01083772,-0.001093924,2.4810777260706975E-4,2.3494125343859196E-5,-2.35E-04,-1.76E-04,0.9735929891467094,0.002792056,0.009605342,0.22807150735304907,-0.017431525,-0.009818224,-2.681461735,-39.22222222,-112.612952,5.290773844718933,-17.77308155,Garage
256,9.906976875749606,0.095657731,0.17413302145681334,45,1.5,5.6063008308410645,60.00400161743164,8.963189125061035,276.0266418457031,155.1999969482422,-86.909873,40.4246447,9.906976875749606,0.095657731,0.17413302145681334,-49.5360252,-20.58688965,8.902949838638305,-0.021160223,0.012583157183258857,7.635590550263675E-4,-0.002472618,3.5693680921804557E-4,-3.42E-04,-8.60E-05,-9.19E-05,0,0.9735792429701796,0.002675662,0.009663701,0.22812912779525646,-0.017597682,-0.009619235,-2.68134231,-52.375,-112.655164,5.214035897254944,-18.15689352,Garage
257,9.942096756499948,0.10188371658628101,0.17406913587479916,45,1.5,5.6063008308410645,60.00400161743164,8.963189125061035,276.0266418457031,155.1999969482422,-86.909873,40.4246447,9.942096756499948,0.10188371658628101,0.17406913587479916,-49.62959877,-20.74670959,8.882331848144531,-0.021172084,0.012820379446866443,7.991423938893577E-4,0.019627191488025258,0.003956676,-7.07E-05,-9.79E-05,1.4529864471044066E-4,3.558333547225276E-5,0.9735647492038394,0.002804389,0.009664735,0.22818938997185345,-0.01754038,-0.009871453,-2.681220288,-49.88888889,-112.7495918,5.052995915412903,-18.17751167,Garage
258,9.964285544978763,0.10262711753716096,0.17385424615688694,45,1.5,8.259611129760742,74.47599792480469,6.456307411193848,282.46087646484375,155.1999969482422,-86.9102079,40.4247139,9.964285544978763,0.10262711753716096,0.17385424615688694,-49.70426285,-20.78806763,8.965779867172241,-0.021243251,0.012749213,7.635590544612446E-4,0.011194969843892217,7.07050224820387E-4,5.016763812129937E-4,-1.69E-04,7.413197037519761E-5,0,0.9735534214279027,0.002999627,0.009642676,0.2282361676102703,-0.017407863,-0.010242391,-2.681126597,-51,-112.8252319,5.010661902427674,-18.09418566,Garage
259,9.937337774496813,0.10026847199836854,0.17467892872026333,45,1.5,8.259611129760742,74.47599792480469,6.456307411193848,282.46087646484375,155.1999969482422,-86.9102079,40.4247139,9.937337774496813,0.10026847199836854,0.17467892872026333,-49.71512093,-20.82015354,9.021289825439453,-0.021089056,0.012630601630555195,6.923923857772307E-4,-0.013282304,-5.13E-04,3.9191247479429525E-4,-1.48E-05,-4.45E-05,-7.12E-05,0.9735398564523864,0.00297911,0.009677534,0.22829280142645234,-0.017484511,-0.010219369,-2.681010304,-50.75,-112.8345042,4.981259922981263,-18.03891953,Garage
260,9.910046327461316,0.096589887,0.1745279534059821,45,1.5,8.259611129760742,74.47599792480469,6.456307411193848,282.46087646484375,155.1999969482422,-86.9102079,40.4247139,9.910046327461316,0.096589887,0.1745279534059821,-49.78136681,-20.83174358,9.025193796157836,-0.021065334,0.012737351614367036,8.2286461245142E-4,-0.013574517,-0.001995253,3.2136625456578524E-4,8.895832737817347E-6,6.227087211406347E-5,5.930555912042127E-5,0.9735516552786225,0.002853637,0.009681768,0.22824392272430716,-0.017550521,-0.009976104,-2.681109088,-49.55555556,-112.9014819,4.968815908432007,-18.03538172,Garage
261,9.909212908698517,0.096238513,0.17415334946177538,45,1.5,8.259611129760742,74.47599792480469,6.456307411193848,282.46087646484375,155.1999969482422,-86.9102079,40.4247139,9.909212908698517,0.096238513,0.17415334946177538,-49.73769066,-20.76476568,9.001769838,-0.021183945,0.012879684965298014,8.110035006273357E-4,-0.002771665,-0.002224337,0.001441474,-1.10E-04,2.046042140030745E-4,4.7444447296337016E-5,0.9735938432147202,0.002798377,0.009601947,0.22806794753352416,-0.01742207,-0.00982892,-2.681469103,-51,-112.8576841,5.034695906639099,-18.05807375,Garage
262,9.935118730785778,0.10111708387854572,0.17292209063629502,45,1.5,8.259611129760742,74.47599792480469,6.456307411193848,282.46087646484375,155.1999969482422,-86.9102079,40.4247139,9.935118730785778,0.10111708387854572,0.17292209063629502,-49.71707279,-20.79941357,8.905145864486695,-0.021183945,0.012784796,6.330868283521782E-4,0.015015231752858578,0.002603839,7.509908919195527E-4,-1.10E-04,1.0971530810794205E-4,-1.30E-04,0.973608677,0.00277989,0.009573632,0.22800603132803463,-0.017375982,-0.0097789,-2.681595777,-52.55555556,-112.8374319,5.001145892143249,-18.15457571,Garage
263,9.964567295555929,0.10265034855031453,0.17464120635419217,45,1.5,4.3495283126831055,61.237998962402344,2.070189952850342,267.6972656,155.1999969482422,-86.9102425,40.4246866,9.964567295555929,0.10265034855031453,0.17464120635419217,-49.71011887,-20.80673355,8.974807834625244,-0.021144712,0.012863033818295943,7.400649326602713E-4,0.013900169959435096,0.003113399,0.002084785,-7.05E-05,1.879530374515945E-4,-2.35E-05,0.9735845195559355,0.002958498,0.009583963,0.22810646590705103,-0.017313632,-0.010133205,-2.681391943,-51.625,-112.8309661,4.993825922012329,-18.08540167,Garage
264,9.940029246135822,0.10021106367003968,0.174391471,45,1.5,4.3495283126831055,61.237998962402344,2.070189952850342,267.6972656,155.1999969482422,-86.9102425,40.4246866,9.940029246135822,0.10021106367003968,0.174391471,-49.72244099,-20.81356556,8.962119855880736,-0.020994167,0.012642462755942229,8.228646141467887E-4,-0.01249455,-0.002227915,6.898449173251402E-4,8.006250481256872E-5,-3.26E-05,5.930555912042127E-5,0.9735404345595721,0.00302057,0.009666258,0.2282902740159081,-0.017443658,-0.010294903,-2.68101595,-49.33333333,-112.8413359,4.985773916244507,-18.09760164,Garage
265,9.912398486461454,0.097167765,0.17303824735787307,45,1.5,4.3495283126831055,61.237998962402344,2.070189952850342,267.6972656,155.1999969482422,-86.9102425,40.4246866,9.912398486461454,0.097167765,0.17303824735787307,-49.68681686,-20.71999159,8.905511827468873,-0.021053473,0.012974573887016588,7.635590555914904E-4,-0.01315453,-0.001790191,3.8294986035059957E-4,2.07569445619016E-5,2.9949310633525686E-4,0,0.973586344,0.002871871,0.009600795,0.22809905045240828,-0.017385994,-0.009972075,-2.681406172,-48.125,-112.8071762,5.081299910545349,-18.15481972,Garage
266,9.907127945168504,0.097562697,0.17445825944537097,45,1.5,4.3495283126831055,61.237998962402344,2.070189952850342,267.6972656,155.1999969482422,-86.9102425,40.4246866,9.907127945168504,0.097562697,0.17445825944537097,-49.66790718,-20.57834969,8.864885835647582,-0.021041612,0.012571296112123624,8.228646164072804E-4,-0.00323391,2.5543773058548713E-5,0.001161414,3.26180575162317E-5,-1.04E-04,5.930555912042127E-5,0.9735807776451111,0.002798928,0.009630663,0.2281224940297673,-0.017477191,-0.009844074,-2.681357324,-50.55555556,-112.7874115,5.222453880310058,-18.19532358,Garage
267,9.933952808380127,0.098934013,0.17548708202174076,45,1.5,4.3495283126831055,61.237998962402344,2.070189952850342,267.6972656,155.1999969482422,-86.9102425,40.4246866,9.933952808380127,0.098934013,0.17548708202174076,-49.6641251,-20.57712961,8.885259857177735,-0.020923001,0.012547573852307588,9.533368459070842E-4,0.013580183381015815,0.001174975,5.0876976795566895E-5,1.5122917575707424E-4,-1.28E-04,1.8977778918534806E-4,0.9735321471992048,0.002822803,0.009732214,0.22832533586951134,-0.017661994,-0.009940569,-2.680941899,-50.375,-112.783874,5.221111879348755,-18.17494972,Garage
268,9.963603158598964,0.1046772789361534,0.17329088786562669,45,1.5,6.393941879272461,57.76900100708008,0.6282456517219543,95.66712188720703,155.1999969482422,-86.9101616,40.4246841,9.963603158598964,0.1046772789361534,0.17329088786562669,-49.6803511,-20.5610257,8.860493822097778,-0.020982306,0.012583157183258857,9.29614620563547E-4,0.015044906764354521,4.63934163156065E-4,-9.55E-04,9.192361663665297E-5,-9.19E-05,1.6605556553717955E-4,0.97351552,0.002995743,0.00972717,0.22839423768149997,-0.017572506,-0.010276247,-2.680802632,-48.44444444,-112.7999781,5.2375818681716915,-18.19947161,Garage
269,9.942642739675577,0.10107062126111999,0.17439147048783535,45,1.5,6.393941879272461,57.76900100708008,0.6282456517219543,95.66712188720703,155.1999969482422,-86.9101616,40.4246841,9.942642739675577,0.10107062126111999,0.17439147048783535,-49.67876537,-20.56736967,8.888065853118896,-0.02101789,0.012618740541336028,9.533368413861009E-4,-0.01040805,-0.001671866,-6.50E-04,5.6340281164400206E-5,-5.63E-05,1.8977778918534806E-4,0.9735082289547596,0.003048037,0.00973061,0.22842447589902046,-0.017555008,-0.010380187,-2.680741236,-48.55555556,-112.7988802,5.230383873,-18.17165571,Garage
270,9.911222402331898,0.096935453,0.17383391923696093,45,1.5,6.393941879272461,57.76900100708008,0.6282456517219543,95.66712188720703,155.1999969482422,-86.9101616,40.4246841,9.911222402331898,0.096935453,0.17383391923696093,-49.6442392,-20.57407965,8.870131855010987,-0.021041612,0.012915268323375183,8.703090574872653E-4,-0.015581353,-0.00373902,5.037494510122874E-4,3.261805525574001E-5,2.401875449543439E-4,1.0675000641675828E-4,0.9735575515089683,0.002906747,0.009655937,0.22821915178623015,-0.017476232,-0.010067288,-2.681160443,-47.375,-112.7647196,5.226479883,-18.19019964,Garage
271,9.905998239239443,0.095936506,0.17474284341323723,45,1.5,6.393941879272461,57.76900100708008,0.6282456517219543,95.66712188720703,155.1999969482422,-86.9101616,40.4246841,9.905998239239443,0.095936506,0.17474284341323723,-49.65778122,-20.57676363,8.865495805740357,-0.021121218,0.012733816115472179,7.165708017195216E-4,-0.003730297,4.143386076276119E-4,0.001372058,-4.70E-05,5.873533910534416E-5,-4.70E-05,0.9735974165109488,0.002774322,0.009599844,0.22805307576289544,-0.017429094,-0.00978085,-2.681499312,-49.88888889,-112.7778957,5.223307900428772,-18.19410357,Garage
272,9.931625319916067,0.09888688,0.17378745676533688,45,1.5,6.393941879272461,57.76900100708008,0.6282456517219543,95.66712188720703,155.1999969482422,-86.9101616,40.4246841,9.931625319916067,0.09888688,0.17378745676533688,-49.6531451,-20.58603552,8.833897867202758,-0.020923001,0.012713629417844768,8.228646158421575E-4,0.014778332,0.001511623,4.632420910214915E-4,1.512291746268284E-4,3.854862473073226E-5,5.930555912042127E-5,0.9735850217272934,0.002789063,0.009623671,0.22810481011288838,-0.017468251,-0.009821354,-2.681393457,-49.5,-112.7737477,5.214279851913452,-18.22631172,Garage
273,9.962116398857635,0.1034402131166273,0.1721583621449841,45,1.5,5.925676345825195,60.16199875,1.0427701473236084,90.35847473144531,155.1999969482422,-86.9100928,40.4246844,9.962116398857635,0.1034402131166273,0.1721583621449841,-49.66046505,-20.53272158,8.879891881942749,-0.021112778,0.012820379,7.161146099905221E-4,0.014060464877526737,0.002361078,3.8000717035775044E-4,-3.85E-05,1.452986379289656E-4,-4.74E-05,0.9735929040075506,0.002979679,0.009560364,0.22807140908773663,-0.017258388,-0.010163058,-2.681464003,-50,-112.7808237,5.267593894004822,-18.18007366,Garage
274,9.944611568,0.10104739029430648,0.17301791946141465,45,1.5,5.925676345825195,60.16199875,1.0427701473236084,90.35847473144531,155.1999969482422,-86.9100928,40.4246844,9.944611568,0.10104739029430648,0.17301791946141465,-49.70462914,-20.51600777,8.899899835586547,-0.020994167,0.012606879424990959,8.347257265359959E-4,-0.00935336,-4.79E-04,4.36773288597181E-5,8.006250255207703E-5,-6.82E-05,7.116667094450552E-5,0.9735659447688501,0.002984894,0.009618607,0.22818395350743265,-0.017368261,-0.010201786,-2.681233432,-51.5,-112.8245,5.284185862541198,-18.16018761,Garage
275,9.910975576604454,0.096192051,0.17271591281717263,45,1.5,5.925676345825195,60.16199875,1.0427701473236084,90.35847473144531,155.1999969482422,-86.9100928,40.4246844,9.910975576604454,0.096192051,0.17271591281717263,-49.72122135,-20.45256773,8.932473841,-0.020982306,0.012381518304854343,6.568090508701008E-4,-0.015858558,-0.002556517,-0.001287913,9.192361663665297E-5,-2.94E-04,-1.07E-04,0.9735609345065738,0.002844664,0.009663444,0.2282052102308829,-0.017519326,-0.00994957,-2.68118831,-50.33333333,-112.8417021,5.347991876602173,-18.12749163,Garage
276,9.906127581229576,0.096035016,0.17435969412326813,45,1.5,5.925676345825195,60.16199875,1.0427701473236084,90.35847473144531,155.1999969482422,-86.9100928,40.4246844,9.906127581229576,0.096035016,0.17435969412326813,-49.72317329,-20.49587763,8.913441858291627,-0.021219528,0.012772934972444206,7.398368296828302E-4,-0.003507697,-5.43E-04,3.957490897873073E-4,-1.45E-04,9.785420080484117E-5,-2.37E-05,0.9735847960398035,0.002734413,0.009637322,0.2281058646232179,-0.01751975,-0.009721182,-2.681390677,-50.11111111,-112.8424342,5.303339872,-18.14640165,Garage
277,9.927742745112447,0.098817186,0.17443793252544496,45,1.5,5.925676345825195,60.16199875,1.0427701473236084,90.35847473144531,155.1999969482422,-86.9100928,40.4246844,9.927742745112447,0.098817186,0.17443793252544496,-49.66034321,-20.47257555,8.883551826477051,-0.021089056,0.012832240527043643,7.754201730668038E-4,0.012660100622084534,0.002791798,8.742297882015265E-4,-1.48E-05,1.5715974975304985E-4,1.1861111824084254E-5,0.9735828724879663,0.002765956,0.009633979,0.22811383066825497,-0.017498775,-0.009781221,-2.681374698,-47.875,-112.7808242,5.3273738718032835,-18.17690157,Garage
278,9.963864530174478,0.10332405611587851,0.17386295754932662,45,1.5,5.925676345825195,60.16199875,1.0427701473236084,90.35847473144531,155.1999969482422,-86.9100928,40.4246844,9.963864530174478,0.10332405611587851,0.17386295754932662,-49.70560505,-20.47684568,8.936377830505371,-0.02112464,0.012808518330521376,6.805312716926548E-4,0.015548752349557228,0.002326107,0.001141256,-5.04E-05,1.3343752384438966E-4,-8.30E-05,0.973576519,0.002955136,0.009602447,0.22813989815202732,-0.017350824,-0.010135681,-2.681323394,-54,-112.8254758,5.3232258653640745,-18.1237097,Garage
279,9.946313265457894,0.10197664195111075,0.1735202968120575,45,1.5,4.410064697265625,32.90599822998047,2.622284173965454,295.41363525390625,155.1999969482422,-86.9102897,40.4247496,9.946313265457894,0.10197664195111075,0.1735202968120575,-49.65473125,-20.49624363,8.916247806549073,-0.020934862,0.01251199,7.872812758489213E-4,-0.007729725,-0.001523955,-3.07E-04,1.3936806393299E-4,-1.63E-04,2.3722223648168508E-5,0.973535594,0.003001525,0.009681532,0.22831052816608577,-0.017481883,-0.010265159,-2.680974233,-52.33333333,-112.7744798,5.304559874534607,-18.14371773,Garage
280,9.913577468649855,0.09707484,0.17227742198890852,45,1.5,4.410064697265625,32.90599822998047,2.622284173965454,295.41363525390625,155.1999969482422,-86.9102897,40.4247496,9.913577468649855,0.09707484,0.17227742198890852,-49.72500309,-20.47952965,8.923811826705933,-0.021121218,0.012592851291768827,6.460884301654565E-4,-0.014890762,-9.29E-04,-0.001065493,-4.70E-05,-8.22E-05,-1.17E-04,0.9735754699661181,0.002857883,0.00962817,0.2281444972524276,-0.017445217,-0.009958128,-2.681312884,-51.88888889,-112.8454836,5.319321856498719,-18.13615366,Garage
281,9.905995369,0.095982969,0.1745657047021736,45,1.5,4.410064697265625,32.90599822998047,2.622284173965454,295.41363525390625,155.1999969482422,-86.9102897,40.4247496,9.905995369,0.095982969,0.1745657047021736,-49.72451504,-20.51015165,8.805471801757813,-0.021006028,0.012595018299603924,5.975034911845567E-4,-0.005305124,2.611300464972709E-4,0.001023222,6.820139298848447E-5,-8.01E-05,-1.66E-04,0.9735955445511827,0.002707428,0.009620068,0.22806102543779946,-0.017498899,-0.009659957,-2.68148226,-50.75,-112.844874,5.290041861534118,-18.25461573,Garage
282,9.924234834689539,0.097934397,0.17335187007211944,45,1.5,4.410064697265625,32.90599822998047,2.622284173965454,295.41363525390625,155.1999969482422,-86.9102897,40.4247496,9.924234834689539,0.097934397,0.17335187007211944,-49.67046909,-20.5150317,8.897947835922242,-0.021243251,0.012867823912246713,6.449479401762625E-4,0.010730530451802374,0.001373568,6.407137634684738E-5,-1.69E-04,1.9274308296481093E-4,-1.19E-04,0.9735929474089909,0.002750803,0.009615375,0.2280717887056684,-0.017469877,-0.009742475,-2.6814607,-48.77777778,-112.7913163,5.284795861244202,-18.16201767,Garage
283,9.963031111411677,0.10585626696114366,0.17285820480110575,45,1.5,3.1646764278411865,43.292999267578125,2.4410932064056396,120.04679107666016,155.1999969482422,-86.9101346,40.4246827,9.963031111411677,0.10585626696114366,0.17285820480110575,-49.68413311,-20.49490164,8.920517873764037,-0.02091114,0.012535713,9.770590661645152E-4,0.017548598,0.003177554,-2.03E-04,1.630902875811585E-4,-1.39E-04,2.1350001283351657E-4,0.973547966,0.003042249,0.009644422,0.2282587978446368,-0.017391573,-0.010326583,-2.681080684,-50.875,-112.8044918,5.304803886413574,-18.13944765,Garage
284,9.950647904322697,0.10164894622441632,0.1736033088169419,45,1.5,3.1646764278411865,43.292999267578125,2.4410932064056396,120.04679107666016,155.1999969482422,-86.9101346,40.4246827,9.950647904322697,0.10164894622441632,0.1736033088169419,-49.74976894,-20.4706237,8.896605815887451,-0.020994167,0.012547573834223655,0.001000781,-0.00647368,-0.001420382,-5.43E-04,8.006250481256872E-5,-1.28E-04,2.3722223648168508E-4,0.9735270825404565,0.003066693,0.009684568,0.22834583321242657,-0.017457674,-0.01039407,-2.680902597,-50.25,-112.8702501,5.330301847457886,-18.16335966,Garage
285,9.913490341705026,0.099235349,0.17330831079517753,45,1.5,3.1646764278411865,43.292999267578125,2.4410932064056396,120.04679107666016,155.1999969482422,-86.9101346,40.4246827,9.913490341705026,0.099235349,0.17330831079517753,-49.69584503,-20.47257559,8.918443841934204,-0.021053473,0.012962713,7.279757144680084E-4,-0.016020821,-0.003027034,0.001392133,2.0756943431655758E-5,2.8763199451117263E-4,-3.56E-05,0.9735745677670229,0.002964346,0.00960452,0.22814800177963035,-0.017350568,-0.010154709,-2.681306899,-51.22222222,-112.8158378,5.327251863479614,-18.14188763,Garage
286,9.907061113894564,0.095355724,0.17438856541242415,45,1.5,3.1646764278411865,43.292999267578125,2.4410932064056396,120.04679107666016,155.1999969482422,-86.9101346,40.4246827,9.907061113894564,0.095355724,0.17438856541242415,-49.754771,-20.42048161,8.893555831909179,-0.020994167,0.012286629419303636,8.584479490539186E-4,-0.005328632,-8.50E-04,-3.01E-05,8.006250481256872E-5,-3.88E-04,9.488889459267403E-5,0.9735513265850475,0.00282346,0.009689751,0.22824532979900397,-0.017579827,-0.009921024,-2.681105852,-49,-112.8747646,5.379589848518371,-18.16628765,Garage
287,9.921859426405824,0.10069892030589066,0.17420561886528163,45,1.5,3.1646764278411865,43.292999267578125,2.4410932064056396,120.04679107666016,155.1999969482422,-86.9101346,40.4246827,9.921859426405824,0.10069892030589066,0.17420561886528163,-49.91678696,-20.39510569,9.047885828018188,-0.021112778,0.012678046077851531,8.110035040180732E-4,0.008849348,8.311062617209351E-4,-4.18E-04,-3.85E-05,2.965293779462865E-6,4.7444447296337016E-5,0.973536725,0.002800338,0.009727543,0.2283063102694391,-0.017663352,-0.009894348,-2.680980631,-51.55555556,-113.0370235,5.404355845451355,-18.01195765,Garage
288,9.958196065958264,0.10325436253050903,0.17467605300898692,45,1.5,3.1646764278411865,43.292999267578125,2.4410932064056396,120.04679107666016,155.1999969482422,-86.9101346,40.4246827,9.958196065958264,0.10325436253050903,0.17467605300898692,-49.77551109,-20.57090755,9.070821838378906,-0.021003748,0.012874780831715235,7.400649343393385E-4,0.016598381,0.0025651,0.001107267,7.048237603157759E-5,1.9970008109409647E-4,-2.35E-05,0.9735648677899287,0.002984742,0.009621019,0.2281884475109669,-0.01737298,-0.01020267,-2.681224238,-48.25,-112.8962358,5.229041886329651,-17.98889969,Garage
289,9.951543233927014,0.10290589317955186,0.17381649536704555,45,1.5,2.5814192295074463,61.41400146484375,0.32156556844711304,128.6280059814453,155.1999969482422,-86.9101463,40.4246846,9.951543233927014,0.10290589317955186,0.17381649536704555,-49.74037521,-20.54455563,8.924177827835083,-0.020958584,0.012701768292457734,8.584479541400248E-4,-0.004325163,-2.37E-04,3.313896002121342E-4,1.1564584028482148E-4,2.6687518557877218E-5,9.488889459267403E-5,0.9735392245274146,0.003056563,0.009660233,0.22829519602858905,-0.017415449,-0.010362334,-2.68100626,-48.33333333,-112.8606118,5.254905886650086,-18.1360317,Garage
290,9.91526462,0.098817187,0.17172277556027024,45,1.5,2.5814192295074463,61.41400146484375,0.32156556844711304,128.6280059814453,155.1999969482422,-86.9101463,40.4246846,9.91526462,0.098817187,0.17172277556027024,-49.71609722,-20.53528364,8.889895811080933,-0.021053473,0.012511990521356318,5.619201596681644E-4,-0.016493084,-0.00156018,-0.002139596,2.07569445619016E-5,-1.63E-04,-2.02E-04,0.9735491339442799,0.002924343,0.009670261,0.2282542247795364,-0.017495728,-0.010108721,-2.681088755,-50.44444444,-112.8362122,5.265641865730285,-18.17019175,Garage
291,9.907104668108005,0.097307153,0.17451633845718162,45,1.5,2.5814192295074463,61.41400146484375,0.32156556844711304,128.6280059814453,155.1999969482422,-86.9101463,40.4246846,9.907104668108005,0.097307153,0.17451633845718162,-49.69694302,-20.51698353,8.844389810562134,-0.021053473,0.012595018263436059,6.093646041388867E-4,-0.004876887,-7.17E-05,0.001395478,2.0756943431655758E-5,-8.01E-05,-1.54E-04,0.9735871640223901,0.002793113,0.009617979,0.22809587259894437,-0.017455414,-0.009826481,-2.68141181,-49.25,-112.8168136,5.281989855766296,-18.21606379,Garage
292,9.919659119385939,0.098726942,0.17449774191929743,45,1.5,2.5814192295074463,61.41400146484375,0.32156556844711304,128.6280059814453,155.1999969482422,-86.9101463,40.4246846,9.919659119385939,0.098726942,0.17449774191929743,-49.6877932,-20.55333973,8.872571868896484,-0.021041612,0.012784796052621407,7.991423961498494E-4,0.007869998,0.001718291,-1.02E-04,3.26180575162317E-5,1.0971530019622116E-4,3.558333547225276E-5,0.9735679609104267,0.002788382,0.009661504,0.22817602999580716,-0.017541524,-0.009838568,-2.681247491,-50.55555556,-112.8077856,5.245511860847473,-18.18788168,Garage
