seconds_elapsed,microphone_dBFS,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,class
10,-140.375,9.895245182,-0.25585198,-0.193682151,1.482638978010532E-4,-0.002136483,3.973472461068225E-4,45,0.5390732884407043,1.1007171869277954,6.7179999351501465,1.909010410308838,301.4082031,160.1999969482422,-86.9155229,40.3848948,-103.9385075,-9.973499746,-33.49924755,-40.81839317,-35.77418133,-6.439159894,0.002262264,-0.002121282,-0.011932493,-0.02123139,0.013745546155582064,5.50059055755801E-4,9.895245182,-0.25585198,-0.193682151,-0.995172153,0.013648849649770745,0.007898078,0.096869582,0.018371282109213107,0.025638551008209443,2.947289480746371,Home
11,-118,9.900297887,-0.257498497,-0.193473068,-4.15E-05,-0.002065316,4.4479169340315953E-4,45,0.3753664791584015,1.1107184886932373,6.077000141143799,0.2558051645755768,225.61550903320312,160.1999969482422,-86.9155139,40.3848863,-103.886902,-9.961909771,-33.53316341,-40.76715336,-35.76137135,-6.473319898,0.003538613,-0.003395281,-0.011942632,-0.021421167,0.013816712844610503,5.975034911845567E-4,9.900297887,-0.257498497,-0.193473068,-0.995176056,0.013660012210891085,0.007882871,0.096829094,0.018342134172042595,0.025664462753146596,2.947370959717093,Home
12,-127.5,9.942140790132376,-0.251191732,-0.192415151,7.709722685654765E-5,-0.001946705,5.634028116440021E-4,45,0.2475883662700653,1.120796799659729,5.488999843597412,1.519209861755371,110.49593353271484,160.1999969482422,-86.9154845,40.3848793,-103.8800697,-9.94873374,-33.52584332,-40.75983334,-35.74868336,-6.465755882,0.020484590993344206,4.209404431500481E-5,-0.0107996,-0.021302556,0.013935323976414296,7.161146122510138E-4,9.942140790132376,-0.251191732,-0.192415151,-0.995176886,0.013495174372225131,0.007883138,0.096843646,0.018310978339569083,0.025336016186522047,2.9473455484630993,Home
13,-121.2222222,9.952490047343726,-0.250174833,-0.191963036,-1.48E-04,-0.001745066,1.957083450973902E-4,45,0.2408318966627121,1.130759596824646,5.117000102996826,1.5069390535354614,147.2800750732422,160.1999969482422,-86.9154796,40.3848636,-103.8775081,-9.969473772,-33.47618927,-40.75666149,-35.76917927,-6.415857882,0.00657201,-5.80E-04,-0.009594986,-0.021527917,0.014136962836734879,3.484201558766145E-4,9.952490047343726,-0.250174833,-0.191963036,-0.995182886,0.013368245,0.007904844,0.096797859,0.018328357,0.025079982,2.947440013,Home
14,-88.125,9.944376380698195,-0.252672197,-0.194262932,1.8384723327330595E-4,-0.001673899,5.634028184254771E-4,45,0.2408318966627121,1.1407462358474731,4.850999832,1.0756049156188965,162.35743713378906,160.1999969482422,-86.9154796,40.3848559,-103.95632,-9.990213757,-33.61600143,-40.83596111,-35.7915052,-6.556401858,-0.005331401,-0.003129054,-0.010606792,-0.021195806,0.014208129489595451,7.161146071649076E-4,9.944376380698195,-0.252672197,-0.194262932,-0.99517802,0.013356147343021573,0.007948315,0.096845887,0.018413768,0.025046574,2.947342682810663,Home
15,-98.33333333,9.941545079055341,-0.24601353,-0.195354804,2.9652779560210635E-5,-0.001911122,4.210694765364661E-4,45,0.2408318966627121,1.1507762670516968,4.768000126,0.5141729116439819,186.2829132080078,160.1999969482422,-86.9154832,40.3848543,-103.8878783,-9.985699806,-33.52938137,-40.76739723,-35.78625908,-6.469293909,2.6967687514221786E-4,0.001079095,-0.010525641,-0.021350001,0.013970907253113765,5.737812714922486E-4,9.941545079055341,-0.24601353,-0.195354804,-0.995161922,0.013276368479054529,0.008068367,0.097012211,0.018641445,0.024861363929162904,2.9470073158301195,Home
16,-99.125,9.932177089950413,-0.251565808,-0.193054905,-5.34E-05,-0.001768788,6.108472612008308E-4,45,0.25495097041130066,1.1104849576950073,4.650000095367432,0.2510293424129486,237.6094512939453,160.1999969482422,-86.9154869,40.3848553,-103.9918221,-9.937753839,-33.54182556,-40.871707,-35.73782513,-6.481737914,-0.00652591,-0.004863034,-0.008450344,-0.021433029,0.014113241,7.635590567217362E-4,9.932177089950413,-0.251565808,-0.193054905,-0.995165957,0.013248235339895614,0.008030011,0.09697789,0.018558733725866066,0.024813460999900856,2.9470778923590206,Home
17,-56.66666667,9.910066623132206,-0.252811586,-0.196586062,5.873531335964799E-5,-0.002314171,4.346413233389075E-4,45,0.3606937825679779,1.1205843687057495,4.485000133514404,0.14827004075050354,256.5085754394531,160.1999969482422,-86.9154881,40.3848556,-103.8821439,-9.920917826,-33.50510353,-40.7615414,-35.71989143,-6.445381913,-0.009353986,-0.004484213,-0.012990162,-0.021320918,0.013567857538314106,5.873531212833208E-4,9.910066623132206,-0.252811586,-0.196586062,-0.995171099,0.013349323,0.007999238,0.096913675,0.018515546465865694,0.025021851,2.9472053280243506,Home
18,-74,9.912871823727507,-0.25199849,-0.19784055,6.52361150324634E-5,-0.001958566,7.413194980472326E-4,45,0.32557642459869385,1.1306071281433105,4.2170000076293945,0.13513746857643127,266.26422119140625,160.1999969482422,-86.9154896,40.3848557,-103.8833646,-9.913597775,-33.50961746,-40.76446915,-35.71464527,-6.449651895,-1.94E-04,-0.003647685,-0.01336522,-0.021314417,0.013923462715397761,8.940312788749421E-4,9.912871823727507,-0.25199849,-0.19784055,-0.995167902,0.013365031328522464,0.008044414,0.096940608,0.018609226581830424,0.025043847,2.9471497234788915,Home
19,-71.77777778,9.926392453388104,-0.249379163,-0.198072864,7.709722685654765E-5,-0.002160205,5.989861516372382E-4,0,0.3189043700695038,1.1405797004699707,4.072999954223633,0.063732937,0,160.1999969482422,-86.9154898,40.3848559,-103.8973941,-9.98899375,-33.57513149,-40.77752319,-35.78796738,-6.514555902,0.005149702,-0.002289258,-0.012424709,-0.021302556,0.013721823873161112,7.516979460278978E-4,9.926392453388104,-0.249379163,-0.198072864,-0.995160882,0.013296829382843763,0.008101791,0.097017293,0.018712112,0.024895504478690694,2.9469958022960183,Home
20,-74,9.928747501188111,-0.250903715,-0.195401267,4.151389138429489E-5,-0.002112761,8.480694999430076E-4,0,0.21931712329387665,1.150529146194458,4.044000148773193,0.033240594,0,160.1999969482422,-86.9154899,40.3848557,-103.9137422,-9.970571795,-33.54182533,-40.79399311,-35.77125317,-6.481981878,0.001051495,-0.00374656,-0.010294135,-0.02133814,0.013769268324978432,0.001000781,9.928747501188111,-0.250903715,-0.195401267,-0.995164742,0.01328915,0.008069476,0.096981373,0.018645384665397766,0.024887164,2.947068957449163,Home
21,-78,9.903137938490191,-0.254205463,-0.196911299,-2.97E-05,-0.002100899,4.2106947879695775E-4,0,0.22627416253089905,1.160522699356079,3.934999942779541,0.03715409,0,160.1999969482422,-86.9154904,40.3848559,-103.897028,-9.985455799,-33.55890537,-40.77740135,-35.78467316,-6.498817878,-0.014897032,-0.005536649,-0.012137443,-0.021409306,0.013781129432281533,5.737812534083152E-4,9.903137938490191,-0.254205463,-0.196911299,-0.99516551,0.013376047382655652,0.008053503,0.096962748,0.018630051,0.025063578,2.9471047179212846,Home
22,-76.75,9.879892826080322,-0.255568988,-0.198006074,-1.01E-04,-0.001816233,4.8037503791737904E-4,0,0.22627416253089905,1.1705831289291382,3.938999891281128,0.015969786792993546,0,160.1999969482422,-86.9154904,40.3848558,-103.9270398,-9.975573797,-33.47496937,-40.80631554,-35.77588932,-6.41500391,-0.010682569,-0.003069202,-0.011530347,-0.021480473,0.014065796097975623,6.330868238311948E-4,9.879892826080322,-0.255568988,-0.198006074,-0.995156165,0.013623850094606576,0.008155683,0.097015548,0.018883116,0.02553601,2.9469901381187067,Home
23,-76.33333333,9.883408740886207,-0.255094059,-0.193473068,-1.25E-04,-0.001804372,2.550138951758447E-4,0,0.21931712329387665,1.180509090423584,3.927999973297119,0.005825332,0,160.1999969482422,-86.9154904,40.3848558,-103.89166,-9.934947748,-33.55963741,-40.77203327,-35.73538521,-6.499427905,-1.18E-04,-5.65E-04,-0.007699675,-0.021504195,0.014077657232404624,4.077256997387169E-4,9.883408740886207,-0.255094059,-0.193473068,-0.995161883,0.013743902,0.008101689,0.096944479,0.018797143986358227,0.025786819533236974,2.9471314902444488,Home
24,-75.375,9.888028858,-0.258117031,-0.195517422,-2.43E-04,-0.001579011,3.26180575162317E-4,45,0.22627416253089905,1.1905087232589722,3.9159998893737793,0.22085055708885193,194.26866149902344,160.1999969482422,-86.9154914,40.3848526,-103.873726,-9.94556181,-33.52633133,-40.75361126,-35.74660912,-6.466365886,0.002305503,-0.003324635,-0.00981628,-0.021622806,0.014303018334457308,4.788923644668703E-4,9.888028858,-0.258117031,-0.195517422,-0.995164697,0.013747750446923728,0.00808234,0.096916788,0.018758651791411698,0.025798767570008353,2.9471875440727158,Home
25,-71.33333333,9.893639249709047,-0.255886828,-0.196121435,-2.79E-04,-0.001733205,3.26180575162317E-4,45,0.31144821643829346,1.200515866279602,3.9089999198913574,0.2575581967830658,183.81275939941406,160.1999969482422,-86.9154913,40.38485,-103.9315541,-9.95410182,-33.50302933,-40.81265942,-35.75466103,-6.443063922,0.001770871,-5.48E-05,-0.009802875,-0.02165839,0.014148823953079946,4.7889236616223906E-4,9.893639249709047,-0.255886828,-0.196121435,-0.995161622,0.013721976447307948,0.008123499,0.09694866,0.018836397,0.025738880996709887,2.947123078466619,Home
26,-83.55555556,9.913786536281549,-0.254603298,-0.194634633,-2.67E-04,-0.001697622,3.973472438463308E-4,45,0.2690724730491638,1.2105317115783691,3.990000009536743,0.16144908964633942,180.13992309570312,160.1999969482422,-86.9154912,40.3848491,-103.9400939,-9.917501783,-33.47716526,-40.82010128,-35.71769535,-6.417199922,0.013510491084126592,-0.001037406,-0.008537588,-0.021646528,0.014184407293073182,5.500590461487114E-4,9.913786536281549,-0.254603298,-0.194634633,-0.995164203,0.013669269484947028,0.008111096,0.096930697,0.018800975338926593,0.025636711763670144,2.9471607648053215,Home
27,-77.5,9.950704028305498,-0.248621241,-0.197375925,-2.47E-04,-0.001785554,2.3494125567734815E-4,0,0.32557642459869385,1.2205398082733154,3.9769999980926514,0.027286414057016373,0,160.1999969482422,-86.9154913,40.3848497,-103.8843403,-9.949587784,-33.47521347,-40.76520153,-35.74856121,-6.414881902,0.017388600569504958,0.001484152,-0.010107928,-0.021626342,0.014096475313775815,3.8765304466673674E-4,9.950704028305498,-0.248621241,-0.197375925,-0.995163721,0.013436008226842834,0.008155273,0.096964454,0.018844383159795634,0.025163153311810814,2.9470973565028262,Home
28,-77.77777778,9.952701874149655,-0.250363589,-0.195935585,-2.08E-04,-0.001590872,3.973472619302643E-4,45,0.3189043700695038,1.230499029159546,3.9690001010894775,0.10567276179790497,348.4864501953125,160.1999969482422,-86.9154917,40.3848514,-103.8960519,-9.904935789,-33.45264355,-40.77593742,-35.70451923,-6.392433882,0.002254403,-0.002419611,-0.009338254,-0.021587223,0.014291157227154206,5.500590495394488E-4,9.952701874149655,-0.250363589,-0.195935585,-0.995168925,0.013304118,0.008122476,0.096931846,0.018752597200060353,0.024907585450457136,2.947166824803769,Home
29,-77.75,9.950553023699419,-0.249013269,-0.197956706,-1.72E-04,-0.001697622,3.617639083740781E-4,0,0.21931712329387665,1.2406367063522339,3.9809999465942383,0.034297589,0,160.1999969482422,-86.9154914,40.3848513,-103.91423,-9.953613758,-33.57439934,-40.79338326,-35.75417336,-6.514433908,-0.001229425,-0.002732717,-0.011322887,-0.02155164,0.014184407234300398,5.144756993740001E-4,9.950553023699419,-0.249013269,-0.197956706,-0.995170115,0.013220631,0.008131268,0.096930419,0.018753807575812617,0.024739723996195978,2.9471714658644594,Home
30,-81.44444444,9.945810901308523,-0.248995847,-0.194239702,-7.71E-05,-0.001899261,4.6851393287476983E-4,0,0.3189043700695038,1.2505601644515991,3.9809999465942383,0.088557348,0,160.1999969482422,-86.9154909,40.3848498,-103.8311484,-9.932141733,-33.45581535,-40.7107893,-35.73233532,-6.3958499,-0.002070631,-0.001332708,-0.008102606,-0.021456751,0.013982768283560149,6.212257216142002E-4,9.945810901308523,-0.248995847,-0.194239702,-0.995173574,0.013291835613114741,0.008103348,0.096887419,0.018710994749393278,0.024887686812327902,2.947256875269621,Home
31,-92.625,9.935345214547462,-0.25201301,-0.194913409,-1.36E-04,-0.001697622,5.871250443341374E-4,0,0.4601086974143982,1.1089972257614136,3.9000000953674316,0.021534936502575874,0,160.1999969482422,-86.9154914,40.3848506,-103.9178901,-9.924699812,-33.49595337,-40.79777523,-35.72489319,-6.435987902,-0.007066745,-0.004428796,-0.010335266,-0.021516056,0.014184407288552199,7.398368313781989E-4,9.935345214547462,-0.25201301,-0.194913409,-0.995182538,0.013285964835905334,0.008031441,0.096802196,0.018564546372271278,0.024891552415866297,2.9474300875247104,Home
32,-79.33333333,9.928537259,-0.24674833,-0.19374961,-1.36E-04,-0.001697622,3.499028078524522E-4,0,0.21931712329387665,1.1190494298934937,3.9000000953674316,0.00330306,0,160.1999969482422,-86.9154912,40.3848505,-103.8936121,-9.920795774,-33.56244339,-40.77361938,-35.72074543,-6.502477927,-0.001080087,0.001186441,-0.008118712,-0.021516056,0.014184407265947281,5.026145977221285E-4,9.928537259,-0.24674833,-0.19374961,-0.99517007,0.013354173472639426,0.008104954,0.096914858,0.018727005034395793,0.025010967609083768,2.9472002334965084,Home
33,-86.125,9.935859208,-0.248984231,-0.195772966,-2.91E-04,-0.001567149,4.210694742759744E-4,0,0.21931712329387665,1.129055142402649,3.9000000953674316,0.017176777124404907,0,160.1999969482422,-86.915491,40.3848503,-103.92277,-9.913841772,-33.45581539,-40.80289925,-35.71415741,-6.395971913,0.002162193,-0.001575188,-0.00849914,-0.021670251,0.014314879446281391,5.737812618851589E-4,9.935859208,-0.248984231,-0.195772966,-0.995164147,0.013260280740564888,0.008161834,0.09698378,0.018823703226533907,0.024811721,2.947062543294962,Home
34,-79.44444444,9.937096169851358,-0.250970506,-0.198328409,-1.01E-04,-0.001839955,2.075694637029495E-4,0,0.2126029133796692,1.1389960050582886,3.9000000953674316,0.046336275,0,160.1999969482422,-86.9154914,40.3848497,-103.9159379,-9.922503777,-33.50925137,-40.79618919,-35.72196548,-6.449407911,-4.17E-04,-0.004323188,-0.011245025,-0.021480473,0.014042073905974338,3.6028126487508416E-4,9.937096169851358,-0.250970506,-0.198328409,-0.99516803,0.013241777,0.008141939,0.096948095,0.018779603854834456,0.024779421,2.9471351845750533,Home
35,-91,9.936599712927364,-0.247482909,-0.196074973,-1.60E-04,-0.001579011,2.7873613012647163E-4,0,0.3962322473526001,1.1490219831466675,3.9000000953674316,0.022487167,0,160.1999969482422,-86.9154914,40.3848497,-103.8738478,-9.912499771,-33.47960545,-40.75373329,-35.7124493,-6.41976191,-4.88E-04,3.563308889426074E-4,-0.00889811,-0.021539779,0.014303018366104191,4.3144792451713126E-4,9.936599712927364,-0.247482909,-0.196074973,-0.995166871,0.013322651178295751,0.008156621,0.096947673,0.018824574,0.024937564796469743,2.9471337494340917,Home
36,-94.11111111,9.910656188298198,-0.251112798,-0.195935585,-1.72E-04,-0.001673899,4.21069469754991E-4,0,0.3047950267791748,1.1589713096618652,3.881000042,0.021648552268743515,0,160.1999969482422,-86.9154909,40.3848499,-103.9537584,-9.9691078,-33.46911354,-40.83339931,-35.76893509,-6.40926991,-0.015581251,-0.003238235,-0.008949649,-0.02155164,0.014208129480553484,5.737812590595443E-4,9.910656188298198,-0.251112798,-0.195935585,-0.995167993,0.013294569542179408,0.008176204,0.096938405,0.018857858641055023,0.024878042542095323,2.9471525706133797,Home
37,-73.625,9.882221110816142,-0.256005889,-0.196632524,-2.00E-04,-0.001762059,3.406648219634707E-4,0,0.2121320366859436,1.169008731842041,3.881000042,0.079357781,0,160.1999969482422,-86.9154908,40.3848487,-103.9487556,-9.970327768,-33.51620537,-40.82851933,-35.77039925,-6.456361909,-0.013080606,-0.004839734,-0.009500564,-0.021579354,0.014119969501804847,4.933766120722374E-4,9.882221110816142,-0.256005889,-0.196632524,-0.99516718,0.013611679162400274,0.008186925,0.096901724,0.018940006794694524,0.025507890816348102,2.9472184502161465,Home
38,-82.44444444,9.880731304872382,-0.25551803,-0.195796198,-1.25E-04,-0.001673899,4.21069469754991E-4,0,0.3047950267791748,1.1789798736572266,3.881000042,0.052812762558460236,0,160.1999969482422,-86.9154907,40.3848484,-103.912644,-9.952027779,-33.54951141,-40.79277325,-35.75246529,-6.4894239,-0.002399639,-0.00158386,-0.008739003,-0.021504195,0.014208129403696767,5.737812777086008E-4,9.880731304872382,-0.25551803,-0.195796198,-0.995169137,0.013697899905150955,0.008172154,0.096870702,0.018926578510588814,0.025682978,2.9472791083808083,Home
39,-108.4444444,9.885325413305782,-0.258297073,-0.194053852,1.779166773612638E-5,-0.001839955,2.5501390421781147E-4,0,0.31144821643829346,1.1889575719833374,3.881000042,0.027557954,0,160.1999969482422,-86.9154909,40.3848483,-103.9113018,-9.967521763,-33.5883073,-40.79204136,-35.76710526,-6.528463879,0.001534925,-0.002880472,-0.009556074,-0.021361862,0.014042073905974338,4.0772569295724183E-4,9.885325413305782,-0.258297073,-0.194053852,-0.995182455,0.013757305400608813,0.008037403,0.096736723,0.018666349767336568,0.025829896,2.947550392,Home
40,-100.625,9.891420688,-0.257835352,-0.197050687,-6.52E-05,-0.001875538,4.210694742759744E-4,0,0.31144821643829346,1.1989637613296509,3.890000104904175,0.06707266,0,160.1999969482422,-86.9154907,40.3848474,-103.9629079,-9.945683784,-33.51071526,-40.8426712,-35.74551121,-6.4509939,0.002597874,-0.0022796,-0.011916443,-0.02144489,0.014006490584065034,5.737812652758965E-4,9.891420688,-0.257835352,-0.197050687,-0.995177875,0.013760622825871394,0.008064126,0.096781123,0.018721358470835732,0.025830485342631063,2.9474603967759214,Home
41,-77.88888889,9.915346006745274,-0.255503511,-0.196469905,-2.08E-04,-0.001472261,4.092083556704151E-4,0,0.21931712329387665,1.2090622186660767,4.281000137329102,0.036340117,0,160.1999969482422,-86.9154907,40.3848473,-103.8578659,-9.959103794,-33.49729538,-40.73738533,-35.75954113,-6.437329898,0.014423370361328125,-0.001350787,-0.009468805,-0.021587223,0.014409768358957999,5.619201494959518E-4,9.915346006745274,-0.255503511,-0.196469905,-0.995169763,0.013684824326084656,0.00815359,0.096867755,0.018886984,0.025660614,2.9472858280811494,Home
42,-82.875,9.950089931488037,-0.249049122,-0.197085757,-5.34E-05,-0.001875538,5.040972615655476E-4,0,0.31827661395072937,1.218984842300415,4.257999897003174,0.014263399876654148,0,160.1999969482422,-86.9154907,40.3848473,-103.943144,-9.930677786,-33.48875553,-40.82412743,-35.73087101,-6.428667879,0.016635024,0.001861988,-0.010177143,-0.021433029,0.014006490543941307,6.568090604771905E-4,9.950089931488037,-0.249049122,-0.197085757,-0.995175191,0.013455553513779802,0.008154923,0.096843785,0.018844434919143185,0.025204406,2.9473394213370905,Home
43,-87.88888889,9.945360831843997,-0.249062637,-0.194425551,-1.96E-04,-0.001555288,3.854861410642133E-4,0,0.3047950267791748,1.2290565967559814,4.329999923706055,0.010998521000146866,0,160.1999969482422,-86.9154907,40.3848472,-103.9121558,-9.915915813,-33.45508354,-40.79191921,-35.71586548,-6.395361938,-7.51E-04,-0.002335821,-0.007830038,-0.021575362,0.014326740607836293,5.38197927543152E-4,9.945360831843997,-0.249062637,-0.194425551,-0.995182865,0.013297940342171678,0.008122368,0.096789592,0.018747607,0.024898002032660745,2.947452903951256,Home
44,-86.125,9.946542693573294,-0.247973669,-0.195261878,-3.38E-04,-0.001187594,3.6176391515555314E-4,0,0.3889729976654053,1.2390695810317993,4.333000183105469,0.026833394542336464,0,160.1999969482422,-86.9154907,40.3848477,-103.8710422,-9.936899757,-33.55475735,-40.75080517,-35.73684917,-6.494669909,-2.86E-04,-6.91E-05,-0.007068324,-0.021717695,0.014694435065340938,5.144757010693689E-4,9.946542693573294,-0.247973669,-0.195261878,-0.995170347,0.013244917073730126,0.008193151,0.096919524,0.018881466510949782,0.024776265187894258,2.947191270809729,Home
45,-80.55555556,9.946446835416035,-0.245354342,-0.196330517,-7.71E-05,-0.001555288,3.9734725514878924E-4,0,0.3189043700695038,1.2490218877792358,4.323999881744385,0.052071318,0,160.1999969482422,-86.9154908,40.3848483,-103.8889756,-9.925309772,-33.48314358,-40.7694714,-35.7259914,-6.422933879,8.635752409407236E-4,-8.20E-04,-0.007751538,-0.021456751,0.014326740540021542,5.500590416277279E-4,9.946446835416035,-0.245354342,-0.196330517,-0.995158202,0.013203181,0.008261259,0.09704407,0.019012036905126664,0.024677592013212082,2.9469402970619574,Home
46,-60.75,9.942846011189582,-0.249149754,-0.198351639,-2.19E-04,-0.001638316,3.024583447326734E-4,45,0.31827661395072937,1.1086679697036743,3.9830000400543213,0.11932988464832306,351.9526672363281,160.1999969482422,-86.9154911,40.3848497,-103.9325297,-9.936533775,-33.48143547,-40.81180527,-35.73477531,-6.421469908,-0.002517885,-0.003764891,-0.009538127,-0.021599084,0.014243712852193603,4.55170153816529E-4,9.942846011189582,-0.249149754,-0.198351639,-0.995158197,0.013177281064749921,0.008228385,0.097050315,0.018941709753668424,0.024632291597070047,2.9469291538868134,Home
47,-70,9.940714558351386,-0.24802594,-0.195819428,0,-0.001738565,5.051237038479975E-4,0,0.31827661395072937,1.118688702583313,3.9179999828338623,0.055959150195121765,0,160.1999969482422,-86.9154911,40.3848499,-103.8972721,-9.973621769,-33.57818142,-40.77740128,-35.77320522,-6.517971902,-0.001646931,-0.003092663,-0.008808812,-0.021379654,0.014143464,6.578355023520999E-4,9.940714558351386,-0.24802594,-0.195819428,-0.995161865,0.013176255465413515,0.00817036,0.097017839,0.018825163133442402,0.024642153571431454,2.946995872717637,Home
48,-71.375,9.935397453678464,-0.248836131,-0.198374869,-5.93E-06,-0.001733205,1.7198613953315516E-4,0,0.31144821643829346,1.128649353981018,3.9149999618530273,0.026670094579458237,0,160.1999969482422,-86.9154911,40.3848499,-103.9564415,-9.912987728,-33.57635143,-40.8360833,-35.7124493,-6.516141882,-0.004719669,-0.00308635,-0.011161119,-0.021385584,0.014148823894307163,3.246979294028314E-4,9.935397453678464,-0.248836131,-0.198374869,-0.99515872,0.013212893682631474,0.008170935,0.097045009,0.018834119,0.024714461,2.9469403780779793,Home
49,-113.2222222,9.928988549315815,-0.247416119,-0.195865891,-2.19E-04,-0.002278816,-2.31E-04,0,0.31144821643829346,1.1386128664016724,3.9019999504089355,0.005157155,0,160.1999969482422,-86.915491,40.3848498,-103.9076422,-9.960933781,-33.53182144,-40.78764919,-35.76015118,-6.471977906,-0.001341181,0.00250792,-0.009964926,-0.021599084,0.013603212804651087,-7.86E-05,9.928988549315815,-0.247416119,-0.195865891,-0.995166617,0.013427739592214811,0.008094074,0.096940596,0.018720303,0.025158981711251065,2.9471470268027296,Home
50,-140.25,9.935783701035582,-0.249698593,-0.191544872,-4.15E-05,-0.001401094,5.989861471162549E-4,0,0.3465544581413269,1.1486281156539917,3.9000000953674316,0.002087162,0,160.1999969482422,-86.915491,40.3848498,-103.943388,-9.944097815,-33.49766136,-40.82376141,-35.7445351,-6.437817898,0.002893392,-1.03E-04,-0.007087232,-0.021421167,0.014480935047986438,7.516979398115457E-4,9.935783701035582,-0.249698593,-0.191544872,-0.99517616,0.013400967422764278,0.008022265,0.096852692,0.018569896,0.025121319,2.947326127765248,Home
51,-146.4444444,9.918733019095201,-0.253604686,-0.191080693,-1.36E-04,-0.001946705,3.024583515141485E-4,0,0.2983286678791046,1.158618688583374,3.9000000953674316,0.019062327221035957,0,160.1999969482422,-86.915491,40.3848495,-103.9846243,-9.977891798,-33.51681553,-40.8645092,-35.77698727,-6.456727896,-0.011090306,-0.004139445,-0.008192696,-0.021516056,0.013935323922162495,4.5517014533968513E-4,9.918733019095201,-0.253604686,-0.191080693,-0.995186814,0.013373083091404253,0.007947022,0.096753235,0.018412155,0.025082250406007166,2.9475285219914706,Home
52,-149,9.880989722835208,-0.261299718,-0.192079192,-1.96E-04,-0.001946705,1.9570834735788188E-4,0,0.1984943300485611,1.1687560081481934,3.9000000953674316,0.028555739670991898,0,160.1999969482422,-86.9154909,40.3848492,-103.9416798,-10.00790375,-33.63271545,-40.82107727,-35.80870731,-6.572871885,-0.017889023,-0.005396106,-0.011639214,-0.021575362,0.013935323949288396,3.4842013666243517E-4,9.880989722835208,-0.261299718,-0.192079192,-0.995198038,0.013736892808047891,0.007817346,0.096597183,0.018220603158607067,0.025834446031491733,2.947836922210397,Home
53,-133.8888889,9.878986080873359,-0.258581657,-0.190360076,1.719861214492217E-4,-0.001282483,0.001156458,0,0.23345234990119934,1.1785862445831299,3.9000000953674316,0.025704961270093918,0,160.1999969482422,-86.9154909,40.384849,-104.0135378,-9.955321798,-33.47143135,-40.89354534,-35.75490532,-6.411221862,-0.003222197,-0.002622154,-0.008689033,-0.021207667,0.014599546,0.00130917,9.878986080873359,-0.258581657,-0.190360076,-0.995180312,0.013754633363806506,0.007886722,0.096771334,0.018366683,0.025853103713937176,2.947484752506886,Home
54,-154.5555556,9.884149190291618,-0.256540206,-0.195238646,-1.84E-04,-0.001768788,4.5665280522724376E-4,45,0.1984943300485611,1.1885675191879272,3.9000000953674316,0.17158380150794983,355.5101318359375,160.1999969482422,-86.9154912,40.3848517,-103.9525383,-9.93543581,-33.47350536,-40.83217934,-35.73416534,-6.413661914,0.001770853,-0.003923865,-0.010707187,-0.021563501,0.014113240649254576,6.093646092249931E-4,9.884149190291618,-0.256540206,-0.195238646,-0.995159995,0.013657822825231598,0.008058033,0.096979956,0.018694360333594305,0.025623304461969913,2.947063365,Home
55,-136.375,9.889051048501024,-0.255599338,-0.194448784,-2.31E-04,-0.001709483,4.8037502887541227E-4,0,0.2906888425350189,1.1986210346221924,3.881000042,0.014058326371014118,0,160.1999969482422,-86.915491,40.3848505,-103.9538802,-9.951051769,-33.47838558,-40.83327721,-35.75075737,-6.418541923,0.002117194,-0.001991972,-0.009222545,-0.021610945,0.014172546140560247,6.330868385243908E-4,9.889051048501024,-0.255599338,-0.194448784,-0.995159198,0.013665930078663294,0.008084213,0.096984829,0.018748190434812344,0.025634266490351807,2.947052724153093,Home
56,-148.2222222,9.895044808248871,-0.254696223,-0.195703273,-1.29E-04,-0.001632842,3.8765306817367673E-4,45,0.2983286678791046,1.2086408138275146,4.446000099182129,0.11115401238203049,358.4250488,160.1999969482422,-86.9154911,40.384852,-103.9831601,-9.936899824,-33.46557545,-40.8630452,-35.73623913,-6.405853901,0.004012658,-0.001696527,-0.009691024,-0.021508871,0.014249187,5.403648801103162E-4,9.895044808248871,-0.254696223,-0.195703273,-0.995160221,0.013639200031040953,0.008110049,0.09697594,0.018794197033947475,0.025576205691322684,2.947070587139863,Home
57,-146.375,9.934325968177573,-0.251086664,-0.196609293,-1.48E-04,-0.001602733,2.905972396900642E-4,0,0.2983286678791046,1.2186113595962524,4.368000030517578,0.017197693,0,160.1999969482422,-86.915491,40.3848516,-103.9776699,-9.902007751,-33.50766548,-40.85694519,-35.70305542,-6.447455912,0.020625003,2.3886532459444212E-4,-0.009274892,-0.021527917,0.014279296169581922,4.433090521646573E-4,9.934325968177573,-0.251086664,-0.196609293,-0.995154173,0.013530828917706475,0.008170995,0.097047985,0.018896273382514425,0.025347277,2.9469268368285837,Home
