seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,magnetometer_z,magnetometer_y,magnetometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,class
28,0.062704049,-0.031504923,0.034954225,33.17057941436767,-17.38524363,-19.0761636,-0.835692988,-0.010618501,-0.023726508,0.5485794225942742,-0.051331253,0.008285052,1.9800312750547835,9.975956352011671,-0.11372877,0.5442422848303341,2.2814524173736572,1.0462313890457153,1.395699381828308,3.881000042,7.9816999435424805,90.00000762939453,160.39999389648438,-86.9140532,40.3843816,-27.77777778,-0.0023485,0.008913626,-0.001593837,-0.024339002,0.021894129979858193,-0.001288413,-29.9496574,8.414095840454102,-46.13588497,9.975956352011671,-0.11372877,0.5442422848303341,Drive
29,0.010297192,0.002770075,0.008779378,32.815437393188475,-17.24970171,-18.57632969,-0.838902904,-0.010755305,-0.021740448,0.5437368212394345,-0.048190619,0.005598702,1.9915775118522274,9.949519166668642,-0.052920873,0.488115493,2.254445791244507,1.0462313890457153,1.4057908058166504,3.878000020980835,8.068371772766113,90.00000762939453,160.39999389648438,-86.9139576,40.3843781,-27.75,-0.004898639,0.005841598,-3.37E-04,-0.026889141,0.018822102043416025,-3.11E-05,-30.30443329,8.549515829086303,-45.63629501,9.949519166668642,-0.052920873,0.488115493,Drive
30,0.021817012897972922,-0.047892917,0.015612327358097706,32.30889343261719,-17.31582575,-18.47238562,-0.841317862,-0.010292661,-0.022020413,0.5399912503159162,-0.048187292,0.006463938,2.000514766544972,9.945479695613567,-0.11509707,0.4955702502137193,2.2210350036621094,1.0580170154571533,1.4159221649169922,3.878000020980835,8.187651634216309,90.00000762939453,160.39999389648438,-86.9138626,40.3843754,-26.44444444,-0.004305584,0.003860792,0.00381483,-0.026296085,0.016841296,0.004120254,-30.81085537,8.483391838,-45.53210735,9.945479695613567,-0.11509707,0.4955702502137193,Drive
31,0.056498907,-0.05398488,-0.083790763,32.08294919967651,-17.49784979,-18.20959768,-0.843925574,-0.005407656,-0.016359083,0.5361770055826428,-0.033418401,0.00842078,2.0097362647936183,9.978282437741179,-0.136634819,0.24238654507721946,2.1873576641082764,1.0660675764083862,1.4258002042770386,3.878000020980835,8.209548950195312,90,160.39999389648438,-86.9137674,40.3843753,-27.25,0.006832,0.008735709,4.2255208725833053E-4,-0.015158501,0.021716213333013566,7.279757687198089E-4,-31.03728735,8.301855850219727,-45.26968517,9.978282437741179,-0.136634819,0.24238654507721946,Drive
32,-0.054470997,-0.019287058,-2.66E-04,32.07843536376953,-17.64668957,-18.15786963,-0.844540998,-0.002915279,-0.014051995,0.5352970442725616,-0.026860033,0.010120619929314238,2.011879039042204,9.905437802805483,-0.117280253,0.27011308733156875,2.134232997894287,1.0499999523162842,1.4358015060424805,3.862999916,8.121641159057617,90,160.39999389648438,-86.913672,40.3843737,-31.44444444,0.007413195,-0.001678347,1.1416331207090355E-4,-0.014577307,0.011302157019228829,4.1958685564238903E-4,-31.04180138,8.15325985,-45.21771309,9.905437802805483,-0.117280253,0.27011308733156875,Drive
33,0.072201062,-0.005832871,0.010152353534420717,32.06001333236694,-17.24482168,-18.26095963,-0.845127699,-0.002726768,-0.017025686,0.5342803528007952,-0.031698212,0.013582102113484758,2.0142989135482936,9.989163370965754,-0.140078859,0.32746823390638363,2.101283550262451,1.056030273,1.4457318782806396,3.878000020980835,8.090608596801758,89.00164794921875,160.39999389648438,-86.9135774,40.3843751,-28.125,0.0040565,-0.010692792,0.004170663,-0.017934001,0.002287712,0.004476087,-31.0607114,8.555981884002685,-45.32116909,9.989163370965754,-0.140078859,0.32746823390638363,Drive
34,-0.115350998,0.004798357,0.024397911360630624,32.40027126312256,-17.42904163,-18.54021757,-0.845904458,-0.006288237,-0.020787151,0.5328906453572787,-0.041884511,0.011516434,2.017509740132552,9.856036436210559,-0.111304004,0.44019224760529485,2.002413272857666,0.9822932481765747,1.4557486772537231,3.881000042,8.149039268493652,88.99989318847656,160.39999389648438,-86.9134808,40.3843753,-30.55555556,0.003324419,0.004005748,-0.005344914,-0.018666083,0.016986252789837845,-0.00503949,-30.7203315,8.372249808311462,-45.60006107,9.856036436210559,-0.111304004,0.44019224760529485,Drive
35,0.084382659,0.022854382624325244,-0.022688727,32.017191352844236,-17.06157757,-18.03562569,-0.848374759,-0.002241592,-0.014535844,0.5291717949422817,-0.027030873,0.011596283016418948,2.026364351939229,10.004655791717825,-0.092030747,0.24528464850815898,1.9390044212341309,0.9822932481765747,1.4657018184661865,3.881000042,8.110702514648438,89.00007629394531,160.39999389648438,-86.9133827,40.3843788,-27.88888889,0.004566528,0.016611487,0.004906052,-0.017423973,0.029591991566121578,0.005211476,-31.10267941,8.738127851486206,-45.0953471,10.004655791717825,-0.092030747,0.24528464850815898,Drive
36,-0.034826668,-0.003138267,-0.068515783,31.89250738143921,-17.18394363,-17.83627764,-0.85099299,-0.001653564,-0.007515744,0.5251185517866634,-0.014529235,0.00507989,2.0358815841304447,9.926499820449978,-0.053739777,0.076250894,1.8901993036270142,0.9904544353485107,1.475770115852356,3.881000042,8.208425521850586,88.99982452392578,160.39999389648438,-86.9132824,40.3843805,-28,0.016368334376009055,-0.002722125,-5.98E-04,-0.005622167,0.010258379235221706,-2.92E-04,-31.22638729,8.616371850967408,-44.89624306,9.926499820449978,-0.053739777,0.076250894,Drive
37,0.003914398,0.011207076241669146,-0.05354082,31.896533374786376,-16.50049955,-17.97950563,-0.850592495,0.001017476,-0.003642643,0.5258087145472036,-0.005127027,0.005560499,2.0342652843993845,9.939059266766298,-0.044032002,-0.002599001,1.868736743927002,0.9986490607261658,1.4857269525527954,3.881000042,8.190542221069336,87.00282287597656,160.39999389648438,-86.9131827,40.3843843,-29.11111111,0.033543225,-0.001547875,-0.001676865,0.011552723,0.011432629,-0.001371441,-31.22382532,9.299571819,-45.03934895,9.939059266766298,-0.044032002,-0.002599001,Drive
38,0.039525125,-0.013424286,-0.019722655,31.83589921951294,-15.48582569,-17.96340155,-0.847471907,0.002731954,-0.002588059,0.5308212487442979,-0.001488477,0.007376871,2.0224473059756085,9.973929010904753,-0.084574202,-0.005901528,1.858478069,0.9929753541946411,1.495788812637329,3.9000000953674316,8.200085639953613,85.00279235839844,160.39999389648438,-86.9130879,40.3843951,-26.5,0.035476586085210725,-0.00276957,0.005131413,0.013486084211798548,0.010210934739324797,0.005436837,-31.2838493,10.314611806869507,-45.02361115,9.973929010904753,-0.084574202,-0.005901528,Drive
39,-0.016223833,-0.008659146,-0.023540113,31.79563923,-14.86106369,-17.96022964,-0.84221575,0.002789891,-3.32E-04,0.5391262173652649,0.002449947,0.005052852,2.002778185,9.957679183737746,-0.056341681,-0.044394991,1.8471670150756836,0.9986490607261658,1.5056928396224976,3.9000000953674316,8.299139022827148,82.00408172607422,160.39999389648438,-86.9129887,40.384405,-26.77777778,0.041205502033812326,0.004003125,-8.75E-05,0.019215001200226324,0.016983629713508582,2.1794787890648524E-4,-31.32435343,10.938153800964356,-45.02007305,9.957679183737746,-0.056341681,-0.044394991,Drive
40,-0.019193797,-0.012373246,-0.071117991,31.615445404052736,-13.78685372,-17.88922564,-0.834008338,0.005462423,0.003475622,0.5516702272359607,0.011826033052961224,0.005270101,1.9727709443823804,9.929787126559656,-0.069827444,-0.188940064,1.842871904373169,1.0068763494491577,1.5157321691513062,3.9000000953674316,8.310814857,79.00673676,160.39999389648438,-86.9128929,40.3844198,-28.625,0.05760942,-0.008700126,4.3441319286606267E-4,0.035618919,0.004280379,7.39836859634345E-4,-31.50454733,12.013461761474609,-44.94906902,9.929787126559656,-0.069827444,-0.188940064,Drive
41,0.009354971,-0.01979092,0.031219353,31.51674743652344,-12.40666776,-17.77783966,-0.818847495,0.007557845,0.00604896,0.5738733873783963,0.018576320559148072,0.005421279,1.9189772281831907,9.962299309887932,-0.073393446,-0.158448998,1.8473403453826904,1.0068763494491577,1.5258581638336182,3.9000000953674316,8.350638389587402,76.00793457,160.39999389648438,-86.9127961,40.3844399,-29.22222222,0.056494474772689415,0.00896107,0.003802969,0.034503974,0.021941574,0.004108393,-31.60312334,13.39242774963379,-44.83756115,9.962299309887932,-0.073393446,-0.158448998,Drive
42,-0.020745101,-0.013381394,0.15145987123070123,31.25139738082886,-11.42005384,-17.47881765,-0.809033847,0.004487176,0.001088511,0.5877248529091622,0.007037712,0.006001493,1.885054661232291,9.928518073072711,-0.075083522,0.086777572,1.855249285697937,1.0300484895706177,1.535788655281067,3.9000000953674316,8.272320747375488,74.00951385498047,160.39999389648438,-86.9127014,40.3844585,-29.25,0.022737751,0.003279597,-4.79E-04,7.472500720432083E-4,0.016260102,-1.73E-04,-31.86908325,14.379041709899901,-44.53890511,9.928518073072711,-0.075083522,0.086777572,Drive
43,-0.019368969,-0.024919605,0.063031367,31.215651416778563,-11.17654181,-17.3953697,-0.806532059,-2.40E-04,-0.00780279,0.5911359431651922,-0.01287105,0.008838151,1.876670343371538,9.919533396230161,-0.111184943,0.1896950810270619,1.7995010614395142,0.9822932481765747,1.545708179473877,3.9000000953674316,8.329225540161133,73.99877166748047,160.39999389648438,-86.9126052,40.3844786,-28.55555556,0.003007248,-3.05E-04,0.002231942,-0.018983253,0.012675080754538963,0.002537366,-31.90446323,14.623529691696167,-44.45533516,9.919533396230161,-0.111184943,0.1896950810270619,Drive
44,0.061977543877166454,0.002960288,0.017561101,31.37754539489746,-11.10431777,-17.41171768,-0.806271475,-0.001662604,-0.013431603,0.5913869530251883,-0.02363072,0.0132043,1.8760583250267993,9.970616127680806,-0.127853392,0.25165292629898633,1.748222827911377,0.9822932481765747,1.5557920932769775,3.9000000953674316,8.320096015930176,74.00015258789062,160.39999389648438,-86.9125118,40.3844972,-28.11111111,1.1861111824084254E-5,-0.005497625,-0.003906754,-0.02197864,0.007482879,-0.00360133,-31.74244736,14.69489972114563,-44.47192722,9.970616127680806,-0.127853392,0.25165292629898633,Drive
45,0.046462698,-0.014498889,0.025588468,31.49966745376587,-11.25035174,-17.76149158,-0.807845066,-0.007306667,-0.016900657,0.5891017896457783,-0.035923073,0.008107051,1.8815915862333428,9.933492549414774,-0.094684921,0.3809756968640587,1.704319715499878,0.9765244722366333,1.5656996965408325,3.9000000953674316,8.359426498413086,73.99906158447266,160.39999389648438,-86.912418,40.3845166,-28.125,-0.001885917,-0.008166375,0.001845886,-0.023876418,0.004814129,0.002151309,-31.62032541,14.549719724655152,-44.82145714,9.933492549414774,-0.094684921,0.3809756968640587,Drive
46,0.05931845,-0.00286134,-0.017330597,31.339481391906737,-11.14616377,-17.55287161,-0.809294452,-0.004198684,-0.014684595,0.5871953501284701,-0.028702574,0.010457794,1.8863877902910546,9.955843906958126,-0.10636445,0.26668647212599117,1.671256661,0.9822932481765747,1.5758432149887085,3.9000000953674316,8.326503754,74.02028656,160.39999389648438,-86.9123229,40.3845344,-27.44444444,-0.001328445,0.009020376,0.00402833,-0.023318946,0.022000879805435615,0.004333754,-31.78087736,14.65378568649292,-44.61295918,9.955843906958126,-0.10636445,0.26668647212599117,Drive
47,0.025714596498359756,-0.032662467,0.013840233,31.323011474609373,-11.30525175,-17.49614166,-0.810360661,-0.001633693,-0.012346184,0.5857932550235859,-0.021927405,0.011818807915721125,1.8898845228176673,9.922742165051973,-0.150353817,0.23123812376825997,1.638628602027893,0.9822932481765747,1.585693597793579,3.9000000953674316,8.332247734069824,74.00804901123047,160.39999389648438,-86.9122254,40.3845554,-31.75,0.002336639,0.013302236892626558,-7.04E-04,-0.019653862,0.026282741,-3.99E-04,-31.79637121,14.494331722259522,-44.55635105,9.922742165051973,-0.150353817,0.23123812376825997,Drive
48,0.041168944,-0.03563545,-0.005226901,31.187835330963136,-11.22753779,-17.33241774,-0.81069072,0.002572667,-0.010517688,0.5853728397378644,-0.014043368,0.016485778868053722,1.8909420457858483,9.975009714515464,-0.198926614,0.13182013499939327,1.6122267246246338,0.9822932481765747,1.5958133935928345,3.9000000953674316,8.314741134643555,74.02213287353516,160.39999389648438,-86.9121279,40.3845744,-29.77777778,0.003214361,-0.004228486,0.004277413,-0.01877614,0.008752018,0.004582837,-31.93276737,14.573631715774535,-44.39213921,9.975009714515464,-0.198926614,0.13182013499939327,Drive
49,-0.078324086,-0.004166133,0.009966709,31.34814332962036,-11.28402371,-17.48857767,-0.810414355,0.002989412,-0.013410457,0.5856923518828976,-0.018238503,0.020557136880685983,1.8901714410596682,9.851863537019897,-0.211274042,0.19134450164506012,1.5947765111923218,0.9822932481765747,1.6057078838348389,3.9000000953674316,8.245056152,74.07938385009766,160.39999389648438,-86.9120311,40.3845912,-28,0.003356695,0.006470237,-0.005863837,-0.018633807,0.019450740980264704,-0.005558414,-31.77197142,14.516047744750976,-44.54854305,9.851863537019897,-0.211274042,0.19134450164506012,Drive
50,0.050837711,0.005005846,0.011174534022518732,31.101581268310547,-11.14604181,-17.08866171,-0.811961448,0.006547937,-0.009691407,0.5835916608282663,-0.008096054,0.021947432363640915,1.8952918932275864,9.985762948,-0.207173721,0.090442308,1.5800598859786987,0.9822932481765747,1.6157751083374023,3.9000000953674316,8.155596733093262,74.10159301757812,160.39999389648438,-86.911937,40.3846084,-27.66666667,0.001648695,0.004726653,0.002830358,-0.020341807,0.017707158,0.003135781,-32.01853334,14.654761686325074,-44.14838303,9.985762948,-0.207173721,0.090442308,Drive
51,0.017791592,-0.007696076,0.021720280978255548,31.19564332962036,-11.35978577,-17.22530172,-0.813769832,0.003909151,-0.00996138,0.5810858767766219,-0.011671164,0.017939567028616484,1.9014886480111342,9.969257132520953,-0.189218839,0.140119513,1.5687389373779297,0.9822932481765747,1.6257257461547852,3.881000042,8.051398277282715,74.11092376708984,160.39999389648438,-86.9118497,40.3846278,-32.25,-2.11E-04,-0.007212696,9.750061614725452E-4,-0.022201948,0.005767808,0.00128043,-31.92398335,14.438577756881713,-44.28551109,9.969257132520953,-0.189218839,0.140119513,Drive
52,-0.122286602,-0.118135188,0.537146502,31.53407133102417,-11.91159177,-17.46246971,-0.817126076,-0.001900523,-0.019557745,0.5760375296027915,-0.034198537,0.019351516434362212,1.9138495702187992,9.848753456930512,-0.31122666,0.8785085726565528,1.5709565877914429,1.0068763494491577,1.6357580423355103,3.878000020980835,7.9124274253845215,75.83616638183594,160.39999389648438,-86.911762,40.3846459,-26.22222222,-0.067205059,-0.008984792,-0.006516198,-0.089195561,0.003995712,-0.006210775,-31.58567741,13.887869701385497,-44.52243511,9.848753456930512,-0.31122666,0.8785085726565528,Drive
53,0.070870816,-0.873049999,1.0184485970191586,33.68261329650879,-16.24661775,-16.73083571,-0.849284771,-0.009392647,-0.043393642,0.5255406007026006,-0.083784402,0.029276211,2.0346136475072325,10.029937197861162,-1.16578377,1.8550212313827958,1.6347877979278564,1.0568822622299194,1.6457538604736328,3.881000042,7.656649589538574,86.26815795898438,160.39999389648438,-86.9116772,40.3846588,-31.77777778,-0.203406207,-0.021403376,0.012046441530189432,-0.225396708,-0.008422872,0.012351865397011228,-29.43798946,9.553819828033447,-43.79080112,10.029937197861162,-1.16578377,1.8550212313827958,Drive
54,-0.021652305,-0.472241367,0.025132022,34.47061134338379,-21.70550764,-16.8521036,-0.868556292,0.004740455,-0.086552558,0.4876238541695678,-0.147166329,0.092799472,2.125336693328561,9.879517499682972,-1.404017726,1.4927960900427069,1.707231879234314,1.0484750270843506,1.6557321548461914,3.878000020980835,7.095317840576172,97.29294586,160.39999389648438,-86.9116013,40.3846571,-39.375,-0.184499594,0.010064153283273855,-0.003491615,-0.206490097,0.023044658,-0.003186191,-28.64974741,4.093831946849823,-43.91182529,9.879517499682972,-1.404017726,1.4927960900427069,Drive
55,-0.026857469,-0.253116513,-0.308781034,34.704485397338864,-25.88888748,-16.23087974,-0.89861039,0.032053818,-0.082122919,0.42919650471326215,-0.121623164,0.12875558551654076,2.2582178972299816,9.871322622576963,-1.544241771,0.9011823089377394,1.7873119115829468,1.0317461490631104,1.6658622026443481,3.878000020980835,6.032704830169678,103.6764907836914,160.39999389648438,-86.9115428,40.3846457,-39.55555556,-0.141941926,0.003066097,-0.006551782,-0.163932426,0.016046601660703354,-0.006246358,-28.41489758,-0.088937997,-43.29084522,9.871322622576963,-1.544241771,0.9011823089377394,Drive
56,0.021743635529453315,-0.174746984,-0.338277454,34.992283248901366,-28.3551174,-15.90062573,-0.92465378,0.059286386,-0.0692633,0.3692693322607615,-0.085674489,0.16170590320258466,2.3885980832923965,9.906084473316486,-1.794004393,0.509377871,1.8762503862380981,1.015135407447815,1.675737977027893,3.9000000953674316,4.577589988708496,108.3848648071289,160.39999389648438,-86.9115031,40.3846319,-43.25,-0.091994784,-0.006909098,-0.003491615,-0.113985284,0.006071407,-0.003186191,-28.12783146,-2.555045952,-42.96120129,9.906084473316486,-1.794004393,0.509377871,Drive
57,0.003340629,0.015316033,-0.187237142,34.97532524108887,-29.93208933,-15.33064165,-0.941543448,0.073563228,-0.052836227,0.3243631714756049,-0.052605224,0.17374244983335144,2.4826296625785456,9.884825818,-1.71708546,0.33322378370947053,1.9762014150619507,0.9847334623336792,1.68574059,3.9000000953674316,2.814814805984497,108.37725830078125,160.39999389648438,-86.9114875,40.3846235,-43.77777778,-0.03851303,-0.00202232,-0.007227865,-0.060503531,0.010958184792153826,-0.006922441,-28.14442354,-4.132261932,-42.39060711,9.884825818,-1.71708546,0.33322378370947053,Drive
58,-0.003979581,0.6409586575424787,0.001805884,34.97581329345703,-30.35420935,-15.24133774,-0.954460207,0.050997486139096104,-0.036981257,0.2908323499762896,-0.040803452,0.11919010683749486,2.552450448563955,9.885142344872929,-0.532426268,0.406332647,2.0807926654815674,1.125077724456787,1.0186933279037476,3.9000000953674316,1.4260578155517578,102.87942504882812,161.1999969482422,-86.9114875,40.3846216,-38.5,-0.002692472,-4.69E-04,8.614132371821522E-4,-0.024682973,0.012511990485188453,0.001166837,-28.14454556,-4.553649869,-42.30130341,9.885142344872929,-0.532426268,0.406332647,Drive
59,0.023298124665195503,0.2700893974419936,0.017618718656521398,35.077317276000976,-30.42972734,-15.27635168,-0.965224916,0.008926686,-0.025497776,0.25990750054711276,-0.044567536,0.030490644393687687,2.6162017132472064,9.928152204717247,-0.031742651,0.45890505250217845,45,0.084852815,1.028707504272461,3.9000000953674316,1.3909231424331665,103.1328125,161.1999969482422,-86.9114915,40.384621,-39.33333333,0.001352167,1.7198613049118844E-4,7.072188072042196E-4,-0.020638334,0.013152490568898835,0.001012642,-28.04328543,-4.629411898,-42.33643921,9.928152204717247,-0.031742651,0.45890505250217845,Drive
60,0.009183893,0.043725688762676254,0.004131659,35.15808135986328,-30.45473726,-15.19875976,-0.967076765,-0.001797637,-0.023187511,0.25341623161847776,-0.045775362,0.00827529,2.629219399048732,9.939407774545614,-0.038247412,0.4594161388943496,45,0.086023256,1.038657307624817,3.9000000953674316,1.3208571672439575,103.4561538696289,161.1999969482422,-86.9114942,40.3846207,-45,0.001456636,1.5271181921259715E-4,5.16870777713708E-4,-0.020533865,0.013133216264227835,8.222943668862662E-4,-27.96264341,-4.655885906,-42.25835911,9.939407774545614,-0.038247412,0.4594161388943496,Drive
61,1.7957779967669145E-4,0.005131961,0.002462057,35.182237434387204,-30.56929552,-15.23011372,-0.967382032,-0.003679219,-0.02281014,0.2522659226528649,-0.046005132,0.004390042,2.6315120099817664,9.936567769467253,-0.038502956,0.45988076896343416,45,0.086023256,1.0486830472946167,3.9000000953674316,1.2099415063858032,103.72193908691406,161.1999969482422,-86.9114978,40.3846212,-56.66666667,0.001352167,1.9570834735788188E-4,4.344132279036838E-4,-0.020638334,0.013176212756379136,7.398368426806574E-4,-27.93787739,-4.768857965,-42.29068939,9.936567769467253,-0.038502956,0.45988076896343416,Drive
62,-0.009637879,-0.003145298,8.903140003241382E-4,35.15063949584961,-30.54587141,-15.27927965,-0.967436558,-0.003982386,-0.022772853,0.25205563341529624,-0.046086784,0.003774652,2.6319326197059407,9.922022097319076,-0.040640234,0.45890505394889314,45,0.086023256,1.058688998222351,3.9000000953674316,1.0884844064712524,104.02253723144531,161.1999969482422,-86.9114997,40.3846213,-61.125,0.001577528,7.709722685654765E-5,4.937187898497197E-4,-0.020412973,0.013057602,7.991423989754641E-4,-27.96947538,-4.745799947,-42.33924522,9.922022097319076,-0.040640234,0.45890505394889314,Drive
63,-0.019635312,-0.008771159,-8.73E-04,34.64287536621094,-30.28576744,-15.66223773,-0.967353941,-0.00358341,-0.022962143,0.25236048686851575,-0.046250304,0.004656607,2.6313214186325813,9.882279127546884,-0.054883917,0.45739501830443596,45,0.086023256,1.0686455965042114,3.9000000953674316,0.9574368596076965,104.63127899169922,161.1999969482422,-86.9115016,40.3846209,-56.33333333,0.001577528,4.15138891238032E-5,7.309410359384944E-4,-0.020412973,0.013022018307187026,0.001036365,-28.47772747,-4.486061945,-42.72244717,9.882279127546884,-0.054883917,0.45739501830443596,Drive
64,0.001451622,0.1911969646332261,0.022477535,33.38920337677002,-29.44933537,-16.6605637,-0.967931367,-0.010099901,-0.022029478,0.2499750027957472,-0.047694264,-0.008541428,2.635913024828272,9.886041659575243,0.27872644980491784,0.492886954,45,0.086023256,1.0785975456237793,3.9000000953674316,0.8369086384773254,105.01709747314453,161.1999969482422,-86.9115024,40.3846207,-40.375,-0.001043778,6.523611277197172E-5,6.834965756443302E-4,-0.023034279,0.013045740530835194,9.889201915515497E-4,-29.73127743,-3.649141958,-43.72065102,9.886041659575243,0.27872644980491784,0.492886954,Drive
65,0.017854385005617604,0.40541212767073254,0.023074708806658253,33.32417717,-29.28780748,-16.66263763,-0.970350707,-0.035566539,-0.017108065,0.23815934577034514,-0.050157196,-0.060922169,2.658707600195431,9.913560043260889,1.0176494616327934,0.5197536023785767,1.5824300050735474,0.9840731620788574,1.0377525091171265,3.9000000953674316,0.541754961,117.94316864013672,161.5,-86.9115008,40.3846196,-44.11111111,-0.003107611,0.002911903,-0.00483192,-0.025098113,0.015892407377657382,-0.004526497,-29.79630344,-3.488101935,-43.72272499,9.913560043260889,1.0176494616327934,0.5197536023785767,Drive
66,0.016397281757836203,0.1378181634597408,0.028391500699867324,33.19107513427734,-29.17873941,-16.54710373,-0.971866736,-0.061614897,-0.012367645,0.22692228535425316,-0.052351792,-0.11440465,2.6798267225617343,9.969657786841532,1.282201561534289,0.5514846360220492,1.6784625053405762,0.888650656,1.0478243827819824,3.9000000953674316,1.405606985092163,123.30848693847656,161.5,-86.9114809,40.3846171,-16.5,-0.004780028,-0.003718459,0.006044719,-0.026770529,0.009262046,0.006350143,-29.92891747,-3.378545952,-43.60706913,9.969657786841532,1.282201561534289,0.5514846360220492,Drive
67,0.059724039,-0.08296903,0.042106558975664156,33.38017551422119,-29.97808336,-16.58406986,-0.971696692,-0.071944888,-0.012000502,0.2246710293501326,-0.05618352,-0.134832029,2.6833551277234715,10.02421356867818,1.2689132702003405,0.6032061948648935,1.3971998691558838,0.8949860334396362,1.0577362775802612,3.9000000953674316,2.555767536,123.81397247314453,161.5,-86.9114485,40.384605,-37.22222222,-0.008231612,0.001369958,0.013351164069885695,-0.030222113,0.014350462909471425,0.013656587598763984,-29.73896353,-4.178255906,-43.64391312,10.02421356867818,1.2689132702003405,0.6032061948648935,Drive
68,-0.065027894,-0.204444167,-0.028324965,33.52462333679199,-30.7460733,-16.49708357,-0.971025799,-0.060793179,-0.014636014,0.23056549137657129,-0.056818277,-0.111547847,2.672167185440804,9.867945467384116,0.9094874945659082,0.5368779643068036,1.3474876880645752,0.916787863,1.0677852630615234,3.9000000953674316,3.638807773590088,123.27982330322266,161.5,-86.9114052,40.3845854,-41.125,-0.007496223,-0.002105347,-6.92E-04,-0.029486724,0.010875157026904047,-3.87E-04,-29.59549145,-4.9466119,-43.55680511,9.867945467384116,0.9094874945659082,0.5368779643068036,Drive
69,-0.00544979,-0.134934142,-0.117553543,33.43495319366455,-30.27015137,-16.49805975,-0.970641782,-0.041809,-0.015328182,0.23628214273888332,-0.049677912,-0.073969789,2.6621605914372664,9.883545227,0.5953685383773545,0.37192420687219035,0.9535646438598633,0.888650656,1.0777486562728882,5.106999874,4.498178482055664,121.82966613769531,161.5,-86.9113584,40.3845646,-36.88888889,0.010971756477374583,0.007024743,-0.001209947,-0.011018745,0.020005247972641464,-9.05E-04,-29.68516138,-4.469347901,-43.55790302,9.883545227,0.5953685383773545,0.37192420687219035,Drive
70,-0.026972039,-0.258771325,-0.284855773,33.37370933532715,-28.78870541,-16.69020973,-0.968322547,-0.024742509,0.006509227,0.24765533570525716,6.087967351438405E-4,-0.051388974,2.6407124672121216,9.863165614674392,0.25018064007705565,-0.290777319,0.9964417815208435,0.9280086159706116,1.036448359489441,6.314000129699707,5.051024913787842,116.4727783203125,161.5,-86.9112963,40.3845412,-30.44444444,0.11824342319108908,0.008783153,-0.005341948,0.096252922,0.021763658,-0.005036525,-29.74579531,-2.988389937,-43.75029728,9.863165614674392,0.25018064007705565,-0.290777319,Drive
71,0.077489288,0.025169187,-0.133901117,32.930605545043946,-25.22959959,-17.31289776,-0.95065515,0.002425179,0.021561501818953208,0.3089594479324748,0.042413605,-0.008818586,2.513335862206024,10.015809642458425,0.11305506302278887,-0.555857927,1.0546332597732544,0.949999988,1.046505093574524,7.520999908447266,5.222204685211182,106.77141571044922,161.5,-86.9112302,40.3845236,-36.375,0.15208317614296107,0.002828875,0.005677025,0.13009267379936662,0.015809379685873582,0.005982448,-30.18938744,0.5703499895147979,-44.372985,10.015809642458425,0.11305506302278887,-0.555857927,Drive
72,0.006358193,-0.126321177,-0.447787326,32.025609226226806,-20.95801365,-18.26644964,-0.925423453,0.002545962,0.047875292997047736,0.37464464868156655,0.090798134,-0.031867356,2.3736583052329645,9.977210905945416,0.1929068054068038,-1.35612352,1.1292924880981445,1.0625441074371338,1.0564031600952148,8.727999687194824,5.361079216003418,93.48033905029297,161.5,-86.9111635,40.3845133,-33.44444444,0.25070832047647645,0.012234736826198482,0.001691691,0.22871781856689638,0.025215241232394124,0.001997115,-31.09438343,4.841447906494141,-45.32617115,9.977210905945416,0.1929068054068038,-1.35612352,Drive
73,-0.014838626,-0.211179825,-0.39586834,31.32728147506714,-13.90372977,-18.20020361,-0.864030819,0.019820228716340458,0.083195282,0.4935732382593803,0.1642604130275041,-0.048622109,2.1075672825563303,9.943409039424015,0.279166477,-2.044641063,1.2142468690872192,1.112519622,1.0664809942245483,9.93500042,5.719894886016846,74.98542785644531,161.5,-86.9110921,40.3845196,-33.25,0.3651561867264868,-0.003694736,0.003885997,0.34316568582960705,0.009285768,0.00419142,-31.79307743,11.896097779273987,-45.26041306,9.943409039424015,0.279166477,-2.044641063,Drive
74,-0.038750648,-0.448053471,-0.129711342,30.679339332580568,-6.031313837,-16.18342177,-0.741087085,0.039253115,0.086305764,0.6611951381257437,0.1822190694149258,-0.056240457,1.6897658618908484,9.910856515458487,0.11983569365930608,-1.961167897,1.300183653831482,1.0400961637496948,1.0764375925064087,9.93500042,5.963651657104492,59.76936721801758,161.5,-86.9110252,40.3845466,-38.33333333,0.3552996021451302,-0.005556931,0.003945302,0.33330910211627923,0.007423574,0.004250726,-32.44077539,19.768391523361206,-43.24338703,9.910856515458487,0.11983569365930608,-1.961167897,Drive
