seconds_elapsed,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,microphone_dBFS,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
277,-103.3366821,45.449025039672854,-36.03306526,-93.25,9.931994049294481,-0.243327412,0.12670053997375433,-0.001435613,-4.55E-04,0.002715637,-5.93E-06,1.0230209456883299E-4,-3.71E-05,0.003052232,-0.00627449,-0.012205035,0.9999011564023287,-0.012477287,0.024448411,-0.005952513,-43.27681515,15.509127712249756,-0.453595988,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.931994049294481,-0.243327412,0.12670053997375433,-0.021385584,0.013235518383314309,5.737812833598299E-4,Classroom
278,-103.3339979,45.47196117401123,-35.94461521,-108.1111111,9.901061678395688,-0.246353286,0.12504821447926817,-0.016385865,-0.001872896,3.375854451679489E-4,1.779166773612638E-5,1.9274311235120286E-5,4.596179419025345E-5,0.003272045,-0.006325185,-0.012301383,0.9998989643402469,-0.012572739,0.024644175869891944,-0.006389798,-43.27376537,15.532185621261597,-0.365511989,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.901061678395688,-0.246353286,0.12504821447926817,-0.021361862,0.013152490577940802,6.568090627376822E-4,Classroom
279,-103.325336,45.41779304504394,-35.95437527,-101.375,9.888542823421146,-0.249846692,0.12510629236987494,-0.00713079,-0.001986704,0.001172368,-2.08E-04,1.0230209682932467E-4,6.968402009891364E-5,0.003335312,-0.006320828,-0.012498856,0.999896332,-0.012561238,0.025039915176271237,-0.006514015,-43.26510342,15.478017625808716,-0.37380799,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.888542823421146,-0.249846692,0.12510629236987494,-0.021587223,0.013235518347146442,6.805312869509737E-4,Classroom
280,-103.328996,45.468057022094726,-35.98719322,-96.22222222,9.889959890865585,-0.249387875,0.12418284914591937,-2.23E-05,-0.001230085,-0.001410039,2.7018244593189313E-4,-1.29E-04,1.5271180130254763E-4,0.003538362,-0.006367543,-0.012525373,0.9998950012601339,-0.012649432,0.025095832641594686,-0.006918703,-43.26925133,15.527793626785279,-0.407845989,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.889959890865585,-0.249387875,0.12418284914591937,-0.021109471,0.013003998552449048,7.635590669591553E-4,Classroom
281,-103.2875157,45.47696323394776,-35.9906094,-109.1111111,9.894789307,-0.249048117,0.1265088821245918,0.002060585,1.788573357665423E-6,0.001115533,-2.91E-04,-1.59E-04,8.154513022762913E-5,0.003624138,-0.006379801,-0.012560823,0.9998941178460723,-0.012671543,0.025167974128017148,-0.007089538,-43.22777126,15.536943635940553,-0.410407989,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.894789307,-0.249048117,0.1265088821245918,-0.021670251,0.012974573850848721,6.92392397644812E-4,Classroom
282,-103.2677523,45.46683723449707,-35.95498516,-92.125,9.900968847922908,-0.247244788,0.1253589328052928,0.003372683,3.6426018742681705E-4,-9.39E-04,1.957083450973902E-4,-2.18E-04,2.223957393282247E-5,0.003776508,-0.006423379,-0.012482659,0.9998943111271534,-0.012755459,0.025013816117951015,-0.007394239,-43.20751934,15.527549667358398,-0.375515991,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.900968847922908,-0.247244788,0.1253589328052928,-0.021183945,0.012915268,6.330868413500053E-4,Classroom
283,-103.2683623,45.51832099914551,-35.92777946,-98.44444444,9.929328354,-0.243574244,0.12520792935658426,0.016997031795168385,0.002630925,-2.97E-04,-1.78E-05,1.6160765425437718E-4,-8.45E-05,0.003631675,-0.006373595,-0.012395597,0.999896251,-0.012660064,0.024837480695212927,-0.007106835,-43.20837315,15.578057651519776,-0.347943994,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.929328354,-0.243574244,0.12520792935658426,-0.021397445,0.013294823937913746,5.263368366286159E-4,Classroom
284,-103.249574,45.47501113891602,-35.98890118,-105.375,9.955813380388113,-0.243064188,0.12538160591457898,0.012073165004693189,7.942188711999689E-4,0.001261379,-1.48E-04,1.7346876833895312E-4,-6.08E-05,0.003365245,-0.006282177,-0.012252363,0.9998995302950294,-0.012484715,0.024547019,-0.0065779,-43.18946331,15.53425965309143,-0.408211991,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.955813380388113,-0.243064188,0.12538160591457898,-0.021527918,0.013306685018090948,5.500590585814156E-4,Classroom
285,-103.2571379,45.491847076416015,-36.00744526,-107,9.955359171895148,-0.242081634,0.12688348572520378,0.001530092,7.440284328553283E-4,0.001998584,-4.15E-05,2.683576685828564E-4,-6.08E-05,0.003421556,-0.006302228,-0.012154112,0.9999004168417848,-0.012524071,0.024351342680674154,-0.00669127,-43.19690533,15.552071647644043,-0.42638999,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.955359171895148,-0.242081634,0.12688348572520378,-0.021421167,0.013401573930767555,5.500590551906781E-4,Classroom
286,-103.251038,45.47488914489746,-36.04868114,-104.75,9.951592723142754,-0.241158191,0.12721743637207641,-0.00150325,2.365615761395797E-4,0.001990238,8.89583386806319E-5,7.857987374627909E-5,1.0526735952702685E-4,0.003527378,-0.006339193,-0.012100632,0.9999004498268794,-0.012595797,0.024245974435968307,-0.006902724,-43.19043926,15.535113620758057,-0.467503982,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.951592723142754,-0.241158191,0.12721743637207641,-0.021290695,0.013211796123498274,7.161146235534722E-4,Classroom
287,-103.283246,45.47684120178223,-36.02440342,-117.5555556,9.940595618,-0.243908193,0.12635497437808121,-0.006094201,-0.002226401,4.4861638430252816E-4,-7.71E-05,1.497465469512763E-4,3.41006851917838E-5,0.003607908,-0.006366807,-0.012149635,0.9998994070349387,-0.012648749,0.024345178265594743,-0.007062534,-43.2228912,15.536699657440186,-0.443713984,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.940595618,-0.243908193,0.12635497437808121,-0.021456751,0.013282962767316879,6.449479526089667E-4,Classroom
288,-103.2557965,45.48379508972168,-36.03123528,-118.25,9.941449322746795,-0.242035172,0.1254228189659929,6.270958827092097E-4,0.001265105,5.722653407316941E-4,8.222943870350718E-5,2.9367658694704564E-4,-1.06E-04,0.003485649,-0.006324142,-0.012204219,0.9998994246125221,-0.012566017,0.024452536,-0.006818325,-43.19605133,15.544385652542115,-0.451521987,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.941449322746795,-0.242035172,0.1254228189659929,-0.021297424,0.013426892817593537,5.051236909751494E-4,Classroom
289,-103.2920296,45.49733695983887,-36.0244035,-107.5555556,9.942625499466091,-0.243196736,0.12698802641294535,2.2365977463212987E-4,1.9593059437946207E-4,0.002544599,-1.13E-04,2.4463543928345867E-4,2.2239571672330783E-5,0.00340773,-0.006297075,-0.012218667,0.999899703,-0.012513684,0.024480255917438024,-0.006662938,-43.23240696,15.55707368850708,-0.44517799,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.942625499466091,-0.243196736,0.12698802641294535,-0.021492334,0.013377851716161352,6.330868402197596E-4,Classroom
290,-103.270558,45.46732506,-35.99195118,-110.7777778,9.942509308602046,-0.242656608,0.1237995326880691,6.501651504664745E-5,2.504520624586679E-4,3.603617977170111E-4,-1.60E-04,3.2766322996376934E-4,-3.71E-05,0.003260032,-0.006246056,-0.012194414,0.9999007970384024,-0.012415391,0.024429592765072016,-0.006369028,-43.21020344,15.527183666229249,-0.412481988,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.942509308602046,-0.242656608,0.1237995326880691,-0.021539779,0.013460879494408958,5.737812805342153E-4,Classroom
291,-103.2842222,45.462079162597654,-35.96828339,-113.875,9.941089315,-0.243234487,0.12436870026212295,-4.94E-04,-2.18E-04,0.001130915,-2.08E-04,1.1416321260926938E-4,-1.33E-05,0.003229719,-0.00623552,-0.012201285,0.999900889,-0.012395015,0.024442878,-0.006308562,-43.22435535,15.522913656234742,-0.388691992,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.941089315,-0.243234487,0.12436870026212295,-0.021587223,0.013247379454449542,5.975035047475068E-4,Classroom
292,-103.2983737,45.50063110351562,-35.99914921,-102.7777778,9.931344243,-0.244280731,0.12545925787148568,-0.00640909,-5.69E-04,0.002232285,2.19430566485067E-4,4.299653544841172E-5,1.2898957695884323E-4,0.003593344,-0.006246621,-0.012234988,0.9998991101690866,-0.012408105,0.024514935675610618,-0.007035285,-43.23826332,15.560855646133422,-0.419435987,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.931344243,-0.244280731,0.12545925787148568,-0.021160223,0.013176212806109954,7.398368415504115E-4,Classroom
293,-103.2871502,45.45671119689941,-36.0104953,-115.625,9.900202130808413,-0.24775878,0.12663084586847176,-0.015912602,-0.002849541,8.404052373275016E-4,3.143194633382327E-4,-5.19E-05,1.1712846965574235E-4,0.004189675,-0.006391781,-0.012325076,0.9998948284723226,-0.012683145,0.024703638971719927,-0.008223511,-43.22716125,15.516447677612305,-0.431879989,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.900202130808413,-0.24775878,0.12663084586847176,-0.021065334,0.013081323870828429,7.279757342473107E-4,Classroom
294,-103.2844659,45.490505332946775,-35.90020714,-107.4444444,9.888447002299781,-0.248415063,0.12542572328187887,-0.006766504,-2.01E-04,-2.89E-05,7.709722685654765E-5,1.1416320978365477E-4,-7.26E-05,0.004295709,-0.006394982,-0.012505705,0.9998921126995272,-0.012685461,0.025066286,-0.008433292,-43.2245993,15.550729722976685,-0.320005993,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.888447002299781,-0.248415063,0.12542572328187887,-0.021302556,0.013247379,5.381979461922084E-4,Classroom
295,-103.3392442,45.49013931274414,-35.96084114,-101.875,9.889913447852274,-0.249533069,0.1263811093872612,-1.29E-04,-5.76E-04,6.252064288241192E-4,-2.31E-04,1.4974654638615336E-4,2.2239575063068313E-5,0.004322452,-0.006378653,-0.012566962,0.9998913077474798,-0.012651637,0.02518904,-0.008486441,-43.27925541,15.549875688552856,-0.380273992,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.889913447852274,-0.249533069,0.1263811093872612,-0.021610945,0.013282963,6.330868419151283E-4,Classroom
296,-103.3246043,45.402054977416995,-35.92155727,-121.3333333,9.895834728352074,-0.24931818,0.12557963028694819,0.002685877,-7.63E-04,0.001033921,1.0572356404736638E-4,-8.22E-05,5.873529880773276E-5,0.004363586,-0.006366467,-0.012524834,0.9998917648425469,-0.012626565,0.025105165,-0.008569555,-43.26485916,15.462279710769653,-0.342087991,45,1.5,2.2392334938049316,43.39400100708008,0,0,167.39999389648438,-86.9131206,40.4275038,9.895834728352074,-0.24931818,0.12557963028694819,-0.02127393,0.013144963385107426,6.695825672627856E-4,Classroom
297,-103.2894682,45.42181922912598,-35.96132927,-135.375,9.899714377319928,-0.245641828,0.12411025079708655,0.00255881,0.002156002,-8.56E-04,-8.90E-05,-1.57E-04,-1.48E-06,0.004439183,-0.006366736,-0.012488748,0.9998918777530633,-0.012625512,0.025033948,-0.008721225,-43.22960133,15.481799650192261,-0.382225987,45,1.5,1.6600738763809204,41.472999572753906,0,0,167.39999389648438,-86.9131113,40.4275068,9.899714377319928,-0.245641828,0.12411025079708655,-0.021468612,0.013128768354292634,6.09364616571591E-4,Classroom
298,-103.257626,45.47244903564453,-35.93534317,-126.5555556,9.929578095963858,-0.244695155,0.12602683315867358,0.016620775,8.006395356169025E-4,0.00136961,-1.36E-04,1.7495139488425936E-4,-9.64E-05,0.004393794,-0.006339471,-0.012354098,0.9998939263010488,-0.012573214,0.024763823,-0.008632769,-43.19763718,15.532307662963866,-0.355019992,45,1.5,1.6600738763809204,41.472999572753906,0,0,167.39999389648438,-86.9131113,40.4275068,9.929578095963858,-0.244695155,0.12602683315867358,-0.021516056,0.013460879476325027,5.144757242394087E-4,Classroom
299,-103.2870281,45.45793106079102,-36.0032972,-121.2222222,9.953367076,-0.237978408,0.12483622871556328,0.012074563109758988,0.003422412,-8.78E-05,-5.93E-06,2.0756942301409914E-5,5.782290883995231E-5,0.00439186,-0.006334313,-0.012115585,0.9998968857005962,-0.012564939,0.024286705186789475,-0.00863198,-43.22691719,15.518277645111084,-0.423461989,45,1.5,1.6600738763809204,41.472999572753906,0,0,167.39999389648438,-86.9131113,40.4275068,9.953367076,-0.237978408,0.12483622871556328,-0.021385584,0.013306685027132914,6.686701756920123E-4,Classroom
300,-103.2213914,45.44768287658692,-35.97743343,-130.75,9.954237332710854,-0.240786404,0.12504223913240892,0.001835045,-5.12E-04,4.805012524706646E-4,-1.60E-04,4.447916821007011E-5,9.340624374708215E-5,0.004351277,-0.006311943,-0.01204013,0.9998981165654451,-0.012521797,0.024135089,-0.00855227,-43.16091518,15.507541666030884,-0.396743991,45,1.5,1.6600738763809204,41.472999572753906,0,0,167.39999389648438,-86.9131113,40.4275068,9.954237332710854,-0.240786404,0.12504223913240892,-0.021539778,0.013330407277906983,7.042535100340192E-4,Classroom
301,-103.2731199,45.47427909851074,-36.07735153,-127.4444444,9.945979460929204,-0.241399215,0.12542862732650586,-0.004479834,-9.31E-04,-3.96E-04,-1.96E-04,-2.40E-04,-4.89E-05,0.004533726,-0.006386077,-0.012051095,0.9998966669573367,-0.012665607,0.024160009257278396,-0.00891532,-43.21349731,15.534381608963013,-0.498247987,45,1.5,1.6600738763809204,41.472999572753906,0,0,167.39999389648438,-86.9131113,40.4275068,9.945979460929204,-0.241399215,0.12542862732650586,-0.021575362,0.013045740494667326,5.619201698403769E-4,Classroom
302,-103.2493295,45.514905014038085,-35.99292725,-120.5,9.938626678244582,-0.242496893,0.1274875000987238,-0.002598577,-8.51E-05,0.001366432,-5.93E-06,1.749513982749969E-4,-1.48E-06,0.004485687,-0.00637827,-0.012154712,0.9998957167551356,-0.012650257,0.024366527,-0.008818118,-43.1897073,15.574397621154786,-0.411505991,45,1.5,1.6600738763809204,41.472999572753906,0,0,167.39999389648438,-86.9131113,40.4275068,9.938626678244582,-0.242496893,0.1274875000987238,-0.021385584,0.013460879485366993,6.09364616571591E-4,Classroom
303,-103.2639402,45.486220157507695,-35.99720834,-110.5,9.936374693,-0.244795576,0.12701156045963516,-0.002480891,-0.002019428,3.0854644615258746E-4,-1.55E-04,3.190992274947131E-5,7.977481208630463E-5,0.004540538,-0.006410114,-0.012189578,0.9998948339259985,-0.012712329,0.024437247831938846,-0.008926634,-43.2038962,15.546681461912213,-0.415354536,45,1.5,1.6600738763809204,41.472999572753906,0,0,167.39999389648438,-86.9131113,40.4275068,9.936374693,-0.244795576,0.12701156045963516,-0.021534645,0.013317838019288299,6.906220823206674E-4,Classroom
