seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,class
421,-3.39E-05,8.859146856567235E-4,8.976785013976606E-4,9.938429184,-0.248891305,-0.195122491,0.9988832641573786,-0.01211271,-0.010407796,0.044465443,0.019722658,0.025126580908460525,-3.052868875,-144.75,6.227083707644234E-5,-1.04E-05,-9.64E-05,0,0.1526433825492859,1.136997938156128,11.048999786376953,0.001397563,0,160.1999969482422,-86.9155026,40.3848291,-104.8425282,-12.50695177,-30.96335535,-0.021622806,0.013733685052799947,5.144757157625649E-4,-44.78278297,-42.44697128,4.617089910507202,9.938429184,-0.248891305,-0.195122491,Drive
422,-0.005927484,-4.51E-04,-9.90E-05,9.929882929163071,-0.249971558,-0.195238647,0.9988818863063182,-0.012105186,-0.010366302,0.044508104004616876,0.019639321,0.025108707019860305,-3.052782297,-147.4444444,-8.90E-06,1.48266101780447E-6,-3.71E-05,0,0.1166190356016159,1.1469980478286743,11.013999938964844,4.070773720741272E-4,0,160.1999969482422,-86.9155026,40.3848291,-104.8593642,-12.49963178,-30.93785725,-0.021693973,0.013745546205312882,5.737812754481091E-4,-44.7991309,-42.4392852,4.641611909866333,9.929882929163071,-0.249971558,-0.195238647,Drive
423,-0.013067755,-0.00149891,3.9050793184817415E-4,9.902788675748385,-0.253547167,-0.195475203,0.9988825894096522,-0.01225003,-0.010430247,0.044437699,0.019756120891825667,0.025402404729602406,-3.052927429,-148.5555556,5.040972525235808E-5,1.334377510238041E-5,-1.44E-04,0,0.10816653817892075,1.1569980382919312,11.085000038146973,5.187531860428862E-5,0,160.1999969482422,-86.9155026,40.3848291,-104.8160538,-12.55257977,-30.97104139,-0.021634667,0.013757407294532049,4.670312701615966E-4,-44.7564312,-42.49259895,4.6085498952865604,9.902788675748385,-0.253547167,-0.195475203,Drive
424,-0.009755023,-3.90E-04,-7.86E-06,9.884613787086264,-0.256374684,-0.196678986,0.9988823689303352,-0.012473599,-0.010493308,0.044365497,0.019864322,0.025853268024556845,-3.053077543,-142.625,-8.90E-06,9.637156182683064E-5,-8.45E-05,0,0.10816653817892075,1.166998028755188,11.253000259399414,3.6265286325942725E-5,0,160.1999969482422,-86.9155026,40.3848291,-104.846188,-12.53549979,-30.96823545,-0.021693973,0.013840435063737689,5.263368225005428E-4,-44.78619904,-42.47588524,4.611843910217285,9.884613787086264,-0.256374684,-0.196678986,Drive
425,-0.001763409,-0.001591931,-2.96E-04,9.883521894806798,-0.258633925,-0.196167898,0.9988807705999578,-0.01254216,-0.010469018,0.044387898507338125,0.019809148536579124,0.025988560730537163,-3.053033245,-142.7777778,5.040972525235808E-5,-1.76E-04,-3.71E-05,0,0.1166190356016159,1.1769980192184448,11.298999786376953,3.747513619600795E-5,0,160.1999969482422,-86.9155026,40.3848291,-104.8458222,-12.52159181,-30.95164337,-0.021634667,0.013567629487262768,5.737812765783549E-4,-44.78595497,-42.46075741,4.627825913,9.883521894806798,-0.258633925,-0.196167898,Drive
426,0.003049165,1.9132367615560882E-4,-0.001027221,9.890746931427891,-0.257521729,-0.196353749,0.998879625,-0.012575885,-0.01044665,0.044409557,0.019760908902559465,0.026054396,-3.052989886,-140.875,-5.63E-05,-8.15E-05,-6.08E-05,0,0.10816653817892075,1.1869980096817017,11.418999671936035,2.1848210963071324E-5,0,160.1999969482422,-86.9155026,40.3848291,-104.8816901,-12.52732579,-30.98141144,-0.021741417,0.013662518418023309,5.500590495394488E-4,-44.82133503,-42.46758934,4.5993998956680295,9.890746931427891,-0.257521729,-0.196353749,Drive
427,0.002352715,0.001390574,-4.39E-04,9.894928608125854,-0.256909001,-0.196725449,0.998880824,-0.012602037,-0.010489414,0.044364991,0.019845240803148884,0.026109555,-3.053080694,-143.1111111,2.3494125343859196E-5,3.524121320179592E-5,-2.00E-04,0,0.10816653817892075,1.1969980001449585,11.505000114440918,9.635477908886969E-6,0,160.1999969482422,-86.9155026,40.3848291,-104.8622924,-12.51048982,-30.99348936,-0.021661583,0.013779305,4.11147182323755E-4,-44.80242504,-42.45038715,4.586223902702332,9.894928608125854,-0.256909001,-0.196725449,Drive
428,0.007978643,0.002003437,6.738268923990935E-4,9.906451262316658,-0.255239255,-0.19619113,0.9988821953245737,-0.012534839,-0.010507458,0.044348911535971376,0.019887636352366615,0.025976561136471416,-3.053112176,-135.125,-2.08E-05,1.6753823616207368E-4,-1.68E-04,0,0.14422205090522766,1.2069979906082153,12.420999526977539,0.005000057,0,160.1999969482422,-86.9155026,40.3848292,-104.8814458,-12.5350118,-31.0009314,-0.021705834,0.013911601734682194,4.433090515995344E-4,-44.82145706,-42.47466515,4.580367903709412,9.906451262316658,-0.255239255,-0.19619113,Drive
429,0.019828583,0.004213589,0.001497151,9.947567810132666,-0.247747164,-0.1969113,0.9988866882416808,-0.012231029,-0.010542311,0.044323881418959606,0.019984653454671784,0.025372088190565988,-3.053157813,-125.7777778,1.8088195644753072E-4,2.861493640100059E-4,1.8829511912557686E-4,0,0.23021729290485382,1.2169979810714722,12.446999549865723,0.004017919,0,160.1999969482422,-86.9155026,40.3848292,-104.8466763,-12.54391782,-30.95408333,-0.021504195,0.014030212798671237,7.991423904986202E-4,-44.78656506,-42.48393715,4.625995907783508,9.947567810132666,-0.247747164,-0.1969113,Drive
430,0.007016849,5.886373878682701E-4,7.599910486091688E-5,9.956462499007438,-0.249187506,-0.199373816,0.9988890018277955,-0.012091403,-0.010566556,0.044303993,0.020045922146838844,0.025094820150327914,-3.053195787,-107.25,-1.75E-04,-3.41E-05,-4.17E-04,0,0.15811388194561005,1.226997971534729,12.446000099182129,0.002151663,0,160.1999969482422,-86.9155026,40.3848292,-104.8143459,-12.51000178,-30.9705534,-0.021860029,0.013709962720648177,1.9422569990302753E-4,-44.75447906,-42.44989941,4.610623898506165,9.956462499007438,-0.249187506,-0.199373816,Drive
431,-0.001906062,0.001363622,0.002624775,9.951069896660963,-0.24736385,-0.197724395,0.9988936943915284,-0.012032973,-0.010604339,0.044203837555878374,0.020129071,0.024979353,-3.053396223,-85.44444444,3.1135421928958694E-4,5.470938088815406E-4,5.678506760216019E-4,0,0.15811388194561005,1.2369979619979858,12.553999900817871,8.762321667745709E-4,0,160.1999969482422,-86.9155026,40.3848292,-104.8555818,-12.49816772,-30.99849134,-0.021373723,0.014291157236761295,0.001178698,-44.79547096,-42.437943,4.582197918891906,9.951069896660963,-0.24736385,-0.197724395,Drive
432,-0.002076658,-0.001022661,1.1974602069669557E-5,9.947840965711153,-0.247729043,-0.201641323,0.9989052594286724,-0.011906407,-0.010651997,0.043965682061841184,0.020241343298728027,0.02472587,-3.053872009,-101.375,2.9652847374961214E-6,3.217327056986108E-4,6.968398110543206E-5,0,0.15811388194561005,1.2469979524612427,12.37399959564209,2.642762556206435E-4,0,160.1999969482422,-86.9155026,40.3848292,-104.869978,-12.46583777,-30.98397335,-0.021682112,0.014065796120580539,6.805313005139237E-4,-44.80962296,-42.40634514,4.595617899894714,9.947840965711153,-0.247729043,-0.201641323,Drive
433,-0.002229959,-0.001013872,-5.92E-04,9.94423994,-0.2433942,-0.203741298,0.9989117135121984,-0.011768134,-0.010732659,0.043837074949903396,0.020417731,0.024454053617941524,-3.054128948,-102.1111111,1.8088196096851408E-4,-1.04E-05,2.0015622755892358E-4,0,0.23021729290485382,1.1062979698181152,11.345999717712402,0.009687873,0,160.1999969482422,-86.9155026,40.3848294,-104.9158498,-12.46095774,-30.8592894,-0.021504195,0.013733685025674047,8.110034994970899E-4,-44.85573887,-42.40109928,4.7210339117050175,9.94423994,-0.2433942,-0.203741298,Drive
434,-0.002500404,-4.33E-04,8.980481369981489E-6,9.939733070077247,-0.243092196,-0.201487864,0.9989108489555063,-0.011716173,-0.010670028,0.043886102,0.020295872054632427,0.024345756,-3.054028312,-131.875,-6.82E-05,-9.34E-05,2.0015623490552155E-4,0,0.4118252098560333,1.116297960281372,11.218000411987305,0.011939518,0,160.1999969482422,-86.9155026,40.3848295,-104.8860817,-12.50231577,-30.83562134,-0.021753278,0.013650657256468407,8.110035068436878E-4,-44.82633701,-42.44209095,4.744823951721191,9.939733070077247,-0.243092196,-0.201487864,Drive
435,-0.008835033,-0.003185976,8.442701355924885E-4,9.926395379,-0.246309729,-0.200767694,0.9989105376225074,-0.011799146,-0.010685604,0.043867131,0.020320243,0.024512527058425458,-3.054068179,-108.6666667,-1.04E-04,8.451046130520481E-5,-2.15E-04,0,0.15811388194561005,1.126297950744629,11.145999908447266,0.007179672,0,160.1999969482422,-86.9155026,40.3848295,-104.8607057,-12.4272857,-30.85379944,-0.021788862,0.013828573938350654,3.958645913053702E-4,-44.80108311,-42.36718319,4.725791935920715,9.926395379,-0.246309729,-0.200767694,Drive
436,-0.006543965,5.893002725341945E-4,-0.00103306,9.908010667967565,-0.249515645,-0.202812046,0.9989075365575771,-0.012135952,-0.01068492,0.043843315,0.020290179033447237,0.025184954,-3.054121962,-104.625,-1.16E-04,2.149826936306233E-4,-1.32E-04,0,0.15000000596046448,1.1362979412078857,11.095999717712402,0.00320924,0,160.1999969482422,-86.9155026,40.3848295,-104.8313036,-12.50902575,-30.90076929,-0.021800723,0.013959046154852632,4.7889237407396E-4,-44.77119312,-42.44843533,4.679187932014465,9.908010667967565,-0.249515645,-0.202812046,Drive
437,0.008295866,0.002113362,9.123138510263883E-4,9.928608070299463,-0.245168492,-0.201557556,0.9989121286914899,-0.012006643,-0.010754636,0.043757459,0.020442901304564796,0.02493092,-3.054293268,-115.3333333,7.048238050908997E-5,2.9103830456733704E-11,-5.87E-05,0,0.23021729290485382,1.1462979316711426,11.045000076293945,0.001105206,0,160.1999969482422,-86.9155026,40.3848295,-104.8365507,-12.46510576,-30.90699139,-0.021614595,0.013744063491825588,5.521119248721964E-4,-44.77631695,-42.40488121,4.673209891319275,9.928608070299463,-0.245168492,-0.201557556,Drive
438,-0.004968134,-0.00147405,-3.20E-04,9.922446047,-0.250703347,-0.202045414,0.9989102812646662,-0.012090812,-0.010696961,0.04379014,0.020319516580660366,0.025094725,-3.054227935,-84.66666667,-4.45E-05,-2.48E-04,-4.52E-04,0,0.3440930247306824,1.156298041343689,11.088000297546387,2.586657938081771E-4,0,160.1999969482422,-86.9155026,40.3848295,-104.8747356,-12.49414176,-30.93736933,-0.021729556,0.013496463,1.5864236330052892E-4,-44.81462498,-42.43416142,4.6436859178543095,9.922446047,-0.250703347,-0.202045414,Drive
439,-0.016831917,6.972571599830702E-5,0.001003002,9.884857761049734,-0.252878375,-0.199397046,0.9989082327166807,-0.012313103,-0.010665904,0.043782970388826815,0.020238296,0.025536059881153615,-3.054245509,-107.75,-5.63E-05,-2.22E-05,-6.08E-05,0,0.23021729290485382,1.1662980318069458,11.204000473022461,6.3350821619678754E-6,0,160.1999969482422,-86.9155026,40.3848295,-104.8275223,-12.47779371,-30.96201342,-0.021741418,0.013721823918370946,5.500590331508842E-4,-44.76753292,-42.41793522,4.618431925773621,9.884857761049734,-0.252878375,-0.199397046,Drive
440,-0.004116466,-0.002286919,-3.28E-04,9.879325838922297,-0.257669829,-0.200442455,0.9989088542253068,-0.012458634,-0.010675735,0.04372527,0.020246792476154067,0.025826546,-3.054363897,-108,1.808819587080224E-4,-1.05E-04,2.7132290302441246E-4,0,0.15811388194561005,1.1762980222702026,11.343999862670898,5.411818710854277E-5,0,160.1999969482422,-86.9155026,40.3848295,-104.8636338,-12.51451574,-30.95749945,-0.021504195,0.013638796,8.821701721369641E-4,-44.80315708,-42.4546574,4.622457914352417,9.879325838922297,-0.257669829,-0.200442455,Drive
441,0.002781738,0.001610641,-4.43E-04,9.886487428958599,-0.252756271,-0.201618317,0.9989125960081526,-0.012422581,-0.010736986,0.043634892,0.020374682144198603,0.025757998,-3.054545817,-109.625,1.0971529567523778E-4,2.520491179187321E-5,2.2239542851061786E-5,0,0.22203603386878967,1.1862980127334595,11.416000366210938,4.0388404158875346E-5,0,160.1999969482422,-86.9155026,40.3848295,-104.853264,-12.50438978,-30.92077742,-0.021575362,0.013769268347583349,6.330868215707031E-4,-44.79327503,-42.44428722,4.659423923492431,9.886487428958599,-0.252756271,-0.201618317,Drive
442,0.002641595,-3.30E-04,7.625692388386402E-4,9.892823219299316,-0.254042843,-0.201743408,0.9989147967505223,-0.012349194,-0.010773516,0.043596425,0.020455030290391838,0.025613755,-3.054622426,-111.2222222,1.4529862549626132E-4,1.438160204256261E-4,1.5271177800209489E-4,0,0.24698178470134735,1.1962980031967163,11.538000106811523,2.0827417756663635E-5,0,160.1999969482422,-86.9155026,40.3848295,-104.8389899,-12.47571978,-30.86697542,-0.021539779,0.013887879483908126,7.635590550263675E-4,-44.77863499,-42.41586105,4.712981915473938,9.892823219299316,-0.254042843,-0.201743408,Drive
443,0.006300417,7.012224602467805E-4,-7.00E-04,9.901081899994786,-0.252294688,-0.201650483,0.9989131087238349,-0.012347175,-0.010701068,0.043653314,0.020308939,0.025604571134430692,-3.05450664,-116.5,1.5715973392960806E-4,-1.53E-04,5.7822881148929154E-5,0,0.15811388194561005,1.2062979936599731,12.70300006866455,7.432602160406532E-6,0,160.1999969482422,-86.9155026,40.3848295,-104.8413086,-12.46400776,-30.91662933,-0.021527917,0.013591351674743068,6.6867015591271E-4,-44.78107506,-42.40353928,4.663205914497375,9.901081899994786,-0.252294688,-0.201650483,Drive
444,0.021458449872952062,0.002071838,-4.32E-04,9.945262103404813,-0.247204135,-0.200930312,0.9989159367616894,-0.012087961,-0.010644399,0.043675085,0.020217577,0.025082128285204324,-3.054456924,-93.33333333,3.8548613428273825E-5,-2.83E-04,-1.91E-04,0,0.15811388194561005,1.216297984,12.784000396728516,0.004507945,0,160.1999969482422,-86.9155026,40.3848296,-104.8762006,-12.43619169,-31.03899534,-0.021646528,0.013460879503450925,4.195868115628012E-4,-44.81621101,-42.37633316,4.541083912849427,9.945262103404813,-0.247204135,-0.200930312,Drive
445,0.005779229,0.001016588,-8.22E-04,9.953657372,-0.247520659,-0.200558612,0.9989155432552967,-0.012041033,-0.010557064,0.043718304,0.020046005,0.024981618180726337,-3.054367371,-117.625,4.4479163689086735E-6,1.1861134994124036E-5,-6.08E-05,0,0.23021729290485382,1.2262979745864868,12.814000129699707,0.00356714,0,160.1999969482422,-86.9155026,40.3848296,-104.8281317,-12.48682178,-30.9643313,-0.021634667,0.013709962820109813,5.500590433230967E-4,-44.76777699,-42.42671917,4.615747923851013,9.953657372,-0.247520659,-0.200558612,Drive
446,9.488234153160682E-4,0.001849475,4.759386468392152E-4,9.952126901126602,-0.244834542,-0.199466741,0.9989185505188428,-0.011933864,-0.010584296,0.043672234,0.020110870908515956,0.024768921439177714,-3.054458371,-90.66666667,-5.87E-05,1.7620594007894397E-4,4.6988215986997464E-5,0,0.15811388194561005,1.2362979650497437,12.843999862670898,0.001895425,0,160.1999969482422,-86.9155026,40.3848296,-104.82801,-12.48877376,-30.93224537,-0.021591101,0.013767557639557008,6.578354900389408E-4,-44.76802132,-42.42891533,4.648809909820557,9.952126901126602,-0.244834542,-0.199466741,Drive
447,-0.005445962,-7.29E-04,0.001511623,9.943354217751512,-0.248272773,-0.199489973,0.9989233809767417,-0.011985208,-0.010630943,0.043536175150894425,0.020203040876579516,0.02487283,-3.054732855,-101.4444444,-3.11E-05,3.202500192502749E-4,9.340621718630484E-5,0,0.23853720724582672,1.2462979555130005,13.029000282287598,7.761191809549928E-4,0,160.1999969482422,-86.9155026,40.3848296,-104.8504582,-12.47437776,-30.89283939,-0.021563501,0.013911601675909411,7.042534959059461E-4,-44.79046902,-42.41573933,4.6857759428024295,9.943354217751512,-0.248272773,-0.199489973,Drive
448,-0.010963847,-0.004080648,-0.001274598,9.918537343590005,-0.254405832,-0.20125555,0.9989216020963725,-0.012149571,-0.01060633,0.043537144,0.020139648262592194,0.025199125421423357,-3.054733288,-87.5,-7.41E-06,-5.93E-05,-6.08E-05,0,0.15000000596046448,1.1062679290771484,11.77400016784668,2.2688257740810513E-4,0,160.1999969482422,-86.9155026,40.3848296,-104.8403323,-12.45424771,-30.86831736,-0.021539779,0.013532046111101665,5.500590337160071E-4,-44.78022114,-42.39402313,4.711517939567566,9.918537343590005,-0.254405832,-0.20125555,Drive
449,0.00695973,0.001284196,0.001843251,9.935719897446123,-0.250334549,-0.197770857,0.9989208226065034,-0.012217609,-0.010591495,0.043539740362213655,0.020104048737478487,0.025333844722040647,-3.05472892,-106.4444444,-2.09E-04,7.116667094450552E-5,-1.91E-04,0,0.3328663408756256,1.1162680387496948,11.704000473022461,3.09174029098358E-5,0,160.1999969482422,-86.9155026,40.3848296,-104.8953542,-12.50804982,-30.93151335,-0.021741418,0.013662518318561674,4.195868042162032E-4,-44.83560905,-42.44770332,4.648687953948975,9.935719897446123,-0.250334549,-0.197770857,Drive
450,0.003296167,5.024969577789307E-4,0.001398364,9.942730527657728,-0.250642419,-0.195107077,0.9989159558583232,-0.012183428,-0.01041846,0.043702721089414025,0.019757022,0.025253752590093798,-3.054397618,-140.375,-1.26E-04,3.558333547225276E-5,-6.08E-05,0,0.21095022559165955,1.1262680292129517,11.668999671936035,0.004686348,0,160.1999969482422,-86.9155026,40.3848297,-104.8075138,-12.50756177,-30.91516531,-0.021658389,0.013626935050904173,5.500590551906781E-4,-44.74728111,-42.44684956,4.665401892662048,9.942730527657728,-0.250642419,-0.195107077,Drive
451,-2.05E-04,5.054588167412767E-4,-5.17E-04,9.942114376327366,-0.249350123,-0.196446674,0.9989160762249845,-0.012123518,-0.010397681,0.043721548525743115,0.019720212276120787,0.025132603,-3.054358341,-142.8888889,-6.67E-05,1.8977778918534806E-4,-1.32E-04,0,0.23853720724582672,1.1362680196762085,11.630000114440918,0.003589251,0,160.1999969482422,-86.9155026,40.3848297,-104.8505798,-12.52805777,-30.90528336,-0.021599084,0.013781129527222184,4.788923814205579E-4,-44.79071304,-42.46856506,4.675771903991699,9.942114376327366,-0.249350123,-0.196446674,Drive
452,-9.74E-04,0.001197478,0.001202269,9.939712839219176,-0.248868075,-0.196632524,0.9989197121083158,-0.012139738,-0.010490891,0.043611562,0.019907873,0.025170948,-3.054581195,-146.5,-1.38E-04,3.558333547225276E-4,-7.26E-05,0,0.24698178470134735,1.1462680101394653,11.61299991607666,0.001873781,0,160.1999969482422,-86.9155026,40.3848297,-104.8591198,-12.49145777,-30.9401754,-0.021670251,0.013947185065633463,5.381979411061021E-4,-44.79913078,-42.43135521,4.640391893386841,9.939712839219176,-0.248868075,-0.196632524,Drive
453,-0.007267665,-1.56E-04,0.001989741,9.928953689278908,-0.251589038,-0.195215415,0.9989192497383044,-0.012186652,-0.010462892,0.043615834,0.019847745328996944,0.025262341,-3.05457276,-145.4444444,-1.38E-04,1.304722300649268E-4,-2.15E-04,0,0.23853720724582672,1.1562680006027222,11.682000160217285,7.558973738923669E-4,0,160.1999969482422,-86.9155026,40.3848297,-104.8223983,-12.51939574,-30.94163937,-0.021670251,0.013721824,3.9586459582635354E-4,-44.76228703,-42.45880512,4.6385619163513185,9.928953689278908,-0.251589038,-0.195215415,Drive
454,-0.018567067,-0.002709309,7.017115944797552E-5,9.889399482208548,-0.256615709,-0.197166845,0.9989188568105976,-0.012365696,-0.010494588,0.043566766,0.019896864203862774,0.025621883,-3.054674993,-142.125,-1.26E-04,2.846666837780221E-4,3.4100672759079527E-5,0,0.1664331704378128,1.166267991065979,11.722000122070312,2.2755260579288006E-4,0,160.1999969482422,-86.9155026,40.3848297,-104.890718,-12.50878178,-30.90601555,-0.021658389,0.013876018430856825,6.449479463926145E-4,-44.83060703,-42.448069,4.674429917335511,9.889399482208548,-0.256615709,-0.197166845,Drive
